municipality,party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Lejre,V: Venstre,0.10678009791220378,0.12438734319688961,0.13722210920544625,0.14586071228451164,0.017028958377890868,250
Lejre,Other - Right,0.09692847109883006,0.08114546107941278,0.08840243559458522,0.09867177329294766,0.012575033121519448,250
Lejre,Æ: Danmarksdemokraterne,0.051584777415244816,0.046578447855250026,0.052602739211361785,0.05922921315823161,0.008936712227452962,250
Lejre,I: Liberal Alliance,0.04939645602112598,0.04339195834747831,0.04899716838931299,0.056520904021596353,0.009529580314186941,250
Lejre,Did not vote,0.028643750831758085,0.029503012600557845,0.031607268015482075,0.03360967978812257,0.003062055072295215,250
Lejre,Other,0.022809508766011222,0.017800742591311924,0.019441700857321324,0.023144081163212357,0.004000770572825153,250
Lemvig,A: Socialdemokratiet,0.2810219087306777,0.24171705492955936,0.2537450748700848,0.269838854376949,0.019873985040714304,250
Lemvig,V: Venstre,0.2238765566077425,0.19221413988415412,0.22487515547827655,0.25144553299876976,0.04073957961406487,250
Lemvig,Other - Right,0.099301583586642,0.08502015660486292,0.09638697592803608,0.10610188242048148,0.016403120988023462,250
Lemvig,Æ: Danmarksdemokraterne,0.07964025378868145,0.08910692936549203,0.09906048700976185,0.11150083084593398,0.017812954601220017,250
Lemvig,Other - Left,0.06955285348404228,0.06737453104891131,0.07326002638359178,0.07910016297383247,0.008174304141101273,250
Lemvig,F: SF - Socialistisk Folkeparti,0.06584414793692575,0.05763302570559553,0.06399293468844353,0.07138449700224513,0.010796889153008894,250
Lemvig,M: Moderaterne,0.06491361716616446,0.04827120429214368,0.05795891430711296,0.06676710957368881,0.014231626738374541,250
Lemvig,I: Liberal Alliance,0.06473488459312386,0.06202576765085276,0.07055003072940919,0.0783493835991716,0.011617807203385115,250
Lemvig,Did not vote,0.0357882900910538,0.035963156379537634,0.03803398929629703,0.040325843272180834,0.0034133585679610888,250
Lemvig,Other,0.015325904014946606,0.015957510359815488,0.017849019149611046,0.0206225810775375,0.003998189000634732,250
Lolland,A: Socialdemokratiet,0.35804870964635965,0.3123083676211428,0.33866126951384645,0.361908944691296,0.03447530135390037,250
Lolland,M: Moderaterne,0.1297603638346499,0.07085361043559346,0.08064307452897523,0.09153975119740049,0.015649923982480794,250
Lolland,Other - Right,0.11312374460282905,0.09791933104672307,0.10594640382208834,0.11575611298636818,0.013684869883588092,250
Lolland,V: Venstre,0.07849204707662706,0.08004031515350771,0.08740526905196366,0.096589254779715,0.012501165808050729,250
Lolland,F: SF - Socialistisk Folkeparti,0.06467113022843664,0.06211484583226015,0.06951802454503711,0.07599531769312709,0.009695597184815793,250
Lolland,Did not vote,0.06278330619780588,0.05930747477121155,0.06553677589795705,0.07257216613937909,0.010906932147048133,250
Lolland,Æ: Danmarksdemokraterne,0.061173017331246034,0.08356654699989534,0.09218056354064016,0.10194360649823897,0.014496499338188472,250
Lolland,I: Liberal Alliance,0.056165490289574654,0.05827018719497973,0.06620960197931622,0.073592069820997,0.011554113180968596,250
Lolland,Other - Left,0.05353658913918751,0.05544764975571524,0.06023394979419594,0.06452132627692839,0.007048611673879529,250
Lolland,Other,0.02224560165328302,0.02390082396263419,0.026964870606070293,0.029973626253402608,0.0043458383385653375,250
Lyngby-Taarbæk,Other - Left,0.19238867770603893,0.1719073860373969,0.183337067070461,0.19584484770043584,0.01644634805215938,250
Lyngby-Taarbæk,A: Socialdemokratiet,0.1815062607831522,0.17008054996778127,0.1784793742811362,0.18878142550399765,0.015933317886835014,250
Lyngby-Taarbæk,M: Moderaterne,0.15125601703123934,0.11456238003716615,0.12948203896944943,0.14360700672559662,0.021583697886094804,250
Lyngby-Taarbæk,F: SF - Socialistisk Folkeparti,0.13723151944231368,0.13361059922893903,0.14512078207408655,0.15710390550307848,0.016915842511347635,250
Lyngby-Taarbæk,Other - Right,0.10978012184811915,0.08987596942833709,0.09992392122780305,0.10991468095060658,0.015407102629523207,250
Lyngby-Taarbæk,V: Venstre,0.10681818526745963,0.11349655261684179,0.12659405800831708,0.13605921465636034,0.01642128354136975,250
Lyngby-Taarbæk,I: Liberal Alliance,0.04588261229834146,0.04330739592461001,0.05070005217927978,0.05879054056212159,0.011558418792705302,250
Lyngby-Taarbæk,Did not vote,0.03021344072830561,0.029023079031196247,0.030971074697862012,0.0330015468867456,0.002744588240027976,250
Lyngby-Taarbæk,Other,0.022714606711206883,0.020508060640371653,0.02426928726720764,0.027491919354165378,0.005563078683993653,250
Lyngby-Taarbæk,Æ: Danmarksdemokraterne,0.02220855818382289,0.023506420816872473,0.026661942311932862,0.03111688749881129,0.0054000687998692195,250
Mariagerfjord,A: Socialdemokratiet,0.2900009111767235,0.2705424724621073,0.28520728904716597,0.2978179362465814,0.020669541363313806,250
Mariagerfjord,V: Venstre,0.10711466989707069,0.10507805283911638,0.11474002387564566,0.12557122362913167,0.014252735630367375,250
Mariagerfjord,Æ: Danmarksdemokraterne,0.10302542650188858,0.11016898846296622,0.12299617532208937,0.13188912000354672,0.016125768299908586,250
Mariagerfjord,M: Moderaterne,0.09932334580057897,0.05879807225003557,0.06926491544551491,0.08280062418901467,0.016816123861060177,250
Mariagerfjord,Other - Right,0.09893992422025018,0.09897143394847835,0.1064602393868914,0.1159819707454236,0.014347656510087719,250
Mariagerfjord,I: Liberal Alliance,0.0986350912855332,0.08097081049143844,0.09038818778291283,0.09923947241427056,0.013925492927049248,250
Mariagerfjord,F: SF - Socialistisk Folkeparti,0.07294056867969559,0.06511030118627231,0.07020306325970745,0.07631632202165059,0.009204545360860185,250
Mariagerfjord,Other - Left,0.07024921202092475,0.06912336758693531,0.0745266907893985,0.08025924277092414,0.008389614313357085,250
Mariagerfjord,Did not vote,0.043862511079079694,0.04261776272001934,0.04535533682325053,0.047785108011563444,0.0038242438775924212,250
Mariagerfjord,Other,0.01590833933825528,0.01442391795251722,0.01653378235601869,0.01981627154638801,0.005011687662089894,250
Middelfart,A: Socialdemokratiet,0.29652014081075195,0.2614832135336803,0.27514884697097547,0.2885453618983852,0.020016333499061675,250
Middelfart,Other - Right,0.12307684451505609,0.09746428695805565,0.10516537928484648,0.11630239204629621,0.014122258275032676,250
