municipality_code,municipality,party,vote_pct
1265,Sjöbo,Social Democrats (S),0.1569965870307167
1266,Hörby,Social Democrats (S),0.17139747132211336
1267,Höör,Social Democrats (S),0.19259606373008434
1270,Tomelilla,Social Democrats (S),0.18821384009981765
1272,Bromölla,Social Democrats (S),0.22692589108393435
1273,Osby,Social Democrats (S),0.21652508090614886
1275,Perstorp,Social Democrats (S),0.18024499319463347
1276,Klippan,Social Democrats (S),0.1836310440406529
1277,Åstorp,Social Democrats (S),0.20966723780322843
1278,Båstad,Social Democrats (S),0.17484126984126985
1280,Malmö,Social Democrats (S),0.22071727740353225
1281,Lund,Social Democrats (S),0.2366768980674417
1282,Landskrona,Social Democrats (S),0.23801123166034518
1283,Helsingborg,Social Democrats (S),0.21906829488919044
1284,Höganäs,Social Democrats (S),0.20715224328890558
1285,Eslöv,Social Democrats (S),0.22436796346007454
1286,Ystad,Social Democrats (S),0.22938726948245095
1287,Trelleborg,Social Democrats (S),0.2161811364291895
1290,Kristianstad,Social Democrats (S),0.20638489896440426
1291,Simrishamn,Social Democrats (S),0.21270489189361566
1292,Ängelholm,Social Democrats (S),0.21258593336858803
1293,Hässleholm,Social Democrats (S),0.19865754812563322
1315,Hylte,Social Democrats (S),0.22735823703305563
1380,Halmstad,Social Democrats (S),0.256378502015594
1381,Laholm,Social Democrats (S),0.20607569721115537
1382,Falkenberg,Social Democrats (S),0.25454393398751113
1383,Varberg,Social Democrats (S),0.267986684369528
1384,Kungsbacka,Social Democrats (S),0.184609163582071
1401,Härryda,Social Democrats (S),0.2362885579162843
1402,Partille,Social Democrats (S),0.23350774234603694
1407,Öckerö,Social Democrats (S),0.2145876339329598
1415,Stenungsund,Social Democrats (S),0.23606162734713532
1419,Tjörn,Social Democrats (S),0.22021575984990618
1421,Orust,Social Democrats (S),0.23506805444355483
1427,Sotenäs,Social Democrats (S),0.22682575062278745
1430,Munkedal,Social Democrats (S),0.21522766857427222
1435,Tanum,Social Democrats (S),0.19885146972941403
1438,Dals-Ed,Social Democrats (S),0.170662100456621
1439,Färgelanda,Social Democrats (S),0.2208723361880104
1440,Ale,Social Democrats (S),0.24630180704705223
1441,Lerum,Social Democrats (S),0.23162725476448467
1442,Vårgårda,Social Democrats (S),0.2175746144458005
1443,Bollebygd,Social Democrats (S),0.2136906414884754
1444,Grästorp,Social Democrats (S),0.2050772626931567
1445,Essunga,Social Democrats (S),0.2134703196347032
1446,Karlsborg,Social Democrats (S),0.25895267230520064
1447,Gullspång,Social Democrats (S),0.2469595433109953
1452,Åmål,Social Democrats (S),0.23215677541476448
1460,Lilla Edet,Social Democrats (S),0.2547383309759547
1461,Mellerud,Social Democrats (S),0.21029050440815147
1462,Bengtsfors,Social Democrats (S),0.23261956419205737
1463,Mariestad,Social Democrats (S),0.2552808988764045
1465,Lidköping,Social Democrats (S),0.20073710073710074
1466,Götene,Social Democrats (S),0.19855052645972923
1470,Tibro,Social Democrats (S),0.20427203535477537
1471,Töreboda,Social Democrats (S),0.2767883211678832
1472,Vara,Social Democrats (S),0.2508968869343826
1473,Skara,Social Democrats (S),0.22806520198440822
1480,Göteborg,Social Democrats (S),0.21454937332046894
1481,Mölndal,Social Democrats (S),0.23640203848315153
1482,Kungälv,Social Democrats (S),0.24092829289428075
1484,Lysekil,Social Democrats (S),0.27666137845936895
1485,Uddevalla,Social Democrats (S),0.2537039617295992
1486,Strömstad,Social Democrats (S),0.22303975400834614
1487,Västra Götaland,Social Democrats (S),0.2680494350750472
1488,Trollhättan,Social Democrats (S),0.2865599599280526
1489,Alingsås,Social Democrats (S),0.2534906341187914
1490,Borås,Social Democrats (S),0.2431193755520015
1491,Ulricehamn,Social Democrats (S),0.2234345351043643
1492,Tranemo,Social Democrats (S),0.2608242044861763
1493,Bengtsfors,Social Democrats (S),0.28335136806307
1494,Lidköping,Social Democrats (S),0.292889551670527
1495,Skara,Social Democrats (S),0.2566502463054187
1496,Skövde,Social Democrats (S),0.2577321947757606
1497,Hjo,Social Democrats (S),0.2514555031882451
1498,Tidaholm,Social Democrats (S),0.28496889424041744
1499,Falköping,Social Democrats (S),0.24582981631094497
1715,Kil,Social Democrats (S),0.2747122727761644
1730,Eda,Social Democrats (S),0.2456943935507512
1737,Torsby,Social Democrats (S),0.2566735112936345
1760,Storfors,Social Democrats (S),0.2846054333764554
1761,Hammarö,Social Democrats (S),0.31701386074410315
1762,Munkfors,Social Democrats (S),0.34708916728076633
1763,Forshaga,Social Democrats (S),0.31595648232094287
1764,Grums,Social Democrats (S),0.3012082853855006
1765,Årjäng,Social Democrats (S),0.18140951276102088
1766,Sunne,Social Democrats (S),0.2277494467430001
1780,Karlstad,Social Democrats (S),0.28861239926764404
1781,Kristinehamn,Social Democrats (S),0.30097651095275796
1782,Filipstad,Social Democrats (S),0.28494138863841295
1783,Hagfors,Social Democrats (S),0.34715318572074105
1784,Arvika,Social Democrats (S),0.28554186572793566
1785,Säffle,Social Democrats (S),0.22743249035576513
1814,Lekeberg,Social Democrats (S),0.2195313728573675
1860,Laxå,Social Democrats (S),0.260204081632653
1861,Hallsberg,Social Democrats (S),0.290360435875943
1862,Degerfors,Social Democrats (S),0.32644849785407726
1863,Hällefors,Social Democrats (S),0.3029940119760479
1864,Ljusnarsberg,Social Democrats (S),0.23598654708520178
1880,Örebro,Social Democrats (S),0.2650161098863829
1881,Kumla,Social Democrats (S),0.27813563441905687
1882,Askersund,Social Democrats (S),0.2612642169728784
1883,Karlskoga,Social Democrats (S),0.3048780487804878
1884,Nora,Social Democrats (S),0.26724658692763076
1885,Lindesberg,Social Democrats (S),0.24670140813837454
1904,Skinnskatteberg,Social Democrats (S),0.2383191301792536
1907,Surahammar,Social Democrats (S),0.2712474983322215
1960,Kungsör,Social Democrats (S),0.25425548228799266
1961,Hallstahammar,Social Democrats (S),0.27537761897027774
1962,Norberg,Social Democrats (S),0.2899816176470588
1980,Västerås,Social Democrats (S),0.2480820825797382
1981,Sala,Social Democrats (S),0.24885688157293098
1982,Fagersta,Social Democrats (S),0.2662641823670241
1983,Köping,Social Democrats (S),0.2558721405228758
1984,Arboga,Social Democrats (S),0.27502056484782017
2021,Vansbro,Social Democrats (S),0.2290292177191329
2023,Malung-Sälen,Social Democrats (S),0.21044720030063888
2026,Gagnef,Social Democrats (S),0.21854798607657883
2029,Leksand,Social Democrats (S),0.24831213691317316
2031,Rättvik,Social Democrats (S),0.23918799646954986
2034,Orsa,Social Democrats (S),0.2126070322463108
2039,Älvdalen,Social Democrats (S),0.224229155263638
2061,Smedjebacken,Social Democrats (S),0.2969129379118973
2062,Mora,Social Democrats (S),0.2432034366370052
2080,Falun,Social Democrats (S),0.2636189730881266
2081,Borlänge,Social Democrats (S),0.2753208597494975
2082,Säter,Social Democrats (S),0.26032540675844806
2083,Hedemora,Social Democrats (S),0.234375
2084,Avesta,Social Democrats (S),0.28545760157653743
2085,Ludvika,Social Democrats (S),0.28643549209586944
2101,Ockelbo,Social Democrats (S),0.2629149263574412
2104,Hofors,Social Democrats (S),0.2680677966101695
2121,Ovanåker,Social Democrats (S),0.2589018302828619
2132,Nordanstig,Social Democrats (S),0.25375355065602595
2161,Ljusdal,Social Democrats (S),0.2554255966466094
2180,Gävle,Social Democrats (S),0.27065476492366997
2181,Sandviken,Social Democrats (S),0.29731190058084556
2182,Söderhamn,Social Democrats (S),0.2912552173470427
2183,Bollnäs,Social Democrats (S),0.2921059023560845
2184,Hudiksvall,Social Democrats (S),0.2951523967389466
2260,Ånge,Social Democrats (S),0.28935820076796487
2262,Timrå,Social Democrats (S),0.34017069497238756
2280,Härnösand,Social Democrats (S),0.3267026121551589
2281,Sundsvall,Social Democrats (S),0.31282853975086417
2282,Kramfors,Social Democrats (S),0.33506882533342847
2283,Sollefteå,Social Democrats (S),0.3172061563945061
2284,Örnsköldsvik,Social Democrats (S),0.34558088730855935
2303,Ragunda,Social Democrats (S),0.3095656540296259
2305,Bräcke,Social Democrats (S),0.28526970954356845
2309,Krokom,Social Democrats (S),0.2781101530881577
2313,Strömsund,Social Democrats (S),0.29543653040425777
2321,Åre,Social Democrats (S),0.2603569854561481
2326,Berg,Social Democrats (S),0.23683734394789216
2361,Härjedalen,Social Democrats (S),0.25513846153846154
2380,Östersund,Social Democrats (S),0.30790772640274
2401,Nordmaling,Social Democrats (S),0.30382038747057755
2403,Bjurholm,Social Democrats (S),0.2237991266375546
2404,Vindeln,Social Democrats (S),0.2669274016132975
2409,Robertsfors,Social Democrats (S),0.31921887084300077
2417,Norsjö,Social Democrats (S),0.32644356955380577
2418,Malå,Social Democrats (S),0.28463922089420096
2421,Storuman,Social Democrats (S),0.25758582502768546
2422,Sorsele,Social Democrats (S),0.2664134563212154
2425,Dorotea,Social Democrats (S),0.2942694889003614
2460,Vännäs,Social Democrats (S),0.2894461859979101
2462,Vilhelmina,Social Democrats (S),0.26506970351462794
2463,Åsele,Social Democrats (S),0.24694261523988711
2480,Umeå,Social Democrats (S),0.33855037994074133
2481,Lycksele,Social Democrats (S),0.31918119787717963
2482,Skellefteå,Social Democrats (S),0.37505273519898746
2505,Arvidsjaur,Social Democrats (S),0.34681475272422463
2506,Arjeplog,Social Democrats (S),0.29633113828786456
2510,Jokkmokk,Social Democrats (S),0.2639809170421415
2513,Överkalix,Social Democrats (S),0.3422688422688423
2514,Kalix,Social Democrats (S),0.3601671085402105
2518,Kiruna,Social Democrats (S),0.2507059930969564
2521,Gällivare,Social Democrats (S),0.2576766158471119
2523,Pajala,Social Democrats (S),0.302666276003516
2560,Älvsbyn,Social Democrats (S),0.3474329996771069
2580,Luleå,Social Democrats (S),0.3336988902347202
2581,Piteå,Social Democrats (S),0.4113156713066906
2582,Älvsbyn,Social Democrats (S),0.3461084370175279
2583,Haparanda,Social Democrats (S),0.2307195869635366
2584,Övertorneå,Social Democrats (S),0.3331164991129509
0114,Upplands Väsby,Left Party (V),0.05504503684833045
0115,Vallentuna,Left Party (V),0.02933279088689992
0117,Österåker,Left Party (V),0.030273324876023525
0120,Värmdö,Left Party (V),0.03921800597438704
0123,Järfälla,Left Party (V),0.06504318327362099
0125,Ekerö,Left Party (V),0.03154527559055118
0126,Huddinge,Left Party (V),0.061999106603253015
0127,Botkyrka,Left Party (V),0.06848710657907638
0128,Salem,Left Party (V),0.03518007854934403
0136,Haninge,Left Party (V),0.053558168316831675
0138,Tyresö,Left Party (V),0.0423170800930919
0139,Upplands-Bro,Left Party (V),0.0508110220832519
0140,Nykvarn,Left Party (V),0.020191028896143152
0160,Täby,Left Party (V),0.022334015147327104
0162,Danderyd,Left Party (V),0.016827517941103688
0163,Sollentuna,Left Party (V),0.04866166103054967
0180,Stockholm,Left Party (V),0.09336495950357718
0181,Södertälje,Left Party (V),0.04713844869482252
0182,Nacka,Left Party (V),0.043995351239669425
0183,Sundbyberg,Left Party (V),0.0819684998168594
0184,Solna,Left Party (V),0.06839931667026024
0186,Lidingö,Left Party (V),0.025141455528611648
0187,Vaxholm,Left Party (V),0.023197009674582235
0188,Norrtälje,Left Party (V),0.03760341920558365
0191,Sigtuna,Left Party (V),0.043838934302149565
0192,Nynäshamn,Left Party (V),0.040973706215739106
0305,Håbo,Left Party (V),0.030570360840531764
0319,Älvkarleby,Left Party (V),0.03419037199124726
0330,Knivsta,Left Party (V),0.03816233670923235
0331,Heby,Left Party (V),0.039255250848390356
0360,Tierp,Left Party (V),0.038059932035835645
0380,Uppsala,Left Party (V),0.08226394011778052
0381,Enköping,Left Party (V),0.033373335619178233
0382,Östhammar,Left Party (V),0.029433617191518543
0428,Vingåker,Left Party (V),0.035651920838183936
0461,Gnesta,Left Party (V),0.05351131746952988
0480,Nyköping,Left Party (V),0.04073997567077509
0481,Oxelösund,Left Party (V),0.05434303350970018
0482,Flen,Left Party (V),0.04011961126339397
0483,Katrineholm,Left Party (V),0.036591942069178034
0484,Eskilstuna,Left Party (V),0.045422086202499365
0486,Strängnäs,Left Party (V),0.032858358145470015
0488,Trosa,Left Party (V),0.027803016536434674
0509,Ödeshög,Left Party (V),0.02092966658554393
0512,Ydre,Left Party (V),0.025146400275576988
0513,Kinda,Left Party (V),0.03219575016097875
0560,Boxholm,Left Party (V),0.034362665428372415
0561,Åtvidaberg,Left Party (V),0.02975206611570248
0562,Finspång,Left Party (V),0.04376538392267515
0563,Valdemarsvik,Left Party (V),0.03230016313213703
0580,Linköping,Left Party (V),0.048774212223303234
0581,Norrköping,Left Party (V),0.053763936238827977
0582,Söderköping,Left Party (V),0.03529205709781943
0583,Motala,Left Party (V),0.03589528293399706
0584,Vadstena,Left Party (V),0.037186742118027485
0586,Mjölby,Left Party (V),0.03236200616419165
0604,Aneby,Left Party (V),0.02034030901623313
0617,Gnosjö,Left Party (V),0.020055628751280922
0642,Mullsjö,Left Party (V),0.03140613847251963
0643,Habo,Left Party (V),0.02286401925391095
0662,Gislaved,Left Party (V),0.026676650910282214
0665,Vaggeryd,Left Party (V),0.02632321143179468
0680,Jönköping,Left Party (V),0.03902698069613178
0682,Nässjö,Left Party (V),0.031093498236293166
0683,Värnamo,Left Party (V),0.02772444512710237
0684,Sävsjö,Left Party (V),0.02447468958930277
0685,Vetlanda,Left Party (V),0.023617093355272713
0686,Eksjö,Left Party (V),0.029651206214056314
0687,Tranås,Left Party (V),0.03020275978597578
0760,Uppvidinge,Left Party (V),0.030393771522683032
0761,Lessebo,Left Party (V),0.05149278765514928
0763,Tingsryd,Left Party (V),0.030256856769699608
0764,Alvesta,Left Party (V),0.03217176567430374
0765,Älmhult,Left Party (V),0.03066271018793274
0767,Markaryd,Left Party (V),0.02406199021207178
0780,Växjö,Left Party (V),0.04971478594826612
0781,Ljungby,Left Party (V),0.029729602189608798
0821,Högsby,Left Party (V),0.03134403209628887
0834,Torsås,Left Party (V),0.03112558812884546
0840,Mörbylånga,Left Party (V),0.03614359309837272
0860,Hultsfred,Left Party (V),0.03685694836137314
0861,Mönsterås,Left Party (V),0.029182687567780734
0862,Emmaboda,Left Party (V),0.03457292271934921
0880,Kalmar,Left Party (V),0.04468124196215322
0881,Nybro,Left Party (V),0.03667966426541537
0882,Oskarshamn,Left Party (V),0.036286070367174766
0883,Västervik,Left Party (V),0.036459222339808146
0884,Vimmerby,Left Party (V),0.03668274829479288
0885,Borgholm,Left Party (V),0.03014460511679644
0980,Gotland,Left Party (V),0.051766996727016616
1060,Olofström,Left Party (V),0.03481510621557828
1080,Karlskrona,Left Party (V),0.03767345733687629
1081,Ronneby,Left Party (V),0.03747777321843797
1082,Karlshamn,Left Party (V),0.03758104538541583
1083,Sölvesborg,Left Party (V),0.02604878750809527
1214,Svalöv,Left Party (V),0.03612915928332349
1230,Staffanstorp,Left Party (V),0.025196265648207088
1231,Burlöv,Left Party (V),0.0493286848156665
1233,Vellinge,Left Party (V),0.010568538542029996
1256,Östra Göinge,Left Party (V),0.025534329487421983
1257,Örkelljunga,Left Party (V),0.01751405045092145
1260,Bjuv,Left Party (V),0.026414063211585754
1261,Kävlinge,Left Party (V),0.021670123164176578
1262,Lomma,Left Party (V),0.019170753455193937
1263,Svedala,Left Party (V),0.0255885363357216
1264,Skurup,Left Party (V),0.030012200081333876
1265,Sjöbo,Left Party (V),0.02108010439670749
1266,Hörby,Left Party (V),0.02913840743531776
1267,Höör,Left Party (V),0.042018119337706966
1270,Tomelilla,Left Party (V),0.031097034264324794
1272,Bromölla,Left Party (V),0.02508623392913139
1273,Osby,Left Party (V),0.02649676375404531
1275,Perstorp,Left Party (V),0.026443709896947304
1276,Klippan,Left Party (V),0.026947951955651365
1277,Åstorp,Left Party (V),0.02867706736405447
1278,Båstad,Left Party (V),0.020555555555555556
1280,Malmö,Left Party (V),0.09249836765244535
1281,Lund,Left Party (V),0.07489599264194731
1282,Landskrona,Left Party (V),0.035841345447061246
1283,Helsingborg,Left Party (V),0.03857982813206694
1284,Höganäs,Left Party (V),0.026140416744884553
1285,Eslöv,Left Party (V),0.03750150246404103
1286,Ystad,Left Party (V),0.0297838588141979
1287,Trelleborg,Left Party (V),0.027776175367753102
1290,Kristianstad,Left Party (V),0.03492267449864623
1291,Simrishamn,Left Party (V),0.040946488934243255
1292,Ängelholm,Left Party (V),0.02456078500499442
1293,Hässleholm,Left Party (V),0.0364741641337386
1315,Hylte,Left Party (V),0.02472453641494222
1380,Halmstad,Left Party (V),0.03901027384277103
1381,Laholm,Left Party (V),0.024402390438247015
1382,Falkenberg,Left Party (V),0.03320138269402319
1383,Varberg,Left Party (V),0.03748388462352557
1384,Kungsbacka,Left Party (V),0.02598836666770351
1401,Härryda,Left Party (V),0.04108138632032188
1402,Partille,Left Party (V),0.0515802870678074
1407,Öckerö,Left Party (V),0.035191192371965004
1415,Stenungsund,Left Party (V),0.03529128550794415
1419,Tjörn,Left Party (V),0.03181676047529706
1421,Orust,Left Party (V),0.036909527622097676
1427,Sotenäs,Left Party (V),0.024911498623311917
1430,Munkedal,Left Party (V),0.033839263498382684
1435,Tanum,Left Party (V),0.032606579715787426
1438,Dals-Ed,Left Party (V),0.018835616438356163
1439,Färgelanda,Left Party (V),0.02469627564230233
1440,Ale,Left Party (V),0.05447017725449606
1441,Lerum,Left Party (V),0.04550959270826694
1442,Vårgårda,Left Party (V),0.03439476311993787
1443,Bollebygd,Left Party (V),0.03457372951957789
1444,Grästorp,Left Party (V),0.02097130242825607
1445,Essunga,Left Party (V),0.026712328767123285
1446,Karlsborg,Left Party (V),0.027892747885549754
1447,Gullspång,Left Party (V),0.03251427153139737
1452,Åmål,Left Party (V),0.03128827524774524
1460,Lilla Edet,Left Party (V),0.034370579915134376
1461,Mellerud,Left Party (V),0.026448908801849975
1462,Bengtsfors,Left Party (V),0.0460333930761249
1463,Mariestad,Left Party (V),0.04374531835205992
1465,Lidköping,Left Party (V),0.027395577395577398
1466,Götene,Left Party (V),0.03514289621222481
1470,Tibro,Left Party (V),0.030117030853588675
1471,Töreboda,Left Party (V),0.03717761557177616
1472,Vara,Left Party (V),0.028468927207499134
1473,Skara,Left Party (V),0.0296243798724309
1480,Göteborg,Left Party (V),0.09924402392043714
1481,Mölndal,Left Party (V),0.05755033231925902
1482,Kungälv,Left Party (V),0.04148613518197573
1484,Lysekil,Left Party (V),0.040542922615899875
1485,Uddevalla,Left Party (V),0.04584088059077609
1486,Strömstad,Left Party (V),0.03744783659125851
1487,Västra Götaland,Left Party (V),0.0447632616546834
1488,Trollhättan,Left Party (V),0.048632772477857966
1489,Alingsås,Left Party (V),0.05399893319946033
1490,Borås,Left Party (V),0.0486835509512329
1491,Ulricehamn,Left Party (V),0.03600042167404596
1492,Tranemo,Left Party (V),0.0406885758998435
1493,Bengtsfors,Left Party (V),0.036327098469624355
1494,Lidköping,Left Party (V),0.042453279182663325
1495,Skara,Left Party (V),0.036523574947220264
1496,Skövde,Left Party (V),0.03843776470318903
1497,Hjo,Left Party (V),0.032852786248960354
1498,Tidaholm,Left Party (V),0.03200883002207505
1499,Falköping,Left Party (V),0.03935045620804695
1715,Kil,Left Party (V),0.031945788964181994
1730,Eda,Left Party (V),0.021436423598387686
1737,Torsby,Left Party (V),0.03262605521332421
1760,Storfors,Left Party (V),0.03492884864165589
1761,Hammarö,Left Party (V),0.0282888870876226
1762,Munkfors,Left Party (V),0.038688282977155486
1763,Forshaga,Left Party (V),0.03558476881233001
1764,Grums,Left Party (V),0.03481012658227848
1765,Årjäng,Left Party (V),0.017836426914153134
1766,Sunne,Left Party (V),0.02713364764745502
1780,Karlstad,Left Party (V),0.050182420783941625
1781,Kristinehamn,Left Party (V),0.0467669569807337
1782,Filipstad,Left Party (V),0.0387736699729486
1783,Hagfors,Left Party (V),0.04371893357433348
1784,Arvika,Left Party (V),0.04309781242142319
1785,Säffle,Left Party (V),0.027089584226318044
1814,Lekeberg,Left Party (V),0.030350684069822297
1860,Laxå,Left Party (V),0.03525046382189239
1861,Hallsberg,Left Party (V),0.03746856663872589
1862,Degerfors,Left Party (V),0.06410944206008584
1863,Hällefors,Left Party (V),0.044910179640718556
1864,Ljusnarsberg,Left Party (V),0.036154708520179366
1880,Örebro,Left Party (V),0.05871629642190945
1881,Kumla,Left Party (V),0.034941662615459404
1882,Askersund,Left Party (V),0.026574803149606297
1883,Karlskoga,Left Party (V),0.040239653267612814
1884,Nora,Left Party (V),0.03648664975232572
1885,Lindesberg,Left Party (V),0.04085818826920944
1904,Skinnskatteberg,Left Party (V),0.03526300323244196
1907,Surahammar,Left Party (V),0.03962641761174116
1960,Kungsör,Left Party (V),0.03373715687777948
1961,Hallstahammar,Left Party (V),0.04563910995614747
1962,Norberg,Left Party (V),0.05767463235294117
1980,Västerås,Left Party (V),0.05057301800913743
1981,Sala,Left Party (V),0.04223822588020119
1982,Fagersta,Left Party (V),0.05766628500052046
1983,Köping,Left Party (V),0.049172794117647065
1984,Arboga,Left Party (V),0.038204917283612104
2021,Vansbro,Left Party (V),0.039019792648444865
2023,Malung-Sälen,Left Party (V),0.03231867718902668
2026,Gagnef,Left Party (V),0.03804077573346594
2029,Leksand,Left Party (V),0.04223582980059664
2031,Rättvik,Left Party (V),0.029126213592233007
2034,Orsa,Left Party (V),0.04044452541446529
2039,Älvdalen,Left Party (V),0.027002371829958037
2061,Smedjebacken,Left Party (V),0.04139206844721933
2062,Mora,Left Party (V),0.034305001534212946
2080,Falun,Left Party (V),0.0499326116255815
2081,Borlänge,Left Party (V),0.04816762022576156
2082,Säter,Left Party (V),0.03766071225395381
2083,Hedemora,Left Party (V),0.04341216216216216
2084,Avesta,Left Party (V),0.035819857416101546
2085,Ludvika,Left Party (V),0.04915859255481897
2101,Ockelbo,Left Party (V),0.04088810727632446
2104,Hofors,Left Party (V),0.05884745762711865
2121,Ovanåker,Left Party (V),0.029062673322240714
2132,Nordanstig,Left Party (V),0.04855944812660625
2161,Ljusdal,Left Party (V),0.03542694882022852
2180,Gävle,Left Party (V),0.05180808439417762
2181,Sandviken,Left Party (V),0.045454545454545456
2182,Söderhamn,Left Party (V),0.03955003563066273
2183,Bollnäs,Left Party (V),0.04104930774836046
2184,Hudiksvall,Left Party (V),0.05026893542167044
2260,Ånge,Left Party (V),0.037301151947339545
2262,Timrå,Left Party (V),0.041741375600659825
2280,Härnösand,Left Party (V),0.052190755378736325
2281,Sundsvall,Left Party (V),0.046057522989630215
2282,Kramfors,Left Party (V),0.06276299835960346
2283,Sollefteå,Left Party (V),0.0668093036096349
2284,Örnsköldsvik,Left Party (V),0.036533500662344
2303,Ragunda,Left Party (V),0.04318353000251067
2305,Bräcke,Left Party (V),0.034854771784232366
2309,Krokom,Left Party (V),0.044518740102058765
2313,Strömsund,Left Party (V),0.04099196014041445
2321,Åre,Left Party (V),0.04219920669898634
2326,Berg,Left Party (V),0.03130088655690248
2361,Härjedalen,Left Party (V),0.04283076923076923
2380,Östersund,Left Party (V),0.04813135892011686
2401,Nordmaling,Left Party (V),0.045265254390729676
2403,Bjurholm,Left Party (V),0.020196506550218343
2404,Vindeln,Left Party (V),0.04082131508188707
2409,Robertsfors,Left Party (V),0.04988399071925754
2417,Norsjö,Left Party (V),0.0505249343832021
2418,Malå,Left Party (V),0.06020362992474546
2421,Storuman,Left Party (V),0.053599114064230347
2422,Sorsele,Left Party (V),0.053716766142159526
2425,Dorotea,Left Party (V),0.05833763551884357
2460,Vännäs,Left Party (V),0.06194954470816539
2462,Vilhelmina,Left Party (V),0.05752994305910073
2463,Åsele,Left Party (V),0.03857008466603951
2480,Umeå,Left Party (V),0.08882752504383931
2481,Lycksele,Left Party (V),0.04072349182280949
2482,Skellefteå,Left Party (V),0.05459850935170862
2505,Arvidsjaur,Left Party (V),0.05804694048616932
2506,Arjeplog,Left Party (V),0.060677328316086555
2510,Jokkmokk,Left Party (V),0.07023588656241717
2513,Överkalix,Left Party (V),0.06099456099456099
2514,Kalix,Left Party (V),0.03567124608339359
2518,Kiruna,Left Party (V),0.04267336052714151
2521,Gällivare,Left Party (V),0.10929783122181662
2523,Pajala,Left Party (V),0.06460591854673309
2560,Älvsbyn,Left Party (V),0.04940264772360349
2580,Luleå,Left Party (V),0.060496939142960025
2581,Piteå,Left Party (V),0.05828468792096992
2582,Älvsbyn,Left Party (V),0.04254836073017891
2583,Haparanda,Left Party (V),0.02387867053888351
2584,Övertorneå,Left Party (V),0.06339444115907747
0114,Upplands Väsby,Sweden Democrats (SD),0.15879659115033512
0115,Vallentuna,Sweden Democrats (SD),0.1723352318958503
0117,Österåker,Sweden Democrats (SD),0.16108292007842231
0120,Värmdö,Sweden Democrats (SD),0.1672236845996865
0123,Järfälla,Sweden Democrats (SD),0.12188240995551863
0125,Ekerö,Sweden Democrats (SD),0.16850393700787403
0126,Huddinge,Sweden Democrats (SD),0.13094831437054943
0127,Botkyrka,Sweden Democrats (SD),0.12520835376017256
0128,Salem,Sweden Democrats (SD),0.1509985794267569
0136,Haninge,Sweden Democrats (SD),0.17218440594059406
0138,Tyresö,Sweden Democrats (SD),0.15785888630300277
0139,Upplands-Bro,Sweden Democrats (SD),0.1775454367793629
0140,Nykvarn,Sweden Democrats (SD),0.2327409019465603
0160,Täby,Sweden Democrats (SD),0.10958777894484677
0162,Danderyd,Sweden Democrats (SD),0.09358244658912811
0163,Sollentuna,Sweden Democrats (SD),0.10492730364341529
0180,Stockholm,Sweden Democrats (SD),0.08505141541762065
0181,Södertälje,Sweden Democrats (SD),0.14148988506089832
0182,Nacka,Sweden Democrats (SD),0.09883780991735536
0183,Sundbyberg,Sweden Democrats (SD),0.09622730364711421
0184,Solna,Sweden Democrats (SD),0.09836962831506145
0186,Lidingö,Sweden Democrats (SD),0.10011985394542465
0187,Vaxholm,Sweden Democrats (SD),0.13093667546174143
0188,Norrtälje,Sweden Democrats (SD),0.20679920009410657
0191,Sigtuna,Sweden Democrats (SD),0.16536481986073268
0192,Nynäshamn,Sweden Democrats (SD),0.21806187865836665
0305,Håbo,Sweden Democrats (SD),0.23862035165104456
0319,Älvkarleby,Sweden Democrats (SD),0.23974288840262584
0330,Knivsta,Sweden Democrats (SD),0.16255687655951856
0331,Heby,Sweden Democrats (SD),0.24332752453453177
0360,Tierp,Sweden Democrats (SD),0.2187828236021007
0380,Uppsala,Sweden Democrats (SD),0.10787236832353728
0381,Enköping,Sweden Democrats (SD),0.20072575575747184
0382,Östhammar,Sweden Democrats (SD),0.22180945304909414
0428,Vingåker,Sweden Democrats (SD),0.24010477299185098
0461,Gnesta,Sweden Democrats (SD),0.17376668601276843
0480,Nyköping,Sweden Democrats (SD),0.16814707705019624
0481,Oxelösund,Sweden Democrats (SD),0.18110670194003528
0482,Flen,Sweden Democrats (SD),0.19852147188304678
0483,Katrineholm,Sweden Democrats (SD),0.17498651875818505
0484,Eskilstuna,Sweden Democrats (SD),0.19005355776587604
0486,Strängnäs,Sweden Democrats (SD),0.19587409612930667
0488,Trosa,Sweden Democrats (SD),0.19662002544066873
0509,Ödeshög,Sweden Democrats (SD),0.2102701387198832
0512,Ydre,Sweden Democrats (SD),0.2115053393041681
0513,Kinda,Sweden Democrats (SD),0.2128783000643915
0560,Boxholm,Sweden Democrats (SD),0.22614348734618064
0561,Åtvidaberg,Sweden Democrats (SD),0.21013774104683194
0562,Finspång,Sweden Democrats (SD),0.21582517860359005
0563,Valdemarsvik,Sweden Democrats (SD),0.23572593800978794
0580,Linköping,Sweden Democrats (SD),0.13214707845202583
0581,Norrköping,Sweden Democrats (SD),0.18109278540495716
0582,Söderköping,Sweden Democrats (SD),0.23084333128995532
0583,Motala,Sweden Democrats (SD),0.2020271688607671
0584,Vadstena,Sweden Democrats (SD),0.1652384801940178
0586,Mjölby,Sweden Democrats (SD),0.20332492761744653
0604,Aneby,Sweden Democrats (SD),0.209270486993937
0617,Gnosjö,Sweden Democrats (SD),0.21138925486751575
