municipality,gender,age_group,education,N
Terschelling,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Terschelling,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Terschelling,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Terschelling,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Terschelling,Vrouwen,45 tot 55 jaar,Basisonderwijs,
Terschelling,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Terschelling,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Terschelling,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Terschelling,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Terschelling,Vrouwen,55 tot 65 jaar,Basisonderwijs,
Terschelling,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",
Terschelling,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",
Terschelling,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",
Terschelling,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Terschelling,Vrouwen,65 tot 75 jaar,Basisonderwijs,
Terschelling,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Terschelling,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Terschelling,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Terschelling,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Mannen,15 tot 25 jaar,Basisonderwijs,
Texel,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Texel,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Texel,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Texel,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Mannen,25 tot 35 jaar,Basisonderwijs,
Texel,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Texel,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Texel,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Texel,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Mannen,35 tot 45 jaar,Basisonderwijs,
Texel,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Texel,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Texel,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Texel,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Mannen,45 tot 55 jaar,Basisonderwijs,
Texel,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Texel,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Texel,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Texel,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Mannen,55 tot 65 jaar,Basisonderwijs,103
Texel,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",527
Texel,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",172
Texel,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",85
Texel,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",213
Texel,Mannen,65 tot 75 jaar,Basisonderwijs,76
Texel,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",447
Texel,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",156
Texel,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",136
Texel,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",185
Texel,Vrouwen,15 tot 25 jaar,Basisonderwijs,
Texel,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Texel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Texel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Texel,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Vrouwen,25 tot 35 jaar,Basisonderwijs,
Texel,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Texel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Texel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Texel,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Vrouwen,35 tot 45 jaar,Basisonderwijs,
Texel,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Texel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Texel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Texel,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Vrouwen,45 tot 55 jaar,Basisonderwijs,
Texel,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Texel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Texel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Texel,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Texel,Vrouwen,55 tot 65 jaar,Basisonderwijs,49
Texel,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",588
Texel,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",211
Texel,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",107
Texel,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",246
Texel,Vrouwen,65 tot 75 jaar,Basisonderwijs,63
Texel,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",411
Texel,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",188
Texel,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",94
Texel,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",244
Teylingen,Mannen,15 tot 25 jaar,Basisonderwijs,240
Teylingen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1159
Teylingen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",166
Teylingen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",29
Teylingen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",806
Teylingen,Mannen,25 tot 35 jaar,Basisonderwijs,52
Teylingen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",964
Teylingen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",540
Teylingen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",313
Teylingen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",231
Teylingen,Mannen,35 tot 45 jaar,Basisonderwijs,122
Teylingen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",927
Teylingen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",616
Teylingen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",407
Teylingen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",228
Teylingen,Mannen,45 tot 55 jaar,Basisonderwijs,92
Teylingen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",865
Teylingen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",478
Teylingen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",545
Teylingen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",320
Teylingen,Mannen,55 tot 65 jaar,Basisonderwijs,125
Teylingen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1186
Teylingen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",652
Teylingen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",551
Teylingen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",389
Teylingen,Mannen,65 tot 75 jaar,Basisonderwijs,134
Teylingen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",823
Teylingen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",475
Teylingen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",392
Teylingen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",376
Teylingen,Vrouwen,15 tot 25 jaar,Basisonderwijs,198
Teylingen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",942
Teylingen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",210
Teylingen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",34
Teylingen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",616
Teylingen,Vrouwen,25 tot 35 jaar,Basisonderwijs,29
Teylingen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",704
Teylingen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",859
Teylingen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",437
Teylingen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",71
Teylingen,Vrouwen,35 tot 45 jaar,Basisonderwijs,55
Teylingen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",837
Teylingen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",669
Teylingen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",580
Teylingen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",156
Teylingen,Vrouwen,45 tot 55 jaar,Basisonderwijs,85
Teylingen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1048
Teylingen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",580
Teylingen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",522
Teylingen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",265
Teylingen,Vrouwen,55 tot 65 jaar,Basisonderwijs,183
Teylingen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1445
Teylingen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",595
Teylingen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",378
Teylingen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",499
Teylingen,Vrouwen,65 tot 75 jaar,Basisonderwijs,178
Teylingen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1032
Teylingen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",370
Teylingen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",143
Teylingen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",480
Tholen,Mannen,15 tot 25 jaar,Basisonderwijs,218
Tholen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",739
Tholen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",91
Tholen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",3
Tholen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",549
Tholen,Mannen,25 tot 35 jaar,Basisonderwijs,58
Tholen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",782
Tholen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",563
Tholen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",56
Tholen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",243
Tholen,Mannen,35 tot 45 jaar,Basisonderwijs,80
Tholen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",957
Tholen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",230
Tholen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",98
Tholen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",235
Tholen,Mannen,45 tot 55 jaar,Basisonderwijs,56
Tholen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",846
Tholen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",230
Tholen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",158
Tholen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",309
Tholen,Mannen,55 tot 65 jaar,Basisonderwijs,190
Tholen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",901
Tholen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",323
Tholen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",120
Tholen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",369
Tholen,Mannen,65 tot 75 jaar,Basisonderwijs,170
Tholen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",692
Tholen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",226
Tholen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",64
Tholen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",348
Tholen,Vrouwen,15 tot 25 jaar,Basisonderwijs,216
Tholen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",715
Tholen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",117
Tholen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",21
Tholen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",531
Tholen,Vrouwen,25 tot 35 jaar,Basisonderwijs,38
Tholen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",840
Tholen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",328
Tholen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",101
Tholen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",294
Tholen,Vrouwen,35 tot 45 jaar,Basisonderwijs,104
Tholen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",795
Tholen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",298
Tholen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",90
Tholen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",212
Tholen,Vrouwen,45 tot 55 jaar,Basisonderwijs,91
Tholen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",824
Tholen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",262
Tholen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",74
Tholen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",347
Tholen,Vrouwen,55 tot 65 jaar,Basisonderwijs,262
Tholen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",896
Tholen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",180
Tholen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",54
Tholen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",608
Tholen,Vrouwen,65 tot 75 jaar,Basisonderwijs,335
Tholen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",438
Tholen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",113
Tholen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",39
Tholen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",476
Tiel,Mannen,15 tot 25 jaar,Basisonderwijs,421
Tiel,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1115
Tiel,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",135
Tiel,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",13
Tiel,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",915
Tiel,Mannen,25 tot 35 jaar,Basisonderwijs,128
Tiel,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1592
Tiel,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",508
Tiel,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",183
Tiel,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",490
Tiel,Mannen,35 tot 45 jaar,Basisonderwijs,138
Tiel,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1123
Tiel,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",780
Tiel,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",165
Tiel,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",491
Tiel,Mannen,45 tot 55 jaar,Basisonderwijs,400
Tiel,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1067
Tiel,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",508
Tiel,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",270
Tiel,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",655
Tiel,Mannen,55 tot 65 jaar,Basisonderwijs,487
Tiel,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1243
Tiel,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",499
Tiel,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",257
Tiel,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",614
Tiel,Mannen,65 tot 75 jaar,Basisonderwijs,341
Tiel,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",849
Tiel,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",387
Tiel,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",196
Tiel,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",427
Tiel,Vrouwen,15 tot 25 jaar,Basisonderwijs,315
Tiel,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1078
Tiel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",225
Tiel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",25
Tiel,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",858
Tiel,Vrouwen,25 tot 35 jaar,Basisonderwijs,100
Tiel,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1193
Tiel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",761
Tiel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",284
Tiel,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",362
Tiel,Vrouwen,35 tot 45 jaar,Basisonderwijs,283
Tiel,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1092
Tiel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",530
Tiel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",322
Tiel,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",374
Tiel,Vrouwen,45 tot 55 jaar,Basisonderwijs,450
Tiel,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1206
Tiel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",490
Tiel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",307
Tiel,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",447
Tiel,Vrouwen,55 tot 65 jaar,Basisonderwijs,432
Tiel,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1230
Tiel,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",414
Tiel,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",171
Tiel,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",753
Tiel,Vrouwen,65 tot 75 jaar,Basisonderwijs,293
Tiel,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",576
Tiel,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",991
Tiel,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",84
Tiel,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",458
Tilburg,Mannen,15 tot 25 jaar,Basisonderwijs,2100
Tilburg,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",8558
Tilburg,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",2012
Tilburg,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",315
Tilburg,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",4532
Tilburg,Mannen,25 tot 35 jaar,Basisonderwijs,922
Tilburg,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",7987
Tilburg,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",5203
Tilburg,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",3091
Tilburg,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1997
Tilburg,Mannen,35 tot 45 jaar,Basisonderwijs,1326
Tilburg,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",5334
Tilburg,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",3457
Tilburg,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",2458
Tilburg,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2310
Tilburg,Mannen,45 tot 55 jaar,Basisonderwijs,1466
Tilburg,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",5358
Tilburg,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",3088
Tilburg,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",2030
Tilburg,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2157
Tilburg,Mannen,55 tot 65 jaar,Basisonderwijs,1616
Tilburg,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",5792
Tilburg,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",2674
Tilburg,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",1759
Tilburg,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2445
Tilburg,Mannen,65 tot 75 jaar,Basisonderwijs,1250
Tilburg,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",3885
Tilburg,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",2111
Tilburg,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",1239
Tilburg,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2016
Tilburg,Vrouwen,15 tot 25 jaar,Basisonderwijs,1966
Tilburg,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",9027
Tilburg,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",2766
Tilburg,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",510
Tilburg,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",3931
Tilburg,Vrouwen,25 tot 35 jaar,Basisonderwijs,720
Tilburg,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",6048
Tilburg,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",6084
Tilburg,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",3978
Tilburg,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1170
Tilburg,Vrouwen,35 tot 45 jaar,Basisonderwijs,1274
Tilburg,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",4956
Tilburg,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",3528
Tilburg,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",2688
Tilburg,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1540
Tilburg,Vrouwen,45 tot 55 jaar,Basisonderwijs,1640
Tilburg,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",5199
Tilburg,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",3183
Tilburg,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",2168
Tilburg,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1710
Tilburg,Vrouwen,55 tot 65 jaar,Basisonderwijs,1959
Tilburg,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",5792
Tilburg,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",2431
Tilburg,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",1258
Tilburg,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2860
Tilburg,Vrouwen,65 tot 75 jaar,Basisonderwijs,1820
Tilburg,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",3818
Tilburg,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",1732
Tilburg,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",733
Tilburg,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2997
Tubbergen,Mannen,15 tot 25 jaar,Basisonderwijs,142
Tubbergen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",768
Tubbergen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",114
Tubbergen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",14
Tubbergen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",464
Tubbergen,Mannen,25 tot 35 jaar,Basisonderwijs,23
Tubbergen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",690
Tubbergen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",359
Tubbergen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",107
Tubbergen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",121
Tubbergen,Mannen,35 tot 45 jaar,Basisonderwijs,15
Tubbergen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",556
Tubbergen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",318
Tubbergen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",110
Tubbergen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",102
Tubbergen,Mannen,45 tot 55 jaar,Basisonderwijs,70
Tubbergen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",647
Tubbergen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",290
Tubbergen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",94
Tubbergen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",198
Tubbergen,Mannen,55 tot 65 jaar,Basisonderwijs,103
Tubbergen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",873
Tubbergen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",284
