municipality,gender,age_group,N
Warffum,Vrouwen,60-64,0.0
Warffum,Vrouwen,65-69,0.0
Warffum,Vrouwen,70-74,0.0
Warffum,Vrouwen,75+,0.0
Warmenhuizen,Mannen,15-19,0.0
Warmenhuizen,Mannen,20-24,0.0
Warmenhuizen,Mannen,25-29,0.0
Warmenhuizen,Mannen,30-34,0.0
Warmenhuizen,Mannen,35-39,0.0
Warmenhuizen,Mannen,40-44,0.0
Warmenhuizen,Mannen,45-49,0.0
Warmenhuizen,Mannen,50-54,0.0
Warmenhuizen,Mannen,55-59,0.0
Warmenhuizen,Mannen,60-64,0.0
Warmenhuizen,Mannen,65-69,0.0
Warmenhuizen,Mannen,70-74,0.0
Warmenhuizen,Mannen,75+,0.0
Warmenhuizen,Vrouwen,15-19,0.0
Warmenhuizen,Vrouwen,20-24,0.0
Warmenhuizen,Vrouwen,25-29,0.0
Warmenhuizen,Vrouwen,30-34,0.0
Warmenhuizen,Vrouwen,35-39,0.0
Warmenhuizen,Vrouwen,40-44,0.0
Warmenhuizen,Vrouwen,45-49,0.0
Warmenhuizen,Vrouwen,50-54,0.0
Warmenhuizen,Vrouwen,55-59,0.0
Warmenhuizen,Vrouwen,60-64,0.0
Warmenhuizen,Vrouwen,65-69,0.0
Warmenhuizen,Vrouwen,70-74,0.0
Warmenhuizen,Vrouwen,75+,0.0
Warmond,Mannen,15-19,0.0
Warmond,Mannen,20-24,0.0
Warmond,Mannen,25-29,0.0
Warmond,Mannen,30-34,0.0
Warmond,Mannen,35-39,0.0
Warmond,Mannen,40-44,0.0
Warmond,Mannen,45-49,0.0
Warmond,Mannen,50-54,0.0
Warmond,Mannen,55-59,0.0
Warmond,Mannen,60-64,0.0
Warmond,Mannen,65-69,0.0
Warmond,Mannen,70-74,0.0
Warmond,Mannen,75+,0.0
Warmond,Vrouwen,15-19,0.0
Warmond,Vrouwen,20-24,0.0
Warmond,Vrouwen,25-29,0.0
Warmond,Vrouwen,30-34,0.0
Warmond,Vrouwen,35-39,0.0
Warmond,Vrouwen,40-44,0.0
Warmond,Vrouwen,45-49,0.0
Warmond,Vrouwen,50-54,0.0
Warmond,Vrouwen,55-59,0.0
Warmond,Vrouwen,60-64,0.0
Warmond,Vrouwen,65-69,0.0
Warmond,Vrouwen,70-74,0.0
Warmond,Vrouwen,75+,0.0
Warnsveld,Mannen,15-19,0.0
Warnsveld,Mannen,20-24,0.0
Warnsveld,Mannen,25-29,0.0
Warnsveld,Mannen,30-34,0.0
Warnsveld,Mannen,35-39,0.0
Warnsveld,Mannen,40-44,0.0
Warnsveld,Mannen,45-49,0.0
Warnsveld,Mannen,50-54,0.0
Warnsveld,Mannen,55-59,0.0
Warnsveld,Mannen,60-64,0.0
Warnsveld,Mannen,65-69,0.0
Warnsveld,Mannen,70-74,0.0
Warnsveld,Mannen,75+,0.0
Warnsveld,Vrouwen,15-19,0.0
Warnsveld,Vrouwen,20-24,0.0
Warnsveld,Vrouwen,25-29,0.0
Warnsveld,Vrouwen,30-34,0.0
Warnsveld,Vrouwen,35-39,0.0
Warnsveld,Vrouwen,40-44,0.0
Warnsveld,Vrouwen,45-49,0.0
Warnsveld,Vrouwen,50-54,0.0
Warnsveld,Vrouwen,55-59,0.0
Warnsveld,Vrouwen,60-64,0.0
Warnsveld,Vrouwen,65-69,0.0
Warnsveld,Vrouwen,70-74,0.0
Warnsveld,Vrouwen,75+,0.0
Waspik,Mannen,15-19,0.0
Waspik,Mannen,20-24,0.0
Waspik,Mannen,25-29,0.0
Waspik,Mannen,30-34,0.0
Waspik,Mannen,35-39,0.0
Waspik,Mannen,40-44,0.0
Waspik,Mannen,45-49,0.0
Waspik,Mannen,50-54,0.0
Waspik,Mannen,55-59,0.0
Waspik,Mannen,60-64,0.0
Waspik,Mannen,65-69,0.0
Waspik,Mannen,70-74,0.0
Waspik,Mannen,75+,0.0
Waspik,Vrouwen,15-19,0.0
Waspik,Vrouwen,20-24,0.0
Waspik,Vrouwen,25-29,0.0
Waspik,Vrouwen,30-34,0.0
Waspik,Vrouwen,35-39,0.0
Waspik,Vrouwen,40-44,0.0
Waspik,Vrouwen,45-49,0.0
Waspik,Vrouwen,50-54,0.0
Waspik,Vrouwen,55-59,0.0
Waspik,Vrouwen,60-64,0.0
Waspik,Vrouwen,65-69,0.0
Waspik,Vrouwen,70-74,0.0
Waspik,Vrouwen,75+,0.0
Wassenaar,Mannen,15-19,970.0
Wassenaar,Mannen,20-24,682.0
Wassenaar,Mannen,25-29,520.0
Wassenaar,Mannen,30-34,510.0
Wassenaar,Mannen,35-39,571.0
Wassenaar,Mannen,40-44,711.0
Wassenaar,Mannen,45-49,816.0
Wassenaar,Mannen,50-54,1036.0
Wassenaar,Mannen,55-59,1012.0
Wassenaar,Mannen,60-64,942.0
Wassenaar,Mannen,65-69,786.0
Wassenaar,Mannen,70-74,723.0
Wassenaar,Mannen,75+,152.0
Wassenaar,Vrouwen,15-19,886.0
Wassenaar,Vrouwen,20-24,580.0
Wassenaar,Vrouwen,25-29,391.0
Wassenaar,Vrouwen,30-34,513.0
Wassenaar,Vrouwen,35-39,654.0
Wassenaar,Vrouwen,40-44,823.0
Wassenaar,Vrouwen,45-49,967.0
Wassenaar,Vrouwen,50-54,1110.0
Wassenaar,Vrouwen,55-59,1125.0
Wassenaar,Vrouwen,60-64,998.0
Wassenaar,Vrouwen,65-69,831.0
Wassenaar,Vrouwen,70-74,789.0
Wassenaar,Vrouwen,75+,187.0
Wateringen,Mannen,15-19,0.0
Wateringen,Mannen,20-24,0.0
Wateringen,Mannen,25-29,0.0
Wateringen,Mannen,30-34,0.0
Wateringen,Mannen,35-39,0.0
Wateringen,Mannen,40-44,0.0
Wateringen,Mannen,45-49,0.0
Wateringen,Mannen,50-54,0.0
Wateringen,Mannen,55-59,0.0
Wateringen,Mannen,60-64,0.0
Wateringen,Mannen,65-69,0.0
Wateringen,Mannen,70-74,0.0
Wateringen,Mannen,75+,0.0
Wateringen,Vrouwen,15-19,0.0
Wateringen,Vrouwen,20-24,0.0
Wateringen,Vrouwen,25-29,0.0
Wateringen,Vrouwen,30-34,0.0
Wateringen,Vrouwen,35-39,0.0
Wateringen,Vrouwen,40-44,0.0
Wateringen,Vrouwen,45-49,0.0
Wateringen,Vrouwen,50-54,0.0
Wateringen,Vrouwen,55-59,0.0
Wateringen,Vrouwen,60-64,0.0
Wateringen,Vrouwen,65-69,0.0
Wateringen,Vrouwen,70-74,0.0
Wateringen,Vrouwen,75+,0.0
Waterland,Mannen,15-19,491.0
Waterland,Mannen,20-24,435.0
Waterland,Mannen,25-29,348.0
Waterland,Mannen,30-34,381.0
Waterland,Mannen,35-39,393.0
Waterland,Mannen,40-44,485.0
Waterland,Mannen,45-49,495.0
Waterland,Mannen,50-54,649.0
Waterland,Mannen,55-59,626.0
Waterland,Mannen,60-64,693.0
Waterland,Mannen,65-69,610.0
Waterland,Mannen,70-74,561.0
Waterland,Mannen,75+,110.0
Waterland,Vrouwen,15-19,502.0
Waterland,Vrouwen,20-24,413.0
Waterland,Vrouwen,25-29,329.0
Waterland,Vrouwen,30-34,430.0
Waterland,Vrouwen,35-39,467.0
Waterland,Vrouwen,40-44,554.0
Waterland,Vrouwen,45-49,533.0
Waterland,Vrouwen,50-54,663.0
Waterland,Vrouwen,55-59,704.0
Waterland,Vrouwen,60-64,682.0
Waterland,Vrouwen,65-69,638.0
Waterland,Vrouwen,70-74,581.0
Waterland,Vrouwen,75+,114.0
Weerselo,Mannen,15-19,0.0
Weerselo,Mannen,20-24,0.0
Weerselo,Mannen,25-29,0.0
Weerselo,Mannen,30-34,0.0
Weerselo,Mannen,35-39,0.0
Weerselo,Mannen,40-44,0.0
Weerselo,Mannen,45-49,0.0
Weerselo,Mannen,50-54,0.0
Weerselo,Mannen,55-59,0.0
Weerselo,Mannen,60-64,0.0
Weerselo,Mannen,65-69,0.0
Weerselo,Mannen,70-74,0.0
Weerselo,Mannen,75+,0.0
Weerselo,Vrouwen,15-19,0.0
Weerselo,Vrouwen,20-24,0.0
Weerselo,Vrouwen,25-29,0.0
Weerselo,Vrouwen,30-34,0.0
Weerselo,Vrouwen,35-39,0.0
Weerselo,Vrouwen,40-44,0.0
Weerselo,Vrouwen,45-49,0.0
Weerselo,Vrouwen,50-54,0.0
Weerselo,Vrouwen,55-59,0.0
Weerselo,Vrouwen,60-64,0.0
Weerselo,Vrouwen,65-69,0.0
Weerselo,Vrouwen,70-74,0.0
Weerselo,Vrouwen,75+,0.0
Weert,Mannen,15-19,1358.0
Weert,Mannen,20-24,1472.0
Weert,Mannen,25-29,1631.0
Weert,Mannen,30-34,1654.0
Weert,Mannen,35-39,1575.0
Weert,Mannen,40-44,1462.0
Weert,Mannen,45-49,1432.0
Weert,Mannen,50-54,1716.0
Weert,Mannen,55-59,1992.0
Weert,Mannen,60-64,1952.0
Weert,Mannen,65-69,1589.0
Weert,Mannen,70-74,1510.0
Weert,Mannen,75+,307.0
Weert,Vrouwen,15-19,1207.0
Weert,Vrouwen,20-24,1311.0
Weert,Vrouwen,25-29,1452.0
Weert,Vrouwen,30-34,1503.0
Weert,Vrouwen,35-39,1490.0
Weert,Vrouwen,40-44,1430.0
Weert,Vrouwen,45-49,1395.0
Weert,Vrouwen,50-54,1739.0
Weert,Vrouwen,55-59,1966.0
Weert,Vrouwen,60-64,1945.0
Weert,Vrouwen,65-69,1666.0
Weert,Vrouwen,70-74,1563.0
Weert,Vrouwen,75+,306.0
Weesp,Mannen,15-19,0.0
Weesp,Mannen,20-24,0.0
Weesp,Mannen,25-29,0.0
Weesp,Mannen,30-34,0.0
Weesp,Mannen,35-39,0.0
Weesp,Mannen,40-44,0.0
Weesp,Mannen,45-49,0.0
Weesp,Mannen,50-54,0.0
Weesp,Mannen,55-59,0.0
Weesp,Mannen,60-64,0.0
Weesp,Mannen,65-69,0.0
Weesp,Mannen,70-74,0.0
Weesp,Mannen,75+,0.0
Weesp,Vrouwen,15-19,0.0
Weesp,Vrouwen,20-24,0.0
Weesp,Vrouwen,25-29,0.0
Weesp,Vrouwen,30-34,0.0
Weesp,Vrouwen,35-39,0.0
Weesp,Vrouwen,40-44,0.0
Weesp,Vrouwen,45-49,0.0
Weesp,Vrouwen,50-54,0.0
Weesp,Vrouwen,55-59,0.0
Weesp,Vrouwen,60-64,0.0
Weesp,Vrouwen,65-69,0.0
Weesp,Vrouwen,70-74,0.0
Weesp,Vrouwen,75+,0.0
Wehl,Mannen,15-19,0.0
Wehl,Mannen,20-24,0.0
Wehl,Mannen,25-29,0.0
Wehl,Mannen,30-34,0.0
Wehl,Mannen,35-39,0.0
Wehl,Mannen,40-44,0.0
Wehl,Mannen,45-49,0.0
Wehl,Mannen,50-54,0.0
Wehl,Mannen,55-59,0.0
Wehl,Mannen,60-64,0.0
Wehl,Mannen,65-69,0.0
Wehl,Mannen,70-74,0.0
Wehl,Mannen,75+,0.0
Wehl,Vrouwen,15-19,0.0
Wehl,Vrouwen,20-24,0.0
Wehl,Vrouwen,25-29,0.0
Wehl,Vrouwen,30-34,0.0
Wehl,Vrouwen,35-39,0.0
Wehl,Vrouwen,40-44,0.0
Wehl,Vrouwen,45-49,0.0
Wehl,Vrouwen,50-54,0.0
Wehl,Vrouwen,55-59,0.0
Wehl,Vrouwen,60-64,0.0
Wehl,Vrouwen,65-69,0.0
Wehl,Vrouwen,70-74,0.0
Wehl,Vrouwen,75+,0.0
Werkendam,Mannen,15-19,0.0
Werkendam,Mannen,20-24,0.0
Werkendam,Mannen,25-29,0.0
Werkendam,Mannen,30-34,0.0
Werkendam,Mannen,35-39,0.0
Werkendam,Mannen,40-44,0.0
Werkendam,Mannen,45-49,0.0
Werkendam,Mannen,50-54,0.0
Werkendam,Mannen,55-59,0.0
Werkendam,Mannen,60-64,0.0
Werkendam,Mannen,65-69,0.0
Werkendam,Mannen,70-74,0.0
Werkendam,Mannen,75+,0.0
Werkendam,Vrouwen,15-19,0.0
Werkendam,Vrouwen,20-24,0.0
Werkendam,Vrouwen,25-29,0.0
Werkendam,Vrouwen,30-34,0.0
Werkendam,Vrouwen,35-39,0.0
Werkendam,Vrouwen,40-44,0.0
Werkendam,Vrouwen,45-49,0.0
Werkendam,Vrouwen,50-54,0.0
Werkendam,Vrouwen,55-59,0.0
Werkendam,Vrouwen,60-64,0.0
Werkendam,Vrouwen,65-69,0.0
Werkendam,Vrouwen,70-74,0.0
Werkendam,Vrouwen,75+,0.0
Wervershoof,Mannen,15-19,0.0
Wervershoof,Mannen,20-24,0.0
Wervershoof,Mannen,25-29,0.0
Wervershoof,Mannen,30-34,0.0
Wervershoof,Mannen,35-39,0.0
Wervershoof,Mannen,40-44,0.0
Wervershoof,Mannen,45-49,0.0
Wervershoof,Mannen,50-54,0.0
Wervershoof,Mannen,55-59,0.0
Wervershoof,Mannen,60-64,0.0
Wervershoof,Mannen,65-69,0.0
Wervershoof,Mannen,70-74,0.0
Wervershoof,Mannen,75+,0.0
Wervershoof,Vrouwen,15-19,0.0
Wervershoof,Vrouwen,20-24,0.0
Wervershoof,Vrouwen,25-29,0.0
Wervershoof,Vrouwen,30-34,0.0
Wervershoof,Vrouwen,35-39,0.0
Wervershoof,Vrouwen,40-44,0.0
Wervershoof,Vrouwen,45-49,0.0
Wervershoof,Vrouwen,50-54,0.0
Wervershoof,Vrouwen,55-59,0.0
Wervershoof,Vrouwen,60-64,0.0
Wervershoof,Vrouwen,65-69,0.0
Wervershoof,Vrouwen,70-74,0.0
Wervershoof,Vrouwen,75+,0.0
Wessem,Mannen,15-19,0.0
Wessem,Mannen,20-24,0.0
Wessem,Mannen,25-29,0.0
Wessem,Mannen,30-34,0.0
Wessem,Mannen,35-39,0.0
Wessem,Mannen,40-44,0.0
Wessem,Mannen,45-49,0.0
Wessem,Mannen,50-54,0.0
Wessem,Mannen,55-59,0.0
Wessem,Mannen,60-64,0.0
Wessem,Mannen,65-69,0.0
Wessem,Mannen,70-74,0.0
Wessem,Mannen,75+,0.0
Wessem,Vrouwen,15-19,0.0
Wessem,Vrouwen,20-24,0.0
Wessem,Vrouwen,25-29,0.0
Wessem,Vrouwen,30-34,0.0
Wessem,Vrouwen,35-39,0.0
Wessem,Vrouwen,40-44,0.0
Wessem,Vrouwen,45-49,0.0
Wessem,Vrouwen,50-54,0.0
Wessem,Vrouwen,55-59,0.0
Wessem,Vrouwen,60-64,0.0
Wessem,Vrouwen,65-69,0.0
Wessem,Vrouwen,70-74,0.0
Wessem,Vrouwen,75+,0.0
West Betuwe,Mannen,15-19,1677.0
West Betuwe,Mannen,20-24,1737.0
West Betuwe,Mannen,25-29,1400.0
West Betuwe,Mannen,30-34,1540.0
West Betuwe,Mannen,35-39,1501.0
West Betuwe,Mannen,40-44,1478.0
West Betuwe,Mannen,45-49,1491.0
West Betuwe,Mannen,50-54,2099.0
West Betuwe,Mannen,55-59,2083.0
West Betuwe,Mannen,60-64,1942.0
West Betuwe,Mannen,65-69,1532.0
West Betuwe,Mannen,70-74,1403.0
West Betuwe,Mannen,75+,265.0
West Betuwe,Vrouwen,15-19,1643.0
West Betuwe,Vrouwen,20-24,1493.0
West Betuwe,Vrouwen,25-29,1313.0
West Betuwe,Vrouwen,30-34,1482.0
West Betuwe,Vrouwen,35-39,1515.0
West Betuwe,Vrouwen,40-44,1484.0
West Betuwe,Vrouwen,45-49,1565.0
West Betuwe,Vrouwen,50-54,2048.0
West Betuwe,Vrouwen,55-59,2182.0
West Betuwe,Vrouwen,60-64,1850.0
West Betuwe,Vrouwen,65-69,1584.0
West Betuwe,Vrouwen,70-74,1355.0
West Betuwe,Vrouwen,75+,289.0
West Maas en Waal,Mannen,15-19,495.0
West Maas en Waal,Mannen,20-24,537.0
West Maas en Waal,Mannen,25-29,523.0
West Maas en Waal,Mannen,30-34,597.0
West Maas en Waal,Mannen,35-39,602.0
West Maas en Waal,Mannen,40-44,571.0
West Maas en Waal,Mannen,45-49,544.0
West Maas en Waal,Mannen,50-54,779.0
West Maas en Waal,Mannen,55-59,938.0
West Maas en Waal,Mannen,60-64,803.0
West Maas en Waal,Mannen,65-69,723.0
West Maas en Waal,Mannen,70-74,624.0
West Maas en Waal,Mannen,75+,112.0
West Maas en Waal,Vrouwen,15-19,505.0
West Maas en Waal,Vrouwen,20-24,502.0
West Maas en Waal,Vrouwen,25-29,530.0
West Maas en Waal,Vrouwen,30-34,598.0
West Maas en Waal,Vrouwen,35-39,558.0
West Maas en Waal,Vrouwen,40-44,561.0
West Maas en Waal,Vrouwen,45-49,551.0
West Maas en Waal,Vrouwen,50-54,802.0
West Maas en Waal,Vrouwen,55-59,861.0
West Maas en Waal,Vrouwen,60-64,868.0
West Maas en Waal,Vrouwen,65-69,688.0
West Maas en Waal,Vrouwen,70-74,579.0
West Maas en Waal,Vrouwen,75+,118.0
Wester-Koggenland,Mannen,15-19,0.0
Wester-Koggenland,Mannen,20-24,0.0
Wester-Koggenland,Mannen,25-29,0.0
Wester-Koggenland,Mannen,30-34,0.0
Wester-Koggenland,Mannen,35-39,0.0
Wester-Koggenland,Mannen,40-44,0.0
Wester-Koggenland,Mannen,45-49,0.0
Wester-Koggenland,Mannen,50-54,0.0
Wester-Koggenland,Mannen,55-59,0.0
Wester-Koggenland,Mannen,60-64,0.0
Wester-Koggenland,Mannen,65-69,0.0
Wester-Koggenland,Mannen,70-74,0.0
Wester-Koggenland,Mannen,75+,0.0
Wester-Koggenland,Vrouwen,15-19,0.0
Wester-Koggenland,Vrouwen,20-24,0.0
Wester-Koggenland,Vrouwen,25-29,0.0
Wester-Koggenland,Vrouwen,30-34,0.0
Wester-Koggenland,Vrouwen,35-39,0.0
Wester-Koggenland,Vrouwen,40-44,0.0
Wester-Koggenland,Vrouwen,45-49,0.0
Wester-Koggenland,Vrouwen,50-54,0.0
Wester-Koggenland,Vrouwen,55-59,0.0
Wester-Koggenland,Vrouwen,60-64,0.0
Wester-Koggenland,Vrouwen,65-69,0.0
Wester-Koggenland,Vrouwen,70-74,0.0
Wester-Koggenland,Vrouwen,75+,0.0
Westerbork,Mannen,15-19,0.0
Westerbork,Mannen,20-24,0.0
Westerbork,Mannen,25-29,0.0
Westerbork,Mannen,30-34,0.0
Westerbork,Mannen,35-39,0.0
Westerbork,Mannen,40-44,0.0
Westerbork,Mannen,45-49,0.0
Westerbork,Mannen,50-54,0.0
Westerbork,Mannen,55-59,0.0
Westerbork,Mannen,60-64,0.0
Westerbork,Mannen,65-69,0.0
Westerbork,Mannen,70-74,0.0
Westerbork,Mannen,75+,0.0
Westerbork,Vrouwen,15-19,0.0
Westerbork,Vrouwen,20-24,0.0
Westerbork,Vrouwen,25-29,0.0
Westerbork,Vrouwen,30-34,0.0
Westerbork,Vrouwen,35-39,0.0
Westerbork,Vrouwen,40-44,0.0
Westerbork,Vrouwen,45-49,0.0
Westerbork,Vrouwen,50-54,0.0
Westerbork,Vrouwen,55-59,0.0
Westerbork,Vrouwen,60-64,0.0
Westerbork,Vrouwen,65-69,0.0
Westerbork,Vrouwen,70-74,0.0
Westerbork,Vrouwen,75+,0.0
Westerhoven,Mannen,15-19,0.0
Westerhoven,Mannen,20-24,0.0
Westerhoven,Mannen,25-29,0.0
Westerhoven,Mannen,30-34,0.0
Westerhoven,Mannen,35-39,0.0
Westerhoven,Mannen,40-44,0.0
Westerhoven,Mannen,45-49,0.0
Westerhoven,Mannen,50-54,0.0
Westerhoven,Mannen,55-59,0.0
Westerhoven,Mannen,60-64,0.0
Westerhoven,Mannen,65-69,0.0
Westerhoven,Mannen,70-74,0.0
Westerhoven,Mannen,75+,0.0
Westerhoven,Vrouwen,15-19,0.0
Westerhoven,Vrouwen,20-24,0.0
Westerhoven,Vrouwen,25-29,0.0
Westerhoven,Vrouwen,30-34,0.0
Westerhoven,Vrouwen,35-39,0.0
Westerhoven,Vrouwen,40-44,0.0
Westerhoven,Vrouwen,45-49,0.0
Westerhoven,Vrouwen,50-54,0.0
Westerhoven,Vrouwen,55-59,0.0
Westerhoven,Vrouwen,60-64,0.0
Westerhoven,Vrouwen,65-69,0.0
Westerhoven,Vrouwen,70-74,0.0
Westerhoven,Vrouwen,75+,0.0
Westerkwartier,Mannen,15-19,2039.0
Westerkwartier,Mannen,20-24,1843.0
Westerkwartier,Mannen,25-29,1593.0
Westerkwartier,Mannen,30-34,1831.0
Westerkwartier,Mannen,35-39,1930.0
Westerkwartier,Mannen,40-44,1856.0
Westerkwartier,Mannen,45-49,1858.0
Westerkwartier,Mannen,50-54,2451.0
Westerkwartier,Mannen,55-59,2527.0
Westerkwartier,Mannen,60-64,2338.0
Westerkwartier,Mannen,65-69,1988.0
Westerkwartier,Mannen,70-74,1805.0
Westerkwartier,Mannen,75+,342.0
Westerkwartier,Vrouwen,15-19,1907.0
Westerkwartier,Vrouwen,20-24,1506.0
Westerkwartier,Vrouwen,25-29,1490.0
Westerkwartier,Vrouwen,30-34,1804.0
Westerkwartier,Vrouwen,35-39,1932.0
Westerkwartier,Vrouwen,40-44,1822.0
Westerkwartier,Vrouwen,45-49,1959.0
Westerkwartier,Vrouwen,50-54,2405.0
Westerkwartier,Vrouwen,55-59,2394.0
Westerkwartier,Vrouwen,60-64,2316.0
Westerkwartier,Vrouwen,65-69,2033.0
Westerkwartier,Vrouwen,70-74,1805.0
Westerkwartier,Vrouwen,75+,334.0
Westerschouwen,Mannen,15-19,0.0
Westerschouwen,Mannen,20-24,0.0
Westerschouwen,Mannen,25-29,0.0
Westerschouwen,Mannen,30-34,0.0
Westerschouwen,Mannen,35-39,0.0
Westerschouwen,Mannen,40-44,0.0
Westerschouwen,Mannen,45-49,0.0
Westerschouwen,Mannen,50-54,0.0
Westerschouwen,Mannen,55-59,0.0
Westerschouwen,Mannen,60-64,0.0
Westerschouwen,Mannen,65-69,0.0
Westerschouwen,Mannen,70-74,0.0
Westerschouwen,Mannen,75+,0.0
Westerschouwen,Vrouwen,15-19,0.0
Westerschouwen,Vrouwen,20-24,0.0
Westerschouwen,Vrouwen,25-29,0.0
Westerschouwen,Vrouwen,30-34,0.0
Westerschouwen,Vrouwen,35-39,0.0
Westerschouwen,Vrouwen,40-44,0.0
Westerschouwen,Vrouwen,45-49,0.0
Westerschouwen,Vrouwen,50-54,0.0
Westerschouwen,Vrouwen,55-59,0.0
Westerschouwen,Vrouwen,60-64,0.0
Westerschouwen,Vrouwen,65-69,0.0
Westerschouwen,Vrouwen,70-74,0.0
Westerschouwen,Vrouwen,75+,0.0
Westerveld,Mannen,15-19,504.0
Westerveld,Mannen,20-24,524.0
Westerveld,Mannen,25-29,381.0
Westerveld,Mannen,30-34,380.0
Westerveld,Mannen,35-39,500.0
Westerveld,Mannen,40-44,486.0
Westerveld,Mannen,45-49,509.0
Westerveld,Mannen,50-54,710.0
Westerveld,Mannen,55-59,837.0
Westerveld,Mannen,60-64,856.0
Westerveld,Mannen,65-69,873.0
Westerveld,Mannen,70-74,775.0
Westerveld,Mannen,75+,165.0
Westerveld,Vrouwen,15-19,461.0
Westerveld,Vrouwen,20-24,440.0
Westerveld,Vrouwen,25-29,325.0
Westerveld,Vrouwen,30-34,423.0
Westerveld,Vrouwen,35-39,474.0
Westerveld,Vrouwen,40-44,459.0
Westerveld,Vrouwen,45-49,536.0
Westerveld,Vrouwen,50-54,759.0
Westerveld,Vrouwen,55-59,866.0
Westerveld,Vrouwen,60-64,931.0
Westerveld,Vrouwen,65-69,856.0
Westerveld,Vrouwen,70-74,752.0
Westerveld,Vrouwen,75+,137.0
Westervoort,Mannen,15-19,404.0
Westervoort,Mannen,20-24,373.0
Westervoort,Mannen,25-29,371.0
Westervoort,Mannen,30-34,484.0
Westervoort,Mannen,35-39,506.0
Westervoort,Mannen,40-44,442.0
Westervoort,Mannen,45-49,375.0
Westervoort,Mannen,50-54,482.0
Westervoort,Mannen,55-59,506.0
Westervoort,Mannen,60-64,625.0
Westervoort,Mannen,65-69,595.0
Westervoort,Mannen,70-74,502.0
Westervoort,Mannen,75+,79.0
Westervoort,Vrouwen,15-19,389.0
Westervoort,Vrouwen,20-24,334.0
Westervoort,Vrouwen,25-29,368.0
Westervoort,Vrouwen,30-34,516.0
Westervoort,Vrouwen,35-39,499.0
Westervoort,Vrouwen,40-44,430.0
Westervoort,Vrouwen,45-49,405.0
Westervoort,Vrouwen,50-54,535.0
Westervoort,Vrouwen,55-59,588.0
Westervoort,Vrouwen,60-64,734.0
Westervoort,Vrouwen,65-69,609.0
Westervoort,Vrouwen,70-74,494.0
Westervoort,Vrouwen,75+,72.0
Westerwolde,Mannen,15-19,827.0
Westerwolde,Mannen,20-24,658.0
Westerwolde,Mannen,25-29,639.0
Westerwolde,Mannen,30-34,681.0
Westerwolde,Mannen,35-39,666.0
Westerwolde,Mannen,40-44,630.0
Westerwolde,Mannen,45-49,732.0
Westerwolde,Mannen,50-54,895.0
Westerwolde,Mannen,55-59,1032.0
Westerwolde,Mannen,60-64,1153.0
Westerwolde,Mannen,65-69,997.0
Westerwolde,Mannen,70-74,984.0
Westerwolde,Mannen,75+,178.0
Westerwolde,Vrouwen,15-19,675.0
Westerwolde,Vrouwen,20-24,585.0
Westerwolde,Vrouwen,25-29,563.0
Westerwolde,Vrouwen,30-34,652.0
Westerwolde,Vrouwen,35-39,635.0
Westerwolde,Vrouwen,40-44,648.0
Westerwolde,Vrouwen,45-49,712.0
Westerwolde,Vrouwen,50-54,934.0
Westerwolde,Vrouwen,55-59,1045.0
Westerwolde,Vrouwen,60-64,1151.0
Westerwolde,Vrouwen,65-69,1011.0
Westerwolde,Vrouwen,70-74,887.0
Westerwolde,Vrouwen,75+,184.0
Westkapelle,Mannen,15-19,0.0
Westkapelle,Mannen,20-24,0.0
Westkapelle,Mannen,25-29,0.0
Westkapelle,Mannen,30-34,0.0
Westkapelle,Mannen,35-39,0.0
Westkapelle,Mannen,40-44,0.0
Westkapelle,Mannen,45-49,0.0
Westkapelle,Mannen,50-54,0.0
Westkapelle,Mannen,55-59,0.0
Westkapelle,Mannen,60-64,0.0
Westkapelle,Mannen,65-69,0.0
Westkapelle,Mannen,70-74,0.0
Westkapelle,Mannen,75+,0.0
Westkapelle,Vrouwen,15-19,0.0
Westkapelle,Vrouwen,20-24,0.0
Westkapelle,Vrouwen,25-29,0.0
Westkapelle,Vrouwen,30-34,0.0
Westkapelle,Vrouwen,35-39,0.0
Westkapelle,Vrouwen,40-44,0.0
Westkapelle,Vrouwen,45-49,0.0
Westkapelle,Vrouwen,50-54,0.0
Westkapelle,Vrouwen,55-59,0.0
Westkapelle,Vrouwen,60-64,0.0
Westkapelle,Vrouwen,65-69,0.0
Westkapelle,Vrouwen,70-74,0.0
Westkapelle,Vrouwen,75+,0.0
Westland,Mannen,15-19,3480.0
Westland,Mannen,20-24,3447.0
Westland,Mannen,25-29,3313.0
Westland,Mannen,30-34,3838.0
Westland,Mannen,35-39,3762.0
Westland,Mannen,40-44,3574.0
Westland,Mannen,45-49,3476.0
Westland,Mannen,50-54,3880.0
Westland,Mannen,55-59,4048.0
Westland,Mannen,60-64,3940.0
Westland,Mannen,65-69,3254.0
Westland,Mannen,70-74,2892.0
Westland,Mannen,75+,551.0
Westland,Vrouwen,15-19,3264.0
Westland,Vrouwen,20-24,3263.0
Westland,Vrouwen,25-29,3157.0
Westland,Vrouwen,30-34,3856.0
Westland,Vrouwen,35-39,3795.0
Westland,Vrouwen,40-44,3600.0
Westland,Vrouwen,45-49,3630.0
Westland,Vrouwen,50-54,4034.0
Westland,Vrouwen,55-59,4123.0
Westland,Vrouwen,60-64,3879.0
Westland,Vrouwen,65-69,3213.0
Westland,Vrouwen,70-74,2987.0
Westland,Vrouwen,75+,566.0
Weststellingwerf,Mannen,15-19,745.0
Weststellingwerf,Mannen,20-24,767.0
