gm_code,municipality,gender,age_group,education,N
GM1969    ,Westerkwartier,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",926.0
GM1969    ,Westerkwartier,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",402.0
GM1969    ,Westerkwartier,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",897.0
GM1969    ,Westerkwartier,Mannen,65 tot 75 jaar,Basisonderwijs,281.0
GM1969    ,Westerkwartier,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1562.0
GM1969    ,Westerkwartier,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",809.0
GM1969    ,Westerkwartier,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",399.0
GM1969    ,Westerkwartier,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",749.0
GM1969    ,Westerkwartier,Vrouwen,15 tot 25 jaar,Basisonderwijs,541.0
GM1969    ,Westerkwartier,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1386.0
GM1969    ,Westerkwartier,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",191.0
GM1969    ,Westerkwartier,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",20.0
GM1969    ,Westerkwartier,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1162.0
GM1969    ,Westerkwartier,Vrouwen,25 tot 35 jaar,Basisonderwijs,88.0
GM1969    ,Westerkwartier,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1533.0
GM1969    ,Westerkwartier,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",1139.0
GM1969    ,Westerkwartier,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",507.0
GM1969    ,Westerkwartier,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",133.0
GM1969    ,Westerkwartier,Vrouwen,35 tot 45 jaar,Basisonderwijs,34.0
GM1969    ,Westerkwartier,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1512.0
GM1969    ,Westerkwartier,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",1186.0
GM1969    ,Westerkwartier,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",749.0
GM1969    ,Westerkwartier,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",315.0
GM1969    ,Westerkwartier,Vrouwen,45 tot 55 jaar,Basisonderwijs,118.0
GM1969    ,Westerkwartier,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1991.0
GM1969    ,Westerkwartier,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",1046.0
GM1969    ,Westerkwartier,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",563.0
GM1969    ,Westerkwartier,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",483.0
GM1969    ,Westerkwartier,Vrouwen,55 tot 65 jaar,Basisonderwijs,331.0
GM1969    ,Westerkwartier,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",2434.0
GM1969    ,Westerkwartier,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",869.0
GM1969    ,Westerkwartier,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",403.0
GM1969    ,Westerkwartier,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",758.0
GM1969    ,Westerkwartier,Vrouwen,65 tot 75 jaar,Basisonderwijs,484.0
GM1969    ,Westerkwartier,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1529.0
GM1969    ,Westerkwartier,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",651.0
GM1969    ,Westerkwartier,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",222.0
GM1969    ,Westerkwartier,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1014.0
GM1701    ,Westerveld,Mannen,15 tot 25 jaar,Basisonderwijs,136.0
GM1701    ,Westerveld,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",458.0
GM1701    ,Westerveld,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",38.0
GM1701    ,Westerveld,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",6.0
GM1701    ,Westerveld,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",362.0
GM1701    ,Westerveld,Mannen,25 tot 35 jaar,Basisonderwijs,
GM1701    ,Westerveld,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM1701    ,Westerveld,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM1701    ,Westerveld,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM1701    ,Westerveld,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM1701    ,Westerveld,Mannen,35 tot 45 jaar,Basisonderwijs,
GM1701    ,Westerveld,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
GM1701    ,Westerveld,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",
GM1701    ,Westerveld,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
GM1701    ,Westerveld,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM1701    ,Westerveld,Mannen,45 tot 55 jaar,Basisonderwijs,41.0
GM1701    ,Westerveld,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",628.0
GM1701    ,Westerveld,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",264.0
GM1701    ,Westerveld,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",127.0
GM1701    ,Westerveld,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",142.0
GM1701    ,Westerveld,Mannen,55 tot 65 jaar,Basisonderwijs,204.0
GM1701    ,Westerveld,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",704.0
GM1701    ,Westerveld,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",333.0
GM1701    ,Westerveld,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",197.0
GM1701    ,Westerveld,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",262.0
GM1701    ,Westerveld,Mannen,65 tot 75 jaar,Basisonderwijs,182.0
GM1701    ,Westerveld,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",627.0
GM1701    ,Westerveld,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",332.0
GM1701    ,Westerveld,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",175.0
GM1701    ,Westerveld,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",386.0
GM1701    ,Westerveld,Vrouwen,15 tot 25 jaar,Basisonderwijs,
GM1701    ,Westerveld,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
GM1701    ,Westerveld,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
GM1701    ,Westerveld,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
GM1701    ,Westerveld,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM1701    ,Westerveld,Vrouwen,25 tot 35 jaar,Basisonderwijs,
GM1701    ,Westerveld,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM1701    ,Westerveld,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM1701    ,Westerveld,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM1701    ,Westerveld,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM1701    ,Westerveld,Vrouwen,35 tot 45 jaar,Basisonderwijs,
GM1701    ,Westerveld,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
GM1701    ,Westerveld,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
GM1701    ,Westerveld,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
GM1701    ,Westerveld,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM1701    ,Westerveld,Vrouwen,45 tot 55 jaar,Basisonderwijs,20.0
GM1701    ,Westerveld,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",521.0
GM1701    ,Westerveld,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",322.0
GM1701    ,Westerveld,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",196.0
GM1701    ,Westerveld,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",139.0
GM1701    ,Westerveld,Vrouwen,55 tot 65 jaar,Basisonderwijs,61.0
GM1701    ,Westerveld,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",839.0
GM1701    ,Westerveld,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",396.0
GM1701    ,Westerveld,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",230.0
GM1701    ,Westerveld,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",272.0
GM1701    ,Westerveld,Vrouwen,65 tot 75 jaar,Basisonderwijs,104.0
GM1701    ,Westerveld,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",672.0
GM1701    ,Westerveld,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",314.0
GM1701    ,Westerveld,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",142.0
GM1701    ,Westerveld,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",370.0
GM0293    ,Westervoort,Mannen,15 tot 25 jaar,Basisonderwijs,
GM0293    ,Westervoort,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Mannen,25 tot 35 jaar,Basisonderwijs,
GM0293    ,Westervoort,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Mannen,35 tot 45 jaar,Basisonderwijs,
GM0293    ,Westervoort,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Mannen,45 tot 55 jaar,Basisonderwijs,
GM0293    ,Westervoort,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Mannen,55 tot 65 jaar,Basisonderwijs,64.0
GM0293    ,Westervoort,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",468.0
GM0293    ,Westervoort,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",323.0
GM0293    ,Westervoort,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",76.0
GM0293    ,Westervoort,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",169.0
GM0293    ,Westervoort,Mannen,65 tot 75 jaar,Basisonderwijs,104.0
GM0293    ,Westervoort,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",422.0
GM0293    ,Westervoort,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",251.0
GM0293    ,Westervoort,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",82.0
GM0293    ,Westervoort,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",240.0
GM0293    ,Westervoort,Vrouwen,15 tot 25 jaar,Basisonderwijs,
GM0293    ,Westervoort,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Vrouwen,25 tot 35 jaar,Basisonderwijs,
GM0293    ,Westervoort,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Vrouwen,35 tot 45 jaar,Basisonderwijs,
GM0293    ,Westervoort,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Vrouwen,45 tot 55 jaar,Basisonderwijs,
GM0293    ,Westervoort,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
GM0293    ,Westervoort,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",
GM0293    ,Westervoort,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
GM0293    ,Westervoort,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0293    ,Westervoort,Vrouwen,55 tot 65 jaar,Basisonderwijs,107.0
GM0293    ,Westervoort,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",644.0
GM0293    ,Westervoort,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",225.0
GM0293    ,Westervoort,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",58.0
GM0293    ,Westervoort,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",266.0
GM0293    ,Westervoort,Vrouwen,65 tot 75 jaar,Basisonderwijs,134.0
GM0293    ,Westervoort,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",460.0
GM0293    ,Westervoort,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",167.0
GM0293    ,Westervoort,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",25.0
GM0293    ,Westervoort,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",314.0
GM1950    ,Westerwolde,Mannen,15 tot 25 jaar,Basisonderwijs,627.0
GM1950    ,Westerwolde,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",629.0
GM1950    ,Westerwolde,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",53.0
GM1950    ,Westerwolde,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",2.0
GM1950    ,Westerwolde,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",589.0
GM1950    ,Westerwolde,Mannen,25 tot 35 jaar,Basisonderwijs,42.0
GM1950    ,Westerwolde,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",615.0
GM1950    ,Westerwolde,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",132.0
GM1950    ,Westerwolde,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",42.0
GM1950    ,Westerwolde,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",669.0
GM1950    ,Westerwolde,Mannen,35 tot 45 jaar,Basisonderwijs,56.0
GM1950    ,Westerwolde,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",850.0
GM1950    ,Westerwolde,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",223.0
GM1950    ,Westerwolde,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",64.0
GM1950    ,Westerwolde,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",207.0
GM1950    ,Westerwolde,Mannen,45 tot 55 jaar,Basisonderwijs,146.0
GM1950    ,Westerwolde,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",942.0
GM1950    ,Westerwolde,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",228.0
GM1950    ,Westerwolde,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",82.0
GM1950    ,Westerwolde,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",303.0
GM1950    ,Westerwolde,Mannen,55 tot 65 jaar,Basisonderwijs,134.0
GM1950    ,Westerwolde,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1179.0
GM1950    ,Westerwolde,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",317.0
GM1950    ,Westerwolde,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",99.0
GM1950    ,Westerwolde,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",473.0
GM1950    ,Westerwolde,Mannen,65 tot 75 jaar,Basisonderwijs,186.0
GM1950    ,Westerwolde,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",910.0
GM1950    ,Westerwolde,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",308.0
GM1950    ,Westerwolde,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",136.0
GM1950    ,Westerwolde,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",458.0
GM1950    ,Westerwolde,Vrouwen,15 tot 25 jaar,Basisonderwijs,267.0
GM1950    ,Westerwolde,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",543.0
GM1950    ,Westerwolde,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",84.0
GM1950    ,Westerwolde,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",10.0
GM1950    ,Westerwolde,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",497.0
GM1950    ,Westerwolde,Vrouwen,25 tot 35 jaar,Basisonderwijs,44.0
GM1950    ,Westerwolde,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",671.0
GM1950    ,Westerwolde,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",308.0
GM1950    ,Westerwolde,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",78.0
GM1950    ,Westerwolde,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",98.0
GM1950    ,Westerwolde,Vrouwen,35 tot 45 jaar,Basisonderwijs,77.0
GM1950    ,Westerwolde,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",658.0
GM1950    ,Westerwolde,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",302.0
GM1950    ,Westerwolde,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",133.0
GM1950    ,Westerwolde,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",130.0
GM1950    ,Westerwolde,Vrouwen,45 tot 55 jaar,Basisonderwijs,131.0
GM1950    ,Westerwolde,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",914.0
GM1950    ,Westerwolde,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",275.0
GM1950    ,Westerwolde,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",114.0
GM1950    ,Westerwolde,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",168.0
GM1950    ,Westerwolde,Vrouwen,55 tot 65 jaar,Basisonderwijs,163.0
GM1950    ,Westerwolde,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1010.0
GM1950    ,Westerwolde,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",315.0
GM1950    ,Westerwolde,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",117.0
GM1950    ,Westerwolde,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",592.0
GM1950    ,Westerwolde,Vrouwen,65 tot 75 jaar,Basisonderwijs,226.0
GM1950    ,Westerwolde,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",737.0
GM1950    ,Westerwolde,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",314.0
GM1950    ,Westerwolde,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",46.0
GM1950    ,Westerwolde,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",581.0
GM1783    ,Westland,Mannen,15 tot 25 jaar,Basisonderwijs,880.0
GM1783    ,Westland,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",3209.0
GM1783    ,Westland,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",518.0
GM1783    ,Westland,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",85.0
GM1783    ,Westland,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2407.0
GM1783    ,Westland,Mannen,25 tot 35 jaar,Basisonderwijs,1030.0
GM1783    ,Westland,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",3451.0
GM1783    ,Westland,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",1590.0
GM1783    ,Westland,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",532.0
GM1783    ,Westland,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",497.0
GM1783    ,Westland,Mannen,35 tot 45 jaar,Basisonderwijs,910.0
GM1783    ,Westland,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",3419.0
GM1783    ,Westland,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",1524.0
GM1783    ,Westland,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",614.0
GM1783    ,Westland,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",940.0
GM1783    ,Westland,Mannen,45 tot 55 jaar,Basisonderwijs,555.0
GM1783    ,Westland,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",3337.0
GM1783    ,Westland,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",1376.0
GM1783    ,Westland,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",673.0
GM1783    ,Westland,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1465.0
GM1783    ,Westland,Mannen,55 tot 65 jaar,Basisonderwijs,592.0
GM1783    ,Westland,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",3592.0
GM1783    ,Westland,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",1240.0
GM1783    ,Westland,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",648.0
GM1783    ,Westland,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1928.0
GM1783    ,Westland,Mannen,65 tot 75 jaar,Basisonderwijs,649.0
GM1783    ,Westland,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",2558.0
GM1783    ,Westland,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",1153.0
GM1783    ,Westland,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",365.0
GM1783    ,Westland,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1581.0
GM1783    ,Westland,Vrouwen,15 tot 25 jaar,Basisonderwijs,700.0
GM1783    ,Westland,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",2904.0
GM1783    ,Westland,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",686.0
GM1783    ,Westland,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",99.0
GM1783    ,Westland,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2211.0
GM1783    ,Westland,Vrouwen,25 tot 35 jaar,Basisonderwijs,644.0
GM1783    ,Westland,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",3080.0
GM1783    ,Westland,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",2121.0
GM1783    ,Westland,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",819.0
GM1783    ,Westland,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",343.0
GM1783    ,Westland,Vrouwen,35 tot 45 jaar,Basisonderwijs,380.0
GM1783    ,Westland,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",3291.0
GM1783    ,Westland,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",2174.0
GM1783    ,Westland,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",973.0
GM1783    ,Westland,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",783.0
GM1783    ,Westland,Vrouwen,45 tot 55 jaar,Basisonderwijs,479.0
GM1783    ,Westland,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",3572.0
GM1783    ,Westland,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",1778.0
GM1783    ,Westland,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",745.0
GM1783    ,Westland,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1026.0
GM1783    ,Westland,Vrouwen,55 tot 65 jaar,Basisonderwijs,664.0
GM1783    ,Westland,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",4042.0
GM1783    ,Westland,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",1207.0
GM1783    ,Westland,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",364.0
GM1783    ,Westland,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1814.0
GM1783    ,Westland,Vrouwen,65 tot 75 jaar,Basisonderwijs,976.0
GM1783    ,Westland,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",2589.0
GM1783    ,Westland,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",788.0
GM1783    ,Westland,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",220.0
GM1783    ,Westland,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1726.0
GM0098    ,Weststellingwerf,Mannen,15 tot 25 jaar,Basisonderwijs,210.0
