party,municipality,year,pop_pct
O: Dansk Folkeparti,Copenhagen,2022,0.0113794539047913
O: Dansk Folkeparti,Frederiksberg,2022,0.011630175449434649
O: Dansk Folkeparti,Ballerup,2022,0.03484331157947285
O: Dansk Folkeparti,Brøndby,2022,0.03914100439924581
O: Dansk Folkeparti,Dragør,2022,0.024758937781191627
O: Dansk Folkeparti,Gentofte,2022,0.018076825439241048
O: Dansk Folkeparti,Gladsaxe,2022,0.026694377894904926
O: Dansk Folkeparti,Glostrup,2022,0.03982149735942836
O: Dansk Folkeparti,Herlev,2022,0.027811023223438563
O: Dansk Folkeparti,Albertslund,2022,0.032435250490801995
O: Dansk Folkeparti,Hvidovre,2022,0.0382724467201771
O: Dansk Folkeparti,Høje-Taastrup,2022,0.03419590397087268
O: Dansk Folkeparti,Lyngby-Taarbæk,2022,0.018947353873905316
O: Dansk Folkeparti,Rødovre,2022,0.03589400185373168
O: Dansk Folkeparti,Ishøj,2022,0.03862537313432832
O: Dansk Folkeparti,Tårnby,2022,0.036963581399123466
O: Dansk Folkeparti,Vallensbæk,2022,0.031402318229715426
O: Dansk Folkeparti,Furesø,2022,0.01566429542003034
O: Dansk Folkeparti,Allerød,2022,0.014497417642089939
O: Dansk Folkeparti,Fredensborg,2022,0.02096530174193009
O: Dansk Folkeparti,Helsingør,2022,0.02090575296986038
O: Dansk Folkeparti,Hillerød,2022,0.018799468880681267
O: Dansk Folkeparti,Hørsholm,2022,0.018092866923938668
O: Dansk Folkeparti,Rudersdal,2022,0.013732598115065362
O: Dansk Folkeparti,Egedal,2022,0.027992115094475106
O: Dansk Folkeparti,Frederikssund,2022,0.03602311813186813
O: Dansk Folkeparti,Greve,2022,0.0333483022704168
O: Dansk Folkeparti,Køge,2022,0.02890709948870891
O: Dansk Folkeparti,Halsnæs,2022,0.03173098344592853
O: Dansk Folkeparti,Roskilde,2022,0.022384156036889105
O: Dansk Folkeparti,Solrød,2022,0.03396212059620591
O: Dansk Folkeparti,Gribskov,2022,0.03246432607549154
O: Dansk Folkeparti,Odsherred,2022,0.04249112315455054
O: Dansk Folkeparti,Holbæk,2022,0.03033260942572484
O: Dansk Folkeparti,Faxe,2022,0.03858750497237569
O: Dansk Folkeparti,Kalundborg,2022,0.040846372598162005
O: Dansk Folkeparti,Ringsted,2022,0.028382916265640035
O: Dansk Folkeparti,Slagelse,2022,0.030988691650230073
O: Dansk Folkeparti,Stevns,2022,0.03533803721607839
O: Dansk Folkeparti,Sorø,2022,0.031050485333333305
O: Dansk Folkeparti,Lejre,2022,0.030019990232785218
O: Dansk Folkeparti,Lolland,2022,0.04518369497052551
O: Dansk Folkeparti,Næstved,2022,0.035151253241140844
O: Dansk Folkeparti,Guldborgsund,2022,0.07188819182306341
O: Dansk Folkeparti,Vordingborg,2022,0.03547838534410692
O: Dansk Folkeparti,Bornholm,2022,0.05130423323331434
O: Dansk Folkeparti,Middelfart,2022,0.02363158450291248
O: Dansk Folkeparti,Assens,2022,0.02688000943878547
O: Dansk Folkeparti,Faaborg-Midtfyn,2022,0.024997547140886048
O: Dansk Folkeparti,Kerteminde,2022,0.024352369420081132
O: Dansk Folkeparti,Nyborg,2022,0.02478653808110776
O: Dansk Folkeparti,Odense,2022,0.017121178898490876
O: Dansk Folkeparti,Svendborg,2022,0.02095669841939993
O: Dansk Folkeparti,Nordfyns,2022,0.02859360670914335
O: Dansk Folkeparti,Langeland,2022,0.02898137108792843
O: Dansk Folkeparti,Ærø,2022,0.02208376524390238
O: Dansk Folkeparti,Haderslev,2022,0.02936877591163558
O: Dansk Folkeparti,Billund,2022,0.02283797558758598
O: Dansk Folkeparti,Sønderborg,2022,0.024049797122832863
O: Dansk Folkeparti,Tønder,2022,0.024605858132135502
O: Dansk Folkeparti,Esbjerg,2022,0.02309368608140786
O: Dansk Folkeparti,Fanø,2022,0.013805602716468553
O: Dansk Folkeparti,Varde,2022,0.021723173124895995
O: Dansk Folkeparti,Vejen,2022,0.025778166633525498
O: Dansk Folkeparti,Aabenraa,2022,0.028353909783384902
O: Dansk Folkeparti,Fredericia,2022,0.023328857049820854
O: Dansk Folkeparti,Horsens,2022,0.022711559798735643
O: Dansk Folkeparti,Kolding,2022,0.02435990656724455
O: Dansk Folkeparti,Vejle,2022,0.01739720182575904
O: Dansk Folkeparti,Herning,2022,0.017252956563386473
O: Dansk Folkeparti,Holstebro,2022,0.018402135554089656
O: Dansk Folkeparti,Lemvig,2022,0.019728376980020692
O: Dansk Folkeparti,Struer,2022,0.019463483061100986
O: Dansk Folkeparti,Syddjurs,2022,0.020528672326460714
O: Dansk Folkeparti,Norddjurs,2022,0.02295376486129453
O: Dansk Folkeparti,Favrskov,2022,0.020241381587636956
O: Dansk Folkeparti,Odder,2022,0.014858065797312471
O: Dansk Folkeparti,Randers,2022,0.024900879311206152
O: Dansk Folkeparti,Silkeborg,2022,0.01599960700596762
O: Dansk Folkeparti,Samsø,2022,0.01208445945945943
O: Dansk Folkeparti,Skanderborg,2022,0.015684554792829278
O: Dansk Folkeparti,Aarhus,2022,0.010811950256453774
O: Dansk Folkeparti,Ikast-Brande,2022,0.022473601053324476
O: Dansk Folkeparti,Ringkøbing-Skjern,2022,0.015495621896394675
O: Dansk Folkeparti,Hedensted,2022,0.023098326788458207
O: Dansk Folkeparti,Morsø,2022,0.019239703797069452
O: Dansk Folkeparti,Skive,2022,0.01706464338312643
O: Dansk Folkeparti,Thisted,2022,0.01602743224072272
O: Dansk Folkeparti,Viborg,2022,0.015251919869256775
O: Dansk Folkeparti,Brønderslev,2022,0.01877375165709229
O: Dansk Folkeparti,Frederikshavn,2022,0.02158249219135292
O: Dansk Folkeparti,Vesthimmerlands,2022,0.01921392105023241
O: Dansk Folkeparti,Læsø,2022,0.040147317073170694
O: Dansk Folkeparti,Rebild,2022,0.011390165797221182
O: Dansk Folkeparti,Mariagerfjord,2022,0.015172497704315833
O: Dansk Folkeparti,Jammerbugt,2022,0.01932971571975151
O: Dansk Folkeparti,Aalborg,2022,0.013295952671612342
O: Dansk Folkeparti,Hjørring,2022,0.017046271946301986
K: Kristendemokraterne,Copenhagen,2022,0.0017717496104333
K: Kristendemokraterne,Frederiksberg,2022,0.0019045931920677022
K: Kristendemokraterne,Ballerup,2022,0.0034518776077885655
K: Kristendemokraterne,Brøndby,2022,0.004454722047648949
K: Kristendemokraterne,Dragør,2022,0.0012671897289586276
K: Kristendemokraterne,Gentofte,2022,0.001855568174226726
K: Kristendemokraterne,Gladsaxe,2022,0.002879891391151561
K: Kristendemokraterne,Glostrup,2022,0.0027093740292016
K: Kristendemokraterne,Herlev,2022,0.004652211605391305
K: Kristendemokraterne,Albertslund,2022,0.0035280447902275654
K: Kristendemokraterne,Hvidovre,2022,0.002733746194298312
K: Kristendemokraterne,Høje-Taastrup,2022,0.003739234649372313
K: Kristendemokraterne,Lyngby-Taarbæk,2022,0.0018870850426231298
K: Kristendemokraterne,Rødovre,2022,0.003710711921260499
K: Kristendemokraterne,Ishøj,2022,0.00410114965711974
K: Kristendemokraterne,Tårnby,2022,0.0020254017204998816
K: Kristendemokraterne,Vallensbæk,2022,0.003489146469968381
K: Kristendemokraterne,Furesø,2022,0.0018156342418671396
K: Kristendemokraterne,Allerød,2022,0.0023793471702666154
K: Kristendemokraterne,Fredensborg,2022,0.0030153141253198477
K: Kristendemokraterne,Helsingør,2022,0.002081900710691426
K: Kristendemokraterne,Hillerød,2022,0.0045614419584261165
K: Kristendemokraterne,Hørsholm,2022,0.001725781152744896
K: Kristendemokraterne,Rudersdal,2022,0.0014948769165845372
K: Kristendemokraterne,Egedal,2022,0.0019699331848551456
K: Kristendemokraterne,Frederikssund,2022,0.0019142719780219641
K: Kristendemokraterne,Greve,2022,0.0023067570315146884
K: Kristendemokraterne,Køge,2022,0.001963245632722547
K: Kristendemokraterne,Halsnæs,2022,0.002001820432159184
K: Kristendemokraterne,Roskilde,2022,0.0017937988056958263
K: Kristendemokraterne,Solrød,2022,0.0012490447154470874
K: Kristendemokraterne,Gribskov,2022,0.005251582159270698
K: Kristendemokraterne,Odsherred,2022,0.001699644926181949
K: Kristendemokraterne,Holbæk,2022,0.002190688458524496
K: Kristendemokraterne,Faxe,2022,0.0020887823204419178
K: Kristendemokraterne,Kalundborg,2022,0.0018159966583123736
K: Kristendemokraterne,Ringsted,2022,0.002798315688161671
K: Kristendemokraterne,Slagelse,2022,0.0018417488494410915
K: Kristendemokraterne,Stevns,2022,0.0018598966955830324
K: Kristendemokraterne,Sorø,2022,0.002639738666666611
K: Kristendemokraterne,Lejre,2022,0.0028384285636767373
K: Kristendemokraterne,Lolland,2022,0.0018501944061206225
K: Kristendemokraterne,Næstved,2022,0.001976759819456435
K: Kristendemokraterne,Guldborgsund,2022,0.0020645036950395525
K: Kristendemokraterne,Vordingborg,2022,0.0018216285873502013
K: Kristendemokraterne,Bornholm,2022,0.016615951666531504
K: Kristendemokraterne,Middelfart,2022,0.0032699910082488724
K: Kristendemokraterne,Christiansø,2022,0.015684745762711793
K: Kristendemokraterne,Assens,2022,0.0036503716521807347
K: Kristendemokraterne,Faaborg-Midtfyn,2022,0.003092212172313302
K: Kristendemokraterne,Kerteminde,2022,0.0035828773399658974
K: Kristendemokraterne,Nyborg,2022,0.0021553511374876166
K: Kristendemokraterne,Odense,2022,0.0030511672900811887
K: Kristendemokraterne,Svendborg,2022,0.00279870438293268
K: Kristendemokraterne,Nordfyns,2022,0.002707901758971782
K: Kristendemokraterne,Langeland,2022,0.002948981619473392
K: Kristendemokraterne,Ærø,2022,0.00471692073170728
K: Kristendemokraterne,Haderslev,2022,0.008021095475866165
K: Kristendemokraterne,Billund,2022,0.007739838981950318
K: Kristendemokraterne,Sønderborg,2022,0.003989302840280265
K: Kristendemokraterne,Tønder,2022,0.007370241437394646
K: Kristendemokraterne,Esbjerg,2022,0.004425494595145775
K: Kristendemokraterne,Fanø,2022,0.0034514006791170706
K: Kristendemokraterne,Varde,2022,0.007835050723432544
K: Kristendemokraterne,Vejen,2022,0.0052361900974348
K: Kristendemokraterne,Aabenraa,2022,0.005386753154010941
K: Kristendemokraterne,Fredericia,2022,0.0052165548681210655
K: Kristendemokraterne,Horsens,2022,0.003905711705402025
K: Kristendemokraterne,Kolding,2022,0.005657396460335928
K: Kristendemokraterne,Vejle,2022,0.006843619765826521
K: Kristendemokraterne,Herning,2022,0.020207014699922633
K: Kristendemokraterne,Holstebro,2022,0.010481931618293692
K: Kristendemokraterne,Lemvig,2022,0.011657677306375803
K: Kristendemokraterne,Struer,2022,0.010022723835450694
K: Kristendemokraterne,Syddjurs,2022,0.002688278518941279
K: Kristendemokraterne,Norddjurs,2022,0.003156142668427999
K: Kristendemokraterne,Favrskov,2022,0.003640536256769168
K: Kristendemokraterne,Odder,2022,0.003946673727411101
K: Kristendemokraterne,Randers,2022,0.005182555331656821
K: Kristendemokraterne,Silkeborg,2022,0.007767619232448658
K: Kristendemokraterne,Samsø,2022,0.0017263513513513472
K: Kristendemokraterne,Skanderborg,2022,0.003384678255716315
K: Kristendemokraterne,Aarhus,2022,0.004040093548632312
K: Kristendemokraterne,Ikast-Brande,2022,0.012569980250164519
K: Kristendemokraterne,Ringkøbing-Skjern,2022,0.03580370522727935
K: Kristendemokraterne,Hedensted,2022,0.015006556257469692
K: Kristendemokraterne,Morsø,2022,0.0035580274145264965
K: Kristendemokraterne,Skive,2022,0.005865050143768782
K: Kristendemokraterne,Thisted,2022,0.006814813708653695
K: Kristendemokraterne,Viborg,2022,0.00578027732380833
K: Kristendemokraterne,Brønderslev,2022,0.00326663278833399
K: Kristendemokraterne,Frederikshavn,2022,0.003913806235958068
K: Kristendemokraterne,Vesthimmerlands,2022,0.002976274045035929
K: Kristendemokraterne,Læsø,2022,0.00622975609756097
K: Kristendemokraterne,Rebild,2022,0.003098125096844118
K: Kristendemokraterne,Mariagerfjord,2022,0.002944872972145675
K: Kristendemokraterne,Jammerbugt,2022,0.00554769819393586
K: Kristendemokraterne,Aalborg,2022,0.0029767959432809785
K: Kristendemokraterne,Hjørring,2022,0.004455037944248225
V: Venstre,Copenhagen,2022,0.06522238625356223
V: Venstre,Frederiksberg,2022,0.09240653919812189
V: Venstre,Ballerup,2022,0.07455465568275017
V: Venstre,Brøndby,2022,0.0535431640290236
V: Venstre,Dragør,2022,0.11901835838911441
V: Venstre,Gentofte,2022,0.15016135569064948
V: Venstre,Gladsaxe,2022,0.07908624820316236
V: Venstre,Glostrup,2022,0.08556581236408817
V: Venstre,Herlev,2022,0.06646016579130538
V: Venstre,Albertslund,2022,0.039832763760633993
V: Venstre,Hvidovre,2022,0.06566627456407415
V: Venstre,Høje-Taastrup,2022,0.07204057723669732
V: Venstre,Lyngby-Taarbæk,2022,0.11195004509615662
V: Venstre,Rødovre,2022,0.06429522002030277
V: Venstre,Ishøj,2022,0.05808719241629684
V: Venstre,Tårnby,2022,0.08067850186658004
V: Venstre,Vallensbæk,2022,0.08548408851422545
V: Venstre,Furesø,2022,0.12613317880265368
V: Venstre,Allerød,2022,0.16340028357668632
V: Venstre,Fredensborg,2022,0.12777837034590928
V: Venstre,Helsingør,2022,0.08958678995694347
V: Venstre,Hillerød,2022,0.12439816855407343
V: Venstre,Hørsholm,2022,0.18432456118511137
V: Venstre,Rudersdal,2022,0.16529791531861016
V: Venstre,Egedal,2022,0.1369421294633235
V: Venstre,Frederikssund,2022,0.12309348901098896
V: Venstre,Greve,2022,0.16192864791596065
V: Venstre,Køge,2022,0.11950975713677026
V: Venstre,Halsnæs,2022,0.091444861017998
V: Venstre,Roskilde,2022,0.10615609342426062
V: Venstre,Solrød,2022,0.15083701897018964
V: Venstre,Gribskov,2022,0.10789614254501617
V: Venstre,Odsherred,2022,0.09120140160717623
V: Venstre,Holbæk,2022,0.09792564647934618
V: Venstre,Faxe,2022,0.09641379447513806
V: Venstre,Kalundborg,2022,0.10860744193817878
V: Venstre,Ringsted,2022,0.1057363570741097
V: Venstre,Slagelse,2022,0.11800710059171593
V: Venstre,Stevns,2022,0.106295914177869
V: Venstre,Sorø,2022,0.099057312
V: Venstre,Lejre,2022,0.11599069944109824
V: Venstre,Lolland,2022,0.07825997742380533
V: Venstre,Næstved,2022,0.09035705368289633
V: Venstre,Guldborgsund,2022,0.08279746398000952
V: Venstre,Vordingborg,2022,0.07902398300362216
V: Venstre,Bornholm,2022,0.1533500081096423
V: Venstre,Middelfart,2022,0.11006722311270958
V: Venstre,Christiansø,2022,0.031369491525423676
V: Venstre,Assens,2022,0.13074967554174696
V: Venstre,Faaborg-Midtfyn,2022,0.11142357810823235
V: Venstre,Kerteminde,2022,0.08492538944888074
V: Venstre,Nyborg,2022,0.11058609297725021
V: Venstre,Odense,2022,0.08853714691087321
V: Venstre,Svendborg,2022,0.08201323323745939
V: Venstre,Nordfyns,2022,0.12001971355443004
V: Venstre,Langeland,2022,0.11358663686040732
V: Venstre,Ærø,2022,0.08125967987804873
V: Venstre,Haderslev,2022,0.13799301558480853
V: Venstre,Billund,2022,0.1958397286066744
V: Venstre,Sønderborg,2022,0.12551106602729623
V: Venstre,Tønder,2022,0.12579313119970054
V: Venstre,Esbjerg,2022,0.12138499460971418
V: Venstre,Fanø,2022,0.07899872665534798
V: Venstre,Varde,2022,0.19700768335273572
V: Venstre,Vejen,2022,0.16628260091469477
V: Venstre,Aabenraa,2022,0.1311674393001666
V: Venstre,Fredericia,2022,0.09103815043959616
V: Venstre,Horsens,2022,0.11135891405717235
V: Venstre,Kolding,2022,0.1245981385320276
V: Venstre,Vejle,2022,0.14885473308196068
V: Venstre,Herning,2022,0.18420438050326052
V: Venstre,Holstebro,2022,0.2095446240105541
V: Venstre,Lemvig,2022,0.21949543898750296
V: Venstre,Struer,2022,0.17329612825166366
V: Venstre,Syddjurs,2022,0.11208288506813152
V: Venstre,Norddjurs,2022,0.09780455746367238
V: Venstre,Favrskov,2022,0.13266114119667147
V: Venstre,Odder,2022,0.12141825643741308
V: Venstre,Randers,2022,0.11639554349093209
V: Venstre,Silkeborg,2022,0.14740183235489135
V: Venstre,Samsø,2022,0.07941216216216214
V: Venstre,Skanderborg,2022,0.12866201787742598
V: Venstre,Aarhus,2022,0.10012756062550587
V: Venstre,Ikast-Brande,2022,0.16604147465437788
V: Venstre,Ringkøbing-Skjern,2022,0.21396556283607088
V: Venstre,Hedensted,2022,0.1592166194297422
V: Venstre,Morsø,2022,0.12828665511265164
V: Venstre,Skive,2022,0.11647576968931898
V: Venstre,Thisted,2022,0.14298488762786526
V: Venstre,Viborg,2022,0.12542057183293173
V: Venstre,Brønderslev,2022,0.12139107821475918
V: Venstre,Frederikshavn,2022,0.10327471368294149
V: Venstre,Vesthimmerlands,2022,0.14546068465675993
V: Venstre,Læsø,2022,0.1266717073170731
V: Venstre,Rebild,2022,0.1346773203863436
V: Venstre,Mariagerfjord,2022,0.09753291245791239
V: Venstre,Jammerbugt,2022,0.13122574155593036
V: Venstre,Aalborg,2022,0.10977312423701752
V: Venstre,Hjørring,2022,0.1132792746762842
Ø: Enhedslisten,Copenhagen,2022,0.12696212598093573
Ø: Enhedslisten,Frederiksberg,2022,0.09297386482980162
Ø: Enhedslisten,Ballerup,2022,0.0390917763275204
Ø: Enhedslisten,Brøndby,2022,0.04515271667714102
Ø: Enhedslisten,Dragør,2022,0.02592865137715348
Ø: Enhedslisten,Gentofte,2022,0.03609379384060387
Ø: Enhedslisten,Gladsaxe,2022,0.05730983868391629
Ø: Enhedslisten,Glostrup,2022,0.03358363622242928
Ø: Enhedslisten,Herlev,2022,0.05480407517559954
Ø: Enhedslisten,Albertslund,2022,0.07135755107976442
Ø: Enhedslisten,Hvidovre,2022,0.04481089122612784
Ø: Enhedslisten,Høje-Taastrup,2022,0.03579412523229794
Ø: Enhedslisten,Lyngby-Taarbæk,2022,0.04034281807337577
Ø: Enhedslisten,Rødovre,2022,0.0482035750540671
Ø: Enhedslisten,Ishøj,2022,0.04086236385639369
Ø: Enhedslisten,Tårnby,2022,0.04104814153546495
Ø: Enhedslisten,Vallensbæk,2022,0.029657744994731276
Ø: Enhedslisten,Furesø,2022,0.04873731915913996
Ø: Enhedslisten,Allerød,2022,0.0331448594183661
Ø: Enhedslisten,Fredensborg,2022,0.0353323866919838
Ø: Enhedslisten,Helsingør,2022,0.04415364423924879
Ø: Enhedslisten,Hillerød,2022,0.04202854613717528
Ø: Enhedslisten,Hørsholm,2022,0.016979459728619417
Ø: Enhedslisten,Rudersdal,2022,0.03321667182444786
Ø: Enhedslisten,Egedal,2022,0.030406871901716998
Ø: Enhedslisten,Frederikssund,2022,0.03297768543956038
Ø: Enhedslisten,Greve,2022,0.018681884107082266
Ø: Enhedslisten,Køge,2022,0.02152800383468249
Ø: Enhedslisten,Halsnæs,2022,0.042208596771698206
Ø: Enhedslisten,Roskilde,2022,0.043863746864068374
Ø: Enhedslisten,Solrød,2022,0.016653929539295377
Ø: Enhedslisten,Gribskov,2022,0.033323675883372206
Ø: Enhedslisten,Odsherred,2022,0.03325896094188002
Ø: Enhedslisten,Holbæk,2022,0.028778531288480905
Ø: Enhedslisten,Faxe,2022,0.02143750276243092
Ø: Enhedslisten,Kalundborg,2022,0.02447529824561401
Ø: Enhedslisten,Ringsted,2022,0.029062507218479264
Ø: Enhedslisten,Slagelse,2022,0.02270927021696249
Ø: Enhedslisten,Stevns,2022,0.025756751208529206
Ø: Enhedslisten,Sorø,2022,0.028679194666666612
Ø: Enhedslisten,Lejre,2022,0.03892014759346677
Ø: Enhedslisten,Lolland,2022,0.021293465445879844
Ø: Enhedslisten,Næstved,2022,0.023944300393738578
Ø: Enhedslisten,Guldborgsund,2022,0.02414382742304208
Ø: Enhedslisten,Vordingborg,2022,0.035362726386179974
Ø: Enhedslisten,Bornholm,2022,0.042234968777876865
Ø: Enhedslisten,Middelfart,2022,0.02363158450291248
Ø: Enhedslisten,Christiansø,2022,0.047054237288135556
Ø: Enhedslisten,Assens,2022,0.02386015652652692
Ø: Enhedslisten,Faaborg-Midtfyn,2022,0.029648857887475087
Ø: Enhedslisten,Kerteminde,2022,0.02827114151066887
Ø: Enhedslisten,Nyborg,2022,0.028972893175074135
Ø: Enhedslisten,Odense,2022,0.04758621823810134
Ø: Enhedslisten,Svendborg,2022,0.05935492255323636
Ø: Enhedslisten,Nordfyns,2022,0.01707355007351734
Ø: Enhedslisten,Langeland,2022,0.03020163934426226
Ø: Enhedslisten,Ærø,2022,0.05553102134146334
Ø: Enhedslisten,Haderslev,2022,0.020341900438795555
Ø: Enhedslisten,Billund,2022,0.011064699389689597
Ø: Enhedslisten,Sønderborg,2022,0.0183697897454813
Ø: Enhedslisten,Tønder,2022,0.01285953584128761
Ø: Enhedslisten,Esbjerg,2022,0.02262847236385884
Ø: Enhedslisten,Fanø,2022,0.06020776740237691
Ø: Enhedslisten,Varde,2022,0.012502138699484439
Ø: Enhedslisten,Vejen,2022,0.01356038973951077
Ø: Enhedslisten,Aabenraa,2022,0.015131879314448909
Ø: Enhedslisten,Fredericia,2022,0.026744773689351974
Ø: Enhedslisten,Horsens,2022,0.02929283779051548
Ø: Enhedslisten,Kolding,2022,0.02271986344443444
Ø: Enhedslisten,Vejle,2022,0.023580472315935616
Ø: Enhedslisten,Herning,2022,0.015901632096673172
Ø: Enhedslisten,Holstebro,2022,0.01739154573438873
Ø: Enhedslisten,Lemvig,2022,0.012002579001830731
Ø: Enhedslisten,Struer,2022,0.01551905626134296
Ø: Enhedslisten,Syddjurs,2022,0.04105734465292143
Ø: Enhedslisten,Norddjurs,2022,0.026360964332892933
Ø: Enhedslisten,Favrskov,2022,0.027056465460309008
Ø: Enhedslisten,Odder,2022,0.04416792215529219
Ø: Enhedslisten,Randers,2022,0.026692211101303976
Ø: Enhedslisten,Silkeborg,2022,0.033321960765287116
Ø: Enhedslisten,Samsø,2022,0.05869594594594589
Ø: Enhedslisten,Skanderborg,2022,0.03519622944342928
Ø: Enhedslisten,Aarhus,2022,0.07243392792462444
Ø: Enhedslisten,Ikast-Brande,2022,0.014405266622778122
Ø: Enhedslisten,Ringkøbing-Skjern,2022,0.011388652190520949
Ø: Enhedslisten,Hedensted,2022,0.015653897899948734
Ø: Enhedslisten,Morsø,2022,0.015484008192846935
Ø: Enhedslisten,Skive,2022,0.015207868714496054
Ø: Enhedslisten,Thisted,2022,0.020949242141417142
Ø: Enhedslisten,Viborg,2022,0.020717429616026108
Ø: Enhedslisten,Brønderslev,2022,0.015469571365444072
Ø: Enhedslisten,Frederikshavn,2022,0.014162096553235746
Ø: Enhedslisten,Vesthimmerlands,2022,0.01092556295013219
Ø: Enhedslisten,Læsø,2022,0.022150243902439005
Ø: Enhedslisten,Rebild,2022,0.02282589225763127
Ø: Enhedslisten,Mariagerfjord,2022,0.01901363636363634
Ø: Enhedslisten,Jammerbugt,2022,0.013049302670012744
Ø: Enhedslisten,Aalborg,2022,0.03750883651047043
Ø: Enhedslisten,Hjørring,2022,0.021292153179552662
I: Liberal Alliance,Copenhagen,2022,0.06933228363258598
I: Liberal Alliance,Frederiksberg,2022,0.08135719713350213
I: Liberal Alliance,Ballerup,2022,0.05227971898291781
I: Liberal Alliance,Brøndby,2022,0.039573501685425304
I: Liberal Alliance,Dragør,2022,0.09347961154394821
I: Liberal Alliance,Gentofte,2022,0.12867267909234634
I: Liberal Alliance,Gladsaxe,2022,0.0608100143747005
I: Liberal Alliance,Glostrup,2022,0.06130746349798071
I: Liberal Alliance,Herlev,2022,0.05050972600139207
I: Liberal Alliance,Albertslund,2022,0.034825216316440026
I: Liberal Alliance,Hvidovre,2022,0.04965835870467748
I: Liberal Alliance,Høje-Taastrup,2022,0.052952387454014496
I: Liberal Alliance,Lyngby-Taarbæk,2022,0.0911666084780774
I: Liberal Alliance,Rødovre,2022,0.05148612790748992
I: Liberal Alliance,Ishøj,2022,0.039147337636143545
I: Liberal Alliance,Tårnby,2022,0.05397695585132279
I: Liberal Alliance,Vallensbæk,2022,0.06367692307692306
I: Liberal Alliance,Furesø,2022,0.07803667172887853
I: Liberal Alliance,Allerød,2022,0.08820184626523467
I: Liberal Alliance,Fredensborg,2022,0.08364836126475682
I: Liberal Alliance,Helsingør,2022,0.07056775950614719
I: Liberal Alliance,Hillerød,2022,0.07564610970361094
I: Liberal Alliance,Hørsholm,2022,0.15248111539897918
I: Liberal Alliance,Rudersdal,2022,0.12559499788999862
I: Liberal Alliance,Egedal,2022,0.07600129319635031
I: Liberal Alliance,Frederikssund,2022,0.06212682692307691
I: Liberal Alliance,Greve,2022,0.07156642494069806
I: Liberal Alliance,Køge,2022,0.06532869088197699
I: Liberal Alliance,Halsnæs,2022,0.042719699860760095
I: Liberal Alliance,Roskilde,2022,0.07437365817462274
I: Liberal Alliance,Solrød,2022,0.1016484485094851
I: Liberal Alliance,Gribskov,2022,0.06356005801250655
I: Liberal Alliance,Odsherred,2022,0.04025068211549237
I: Liberal Alliance,Holbæk,2022,0.05471103996417777
I: Liberal Alliance,Faxe,2022,0.05573750718232037
I: Liberal Alliance,Kalundborg,2022,0.04149687886382622
I: Liberal Alliance,Ringsted,2022,0.05180881616939362
I: Liberal Alliance,Slagelse,2022,0.05026791584483886
I: Liberal Alliance,Stevns,2022,0.05303523607708092
I: Liberal Alliance,Sorø,2022,0.05069193066666661
I: Liberal Alliance,Lejre,2022,0.06321517174019207
I: Liberal Alliance,Lolland,2022,0.028499485764455004
I: Liberal Alliance,Næstved,2022,0.057979640833573376
I: Liberal Alliance,Guldborgsund,2022,0.03679162900739004
I: Liberal Alliance,Vordingborg,2022,0.04580094733909162
I: Liberal Alliance,Bornholm,2022,0.02949165923282776
I: Liberal Alliance,Middelfart,2022,0.06344456780953123
I: Liberal Alliance,Christiansø,2022,0.015684745762711793
I: Liberal Alliance,Assens,2022,0.04363853384197899
I: Liberal Alliance,Faaborg-Midtfyn,2022,0.04487605396290048
I: Liberal Alliance,Kerteminde,2022,0.04584963345987694
I: Liberal Alliance,Nyborg,2022,0.04866119683481696
I: Liberal Alliance,Odense,2022,0.06252894363472197
I: Liberal Alliance,Svendborg,2022,0.04981693801620177
I: Liberal Alliance,Nordfyns,2022,0.04548357022273047
I: Liberal Alliance,Langeland,2022,0.033557377049180284
I: Liberal Alliance,Ærø,2022,0.030659984756097537
I: Liberal Alliance,Haderslev,2022,0.05217483734301706
I: Liberal Alliance,Billund,2022,0.05646812102324366
I: Liberal Alliance,Sønderborg,2022,0.05315271117668752
I: Liberal Alliance,Tønder,2022,0.04583368893879842
I: Liberal Alliance,Esbjerg,2022,0.06664484717811246
I: Liberal Alliance,Fanø,2022,0.05407194397283531
I: Liberal Alliance,Varde,2022,0.057560751704639895
I: Liberal Alliance,Vejen,2022,0.06474750447405049
I: Liberal Alliance,Aabenraa,2022,0.05470002975482027
I: Liberal Alliance,Fredericia,2022,0.06400209703679582
I: Liberal Alliance,Horsens,2022,0.08361913485817492
I: Liberal Alliance,Kolding,2022,0.07860169975743415
I: Liberal Alliance,Vejle,2022,0.07095753125620158
I: Liberal Alliance,Herning,2022,0.08126802490513203
I: Liberal Alliance,Holstebro,2022,0.07027124560246258
I: Liberal Alliance,Lemvig,2022,0.05249403804823681
I: Liberal Alliance,Struer,2022,0.05948971566848149
I: Liberal Alliance,Syddjurs,2022,0.06653489334379678
I: Liberal Alliance,Norddjurs,2022,0.07980019815059441
I: Liberal Alliance,Favrskov,2022,0.071674877823273
I: Liberal Alliance,Odder,2022,0.06471384126563842
I: Liberal Alliance,Randers,2022,0.07232331173913766
I: Liberal Alliance,Silkeborg,2022,0.07504477059175516
I: Liberal Alliance,Samsø,2022,0.045575675675675616
I: Liberal Alliance,Skanderborg,2022,0.08800163464862457
I: Liberal Alliance,Aarhus,2022,0.09150639234081748
