municipality,party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Frederikssund,Æ: Danmarksdemokraterne,0.057648831951770944,9.508755089381881e-6,1.5288122409132655e-5,2.8640130059131122e-5,1.9338819712433748e-5,250
Frederikssund,Ø: Enhedslisten,0.057648831951770944,3.2825319893716495e-6,5.659549193414948e-6,9.90135929032006e-6,6.822744978815115e-6,250
Frederikssund,C: Det Konservative Folkeparti,0.05689525244913344,3.58976476255446e-6,6.578488762632352e-6,1.2411991191327302e-5,9.20948118424022e-6,250
Frederikssund,B: Det Radikale Venstre,0.047852298417483057,2.444430345357508e-6,4.3100115476164e-6,7.308815100202111e-6,5.257319554587124e-6,250
Frederikssund,Å: Alternativet,0.0361718161266014,1.847758371293865e-6,3.2579614848123974e-6,5.524773619050414e-6,3.974036828664284e-6,250
Frederikssund,Did not vote,0.03466465712132631,0.8161219881697895,0.830712587968242,0.8439655028961811,0.021734266476048574,250
Frederikssund,D: Nye Borgerlige,0.02185380557648834,1.1163540159900436e-6,1.9683517304074894e-6,3.337884061509626e-6,2.4009805839846715e-6,250
Frederikssund,O: Dansk Folkeparti,0.015825169555388104,8.083942874410658e-7,1.4253581496054228e-6,2.417088458334557e-6,1.7386411125406237e-6,250
Frederikssund,Voted blank,0.012810851544837992,6.544144231665773e-7,1.15386135920439e-6,1.9566906567470215e-6,1.4074713768186002e-6,250
Frederikssund,Q: Frie Grønne,0.005275056518462702,2.6946476248035545e-7,4.7511938320180816e-7,8.056961527781858e-7,5.795470375135416e-7,250
Frederikssund,K: Kristendemokraterne,0.004521477015825176,2.3096979641173312e-7,4.0724518560154967e-7,6.905967023813017e-7,4.967546035830355e-7,250
Frederikssund,Another party,0.0011303692539562941,5.774244910293329e-8,1.0181129640038743e-7,1.7264917559532549e-7,1.241886508957589e-7,250
Frederikssund,Independent candidate,0.0011303692539562941,5.774244910293329e-8,1.0181129640038743e-7,1.7264917559532549e-7,1.241886508957589e-7,250
Furesø,A: Socialdemokratiet,0.2573474001507159,0.159995482371985,0.17844021157074905,0.1936886355364043,0.024017705855226754,250
Furesø,V: Venstre,0.126224566691786,0.0021187114388350756,0.003305007756995249,0.005132655031175633,0.002758310349671446,250
Furesø,F: SF - Socialistisk Folkeparti,0.10587792012057268,4.542348810570411e-4,6.886013918595587e-4,0.001044377648366025,5.403704468661903e-4,250
Furesø,M: Moderaterne,0.09645817633760356,7.221069460591077e-4,0.0010841245377200557,0.0017334055225992318,9.695801716559141e-4,250
Furesø,I: Liberal Alliance,0.06066314996232102,2.4167857151667104e-4,3.9145049978764584e-4,5.993955446297262e-4,3.3914335052372444e-4,250
Furesø,Æ: Danmarksdemokraterne,0.05764883195177088,6.520111759366269e-6,1.2576714502791054e-5,2.883685476732912e-5,3.3079427154299995e-5,250
Furesø,Ø: Enhedslisten,0.05764883195177088,2.2225385984812537e-4,3.391951021768149e-4,5.071680773641586e-4,2.786422639034936e-4,250
Furesø,C: Det Konservative Folkeparti,0.056895252449133384,5.599505328685225e-5,9.681495118378913e-5,1.555054946850222e-4,1.3291808847548382e-4,250
Furesø,B: Det Radikale Venstre,0.04785229841748304,2.2989662309578384e-4,3.513909850960362e-4,5.142889825335726e-4,2.9321727279099755e-4,250
Furesø,Å: Alternativet,0.0361718161266014,1.7378012454484444e-4,2.656183824347988e-4,3.8875387656081046e-4,2.2164455266091154e-4,250
Furesø,Did not vote,0.03466465712132625,0.7958831371335094,0.8142389047378522,0.831171918325087,0.02446711746199133,250
Furesø,D: Nye Borgerlige,0.021853805576488326,1.049921585791769e-4,1.6047777272102444e-4,2.3487213375548985e-4,1.3391025056596733e-4,250
Furesø,O: Dansk Folkeparti,0.015825169555388114,7.602880448836946e-5,1.1620804231522456e-4,1.7007982099535464e-4,9.696949178914876e-5,250
Furesø,Voted blank,0.012810851544837994,6.154712744296579e-5,9.407317711232461e-5,1.3768366461528706e-4,7.849911240073948e-5,250
Furesø,Q: Frie Grønne,0.005275056518462702,2.534293482945651e-5,3.873601410507486e-5,5.669327366511827e-5,3.2323163929716266e-5,250
Furesø,K: Kristendemokraterne,0.004521477015825175,2.1722515568105565e-5,3.320229780434985e-5,4.859423457010131e-5,2.7705569082613945e-5,250
Furesø,Another party,0.0011303692539562937,5.430628892026391e-6,8.300574451087464e-6,1.2148558642525329e-5,6.926392270653486e-6,250
Furesø,Independent candidate,0.0011303692539562937,5.430628892026391e-6,8.300574451087464e-6,1.2148558642525329e-5,6.926392270653486e-6,250
Gentofte,A: Socialdemokratiet,0.257347400150716,0.005525772743312374,0.007416695745025204,0.010017599872376794,0.0034835337927388637,250
Gentofte,V: Venstre,0.12622456669178586,0.09416246833152093,0.10749239845874697,0.12304208833701726,0.01958065017291312,250
Gentofte,F: SF - Socialistisk Folkeparti,0.10587792012057269,0.010195586684167377,0.011964221996563206,0.014111240740915609,0.0031574299520153912,250
Gentofte,M: Moderaterne,0.09645817633760356,0.01795261550157405,0.02195623279128634,0.027000370145248268,0.007392097246971087,250
Gentofte,I: Liberal Alliance,0.06066314996232098,0.005510029283830401,0.006723327179364254,0.008494138254424905,0.002456377139201642,250
Gentofte,Æ: Danmarksdemokraterne,0.05764883195177088,9.818244180192498e-6,1.7203331996850856e-5,2.9769406782586415e-5,1.858481554771395e-5,250
Gentofte,Ø: Enhedslisten,0.05764883195177088,0.0046628912879961674,0.005411760319162667,0.0065189841490919664,0.001573253113347007,250
Gentofte,C: Det Konservative Folkeparti,0.05689525244913336,0.013730125532557232,0.01574247860115905,0.019046211300472918,0.004518383579151261,250
Gentofte,B: Det Radikale Venstre,0.047852298417483,7.334565316828524e-4,9.961584029758602e-4,0.001447520060000893,6.644902697118315e-4,250
Gentofte,Å: Alternativet,0.03617181612660136,5.544238349728649e-4,7.530016274463194e-4,0.0010941883918116984,5.022918574199671e-4,250
Gentofte,Did not vote,0.034664657121326284,0.7993768712852751,0.8164020760272934,0.8320249503917662,0.02343563239839101,250
Gentofte,D: Nye Borgerlige,0.02185380557648832,3.349644002961059e-4,4.5493848324881813e-4,6.610721533862341e-4,3.0346799719123006e-4,250
Gentofte,O: Dansk Folkeparti,0.015825169555388104,2.4256042780062816e-4,3.294382120077648e-4,4.7870742141761807e-4,2.1975268762123562e-4,250
Gentofte,Voted blank,0.012810851544837968,1.963584415528896e-4,2.666880763872381e-4,3.8752505543330985e-4,1.7789503283623838e-4,250
Gentofte,Q: Frie Grønne,0.005275056518462695,8.085347593354276e-5,1.0981273733592167e-4,1.5956914047253937e-4,7.32508958737452e-5,250
Gentofte,K: Kristendemokraterne,0.0045214770158251705,6.930297937160813e-5,9.412520343078992e-5,1.367735489764623e-4,6.278648217749592e-5,250
Gentofte,Another party,0.0011303692539562928,1.732574484290203e-5,2.353130085769749e-5,3.419338724411559e-5,1.569662054437398e-5,250
Gentofte,Independent candidate,0.0011303692539562928,1.732574484290203e-5,2.353130085769749e-5,3.419338724411559e-5,1.569662054437398e-5,250
Gladsaxe,A: Socialdemokratiet,0.25734740015071567,0.1435909567324496,0.15764153311194445,0.1708575570756619,0.019783981970328886,250
Gladsaxe,V: Venstre,0.12622456669178594,5.013048973764075e-5,8.699170681423519e-5,1.3947293949174638e-4,1.0017252966858495e-4,250
Gladsaxe,F: SF - Socialistisk Folkeparti,0.10587792012057262,1.17957795462715e-4,1.905757272401474e-4,3.048946652062744e-4,1.6955901621132992e-4,250
Gladsaxe,M: Moderaterne,0.09645817633760358,1.5633383555939195e-4,2.4899014191751505e-4,4.3183751146723154e-4,2.623771002640329e-4,250
Gladsaxe,I: Liberal Alliance,0.060663149962320945,6.528767761838239e-5,1.0006696735276872e-4,1.6630028308754413e-4,9.413983110474663e-5,250
Gladsaxe,Æ: Danmarksdemokraterne,0.05764883195177082,1.8256200313220475e-5,3.55183546496312e-5,6.348221972263589e-5,5.6764789330119686e-5,250
Gladsaxe,Ø: Enhedslisten,0.05764883195177082,5.588291522840513e-5,9.394959790011198e-5,1.510509929189688e-4,9.000980382341099e-5,250
Gladsaxe,C: Det Konservative Folkeparti,0.05689525244913325,5.4396552446789695e-05,1.020846289129293e-4,1.6251569641484247e-4,1.042683943270581e-4,250
Gladsaxe,B: Det Radikale Venstre,0.047852298417483,4.4741335963606216e-5,7.287376208490353e-5,1.1965069509009157e-4,7.58408797326069e-5,250
Gladsaxe,Å: Alternativet,0.036171816126601336,3.382022246067872e-5,5.508567842638372e-5,9.044461991062036e-5,5.7328539010474516e-5,250
Gladsaxe,Did not vote,0.03466465712132624,0.827399082510202,0.8411132932572423,0.8551788937206364,0.019880708405593712,250
Gladsaxe,D: Nye Borgerlige,0.02185380557648832,2.043305106999339e-5,3.3280930715940196e-5,5.464362452933314e-5,3.463599231882835e-5,250
Gladsaxe,O: Dansk Folkeparti,0.01582516955538809,1.4796347326546945e-5,2.4099984311542898e-5,3.956952121089639e-5,2.50812358170826e-5,250
Gladsaxe,Voted blank,0.01281085154483797,1.1977995454823712e-5,1.9509511109344246e-5,3.2032469551678044e-5,2.030385756620973e-5,250
Gladsaxe,Q: Frie Grønne,0.005275056518462691,4.932115775515645e-6,8.03332810384763e-6,1.3189840403632131e-5,8.360411939027533e-6,250
Gladsaxe,K: Kristendemokraterne,0.004521477015825167,4.22752780758484e-6,6.885709803297965e-6,1.1305577488827545e-5,7.166067376309316e-6,250
Gladsaxe,Another party,0.0011303692539562922,1.0568819518962103e-6,1.7214274508244917e-6,2.826394372206886e-6,1.7915168440773295e-6,250
Gladsaxe,Independent candidate,0.0011303692539562922,1.0568819518962103e-6,1.7214274508244917e-6,2.826394372206886e-6,1.7915168440773295e-6,250
Glostrup,A: Socialdemokratiet,0.2573474001507157,0.12593153140762675,0.1410498985397311,0.1563004439329268,0.019951157973647906,250
Glostrup,V: Venstre,0.12622456669178586,1.2559601729650309e-8,2.52763773240976e-8,5.2079811660617595e-8,6.247017691085375e-8,250
Glostrup,F: SF - Socialistisk Folkeparti,0.10587792012057273,2.924816836259149e-6,4.928404844383656e-6,8.951419486428168e-6,6.806323431414531e-6,250
Glostrup,M: Moderaterne,0.09645817633760367,6.056038245103686e-7,1.0584853859316544e-6,1.8244953479508765e-6,2.1376167062418033e-6,250
Glostrup,I: Liberal Alliance,0.06066314996232102,2.0508865624831924e-6,3.517574057350353e-6,6.780715541309017e-6,5.213418184325249e-6,250
Glostrup,Æ: Danmarksdemokraterne,0.05764883195177092,1.0279960066171155e-7,3.011189955661788e-7,7.566091404661804e-7,1.0952496930699358e-6,250
Glostrup,Ø: Enhedslisten,0.05764883195177092,2.2296833066436237e-6,3.6096053868798673e-6,6.793754219244644e-6,5.165914901929862e-6,250
Glostrup,C: Det Konservative Folkeparti,0.05689525244913337,2.62444304665068e-6,4.532037844010323e-6,8.73938914453505e-6,7.1634794687725344e-06,250
Glostrup,B: Det Radikale Venstre,0.047852298417483063,1.5163499925269975e-6,2.611869232342319e-6,4.451908070503783e-6,4.006403361637815e-6,250
Glostrup,Å: Alternativet,0.03617181612660134,1.146217317185761e-6,1.9743263488571857e-6,3.3652218485697898e-6,3.02846238360024e-6,250
Glostrup,Did not vote,0.0346646571213263,0.8436124722227539,0.8589024248487646,0.8740227920602156,0.01995167086388027,250
Glostrup,D: Nye Borgerlige,0.021853805576488326,6.925062957997308e-7,1.1928221691012163e-6,2.033154866844247e-6,1.8296960234251444e-6,250
Glostrup,O: Dansk Folkeparti,0.015825169555388093,5.014700762687708e-7,8.637677776250189e-7,1.472284558749283e-6,1.3249522928251043e-6,250
Glostrup,Voted blank,0.01281085154483798,4.0595196650329045e-7,6.992405818869201e-7,1.1918494047018005e-6,1.0725804275250848e-6,250
Glostrup,Q: Frie Grønne,0.005275056518462696,1.6715669208959013e-7,2.8792259254167284e-7,4.907615195830945e-7,4.416507642750346e-7,250
Glostrup,K: Kristendemokraterne,0.004521477015825169,1.4327716464822013e-7,2.467907936071482e-7,4.2065273107122394e-7,3.785577979500301e-7,250
Glostrup,Another party,0.0011303692539562924,3.5819291162055046e-8,6.169769840178708e-8,1.0516318276780601e-7,9.463944948750753e-8,250
Glostrup,Independent candidate,0.0011303692539562924,3.5819291162055046e-8,6.169769840178708e-8,1.0516318276780601e-7,9.463944948750753e-8,250
Greve,A: Socialdemokratiet,0.25734740015071583,0.13686931089968057,0.15005709931745742,0.163878662790631,0.019733942265288545,250
Greve,V: Venstre,0.12622456669178583,0.0024300255886616027,0.0035891163266955615,0.005174851912539413,0.0023972964955875447,250
Greve,F: SF - Socialistisk Folkeparti,0.10587792012057279,8.165176709274856e-5,1.2450741137301106e-4,2.0247585984521486e-4,1.0336914207432226e-4,250
Greve,M: Moderaterne,0.09645817633760367,1.5511076303926274e-4,2.3730104036340428e-4,4.163282664262786e-4,2.0874921732153107e-4,250
Greve,I: Liberal Alliance,0.060663149962321014,3.705825517767957e-5,6.173015739880828e-5,1.035884062718597e-4,6.244092488745428e-5,250
Greve,Æ: Danmarksdemokraterne,0.05764883195177091,7.584440308305428e-5,1.247393511543265e-4,2.1397164935634173e-4,1.2339670464786128e-4,250
Greve,Ø: Enhedslisten,0.05764883195177091,1.63934398692928e-5,2.693760561794444e-5,4.194049378790944e-5,2.7130495419500043e-5,250
Greve,C: Det Konservative Folkeparti,0.056895252449133425,4.440205796008265e-6,8.83195528601921e-6,1.5439239247088672e-5,1.073935469278322e-5,250
Greve,B: Det Radikale Venstre,0.047852298417483,1.6900864094783465e-5,2.804027434690718e-5,4.2902275627102105e-5,2.874585407584548e-5,250
Greve,Å: Alternativet,0.0361718161266014,1.2775456323615845e-5,2.1195797931520404e-5,3.2430066615762195e-5,2.1729149537646986e-5,250
Greve,Did not vote,0.0346646571213263,0.8311438207167858,0.8447410025284336,0.8575092410644438,0.02027268209651246,250
Greve,D: Nye Borgerlige,0.021853805576488326,7.71850486218457e-6,1.2805794583626899e-5,1.959316524702299e-5,1.3128027845661724e-5,250
Greve,O: Dansk Folkeparti,0.015825169555388117,5.589262141581938e-6,9.273161595040176e-6,1.418815414439596e-5,9.50650292272055e-6,250
Greve,Voted blank,0.012810851544837994,4.524640781280611e-6,7.5068451007468116e-6,1.1485648593082453e-5,7.695740461249975e-6,250
Greve,Q: Frie Grønne,0.005275056518462705,1.8630873805273114e-6,3.0910538650133918e-6,4.729384714798656e-6,3.1688343075735206e-6,250
Greve,K: Kristendemokraterne,0.004521477015825176,1.5969320404519807e-6,2.649474741440051e-6,4.053758326970274e-6,2.7161436922058733e-6,250
Greve,Another party,0.001130369253956294,3.992330101129953e-7,6.623686853600127e-7,1.0134395817425686e-6,6.790359230514684e-7,250
Greve,Independent candidate,0.001130369253956294,3.992330101129953e-7,6.623686853600127e-7,1.0134395817425686e-6,6.790359230514684e-7,250
Gribskov,A: Socialdemokratiet,0.25734740015071567,0.16094642342966367,0.17433695573284366,0.19096098306733122,0.02297753638434683,250
Gribskov,V: Venstre,0.12622456669178594,0.0012186325926945617,0.002011610204027601,0.003674894934064231,0.002355678793627577,250
Gribskov,F: SF - Socialistisk Folkeparti,0.10587792012057266,7.779889455713088e-4,0.001142404801988569,0.0018174848510797436,9.782113340644266e-4,250
Gribskov,M: Moderaterne,0.09645817633760356,0.001763520253774502,0.002575570593231058,0.003650208647048609,0.002473935488093494,250
Gribskov,I: Liberal Alliance,0.06066314996232096,1.4656674809160783e-4,2.4061339222491832e-4,3.8025971080451847e-4,1.9323717403623502e-4,250
Gribskov,Æ: Danmarksdemokraterne,0.05764883195177093,6.769441422511526e-4,0.001114780321624975,0.00194354171107901,0.0011168164631515968,250
Gribskov,Ø: Enhedslisten,0.05764883195177093,1.4805483656412185e-4,2.635377109748209e-4,3.8891160308879774e-4,2.3137945393067005e-4,250
Gribskov,C: Det Konservative Folkeparti,0.05689525244913341,5.2482125248076426e-5,9.916855820025197e-5,1.7857645177917766e-4,1.3112910495629535e-4,250
Gribskov,B: Det Radikale Venstre,0.04785229841748304,1.4946609515825767e-4,2.602690808850498e-4,3.939857858820469e-4,2.3322348893661617e-4,250
Gribskov,Å: Alternativet,0.03617181612660135,1.1298224515899798e-4,1.9673883279499829e-4,2.978160271234369e-4,1.762949207709854e-4,250
Gribskov,Did not vote,0.03466465712132627,0.7999468692089886,0.8143087381119807,0.8291341278357487,0.022830549955939566,250
Gribskov,D: Nye Borgerlige,0.021853805576488323,6.82601064502279e-5,1.1886304481364482e-4,1.799305163870765e-4,1.0651151463247038e-4,250
Gribskov,O: Dansk Folkeparti,0.015825169555388104,4.9429732257061604e-5,8.607323934781171e-5,1.302945118665038e-4,7.712902783730612e-5,250
Gribskov,Voted blank,0.01281085154483799,4.001454516047845e-5,6.96783366148952e-5,1.054765096062173e-4,6.2437784439724e-5,250
Gribskov,Q: Frie Grønne,0.005275056518462693,1.647657741902054e-5,2.869107978260393e-5,4.343150395550124e-5,2.570967594576872e-5,250
Gribskov,K: Kristendemokraterne,0.00452147701582517,1.412278064487475e-5,2.4592354099374786e-5,3.722700339042962e-5,2.203686509637318e-5,250
Gribskov,Another party,0.0011303692539562926,3.530695161218688e-6,6.148088524843698e-6,9.306750847607409e-6,5.509216274093296e-6,250
Gribskov,Independent candidate,0.0011303692539562926,3.530695161218688e-6,6.148088524843698e-6,9.306750847607409e-6,5.509216274093296e-6,250
Guldborgsund,A: Socialdemokratiet,0.257347400150716,0.17545587052313685,0.19581722556548542,0.21191788985603086,0.026740927392267563,250
Guldborgsund,V: Venstre,0.12622456669178603,1.1527383261774068e-7,2.230372004113621e-7,3.9213622972968124e-7,4.4204471121449955e-7,250
Guldborgsund,F: SF - Socialistisk Folkeparti,0.10587792012057264,1.6986527408466156e-7,2.72699003457046e-7,5.082649147630719e-7,3.700735670830784e-7,250
Guldborgsund,M: Moderaterne,0.0964581763376036,1.7904959952721285e-7,3.166028358246164e-7,5.60589474285075e-7,4.865657449143486e-7,250
Guldborgsund,I: Liberal Alliance,0.06066314996232105,7.045681283841772e-8,1.1504677053853243e-7,2.088053943368558e-7,2.01199373681686e-7,250
Guldborgsund,Æ: Danmarksdemokraterne,0.057648831951770896,2.1441901402100514e-9,5.223286387343374e-9,1.0992175194899419e-8,1.0892710952571557e-8,250
Guldborgsund,Ø: Enhedslisten,0.057648831951770896,1.0526347771826829e-7,1.675478274724243e-7,3.0663911183539837e-7,2.300222159710014e-7,250
Guldborgsund,C: Det Konservative Folkeparti,0.05689525244913337,8.20786206336868e-8,1.479183195364332e-7,2.9959465686677284e-7,2.639903028874021e-7,250
Guldborgsund,B: Det Radikale Venstre,0.047852298417483063,8.169786600556579e-8,1.4820311053869413e-7,2.5672127201924374e-7,1.9259938196099424e-7,250
Guldborgsund,Å: Alternativet,0.036171816126601385,6.175586721680562e-8,1.120275481237373e-7,1.9405702451848338e-7,1.4558693439571234e-7,250
Guldborgsund,Did not vote,0.03466465712132628,0.7880805433657622,0.8041781016151318,0.8245436475150392,0.026741069616028304,250
Guldborgsund,D: Nye Borgerlige,0.02185380557648834,3.731083644348674e-8,6.768331032475801e-8,1.1724278564658367e-7,8.795877286407616e-8,250
Guldborgsund,O: Dansk Folkeparti,0.015825169555388104,2.7018191907352462e-8,4.9012052304135054e-8,8.489994822683648e-8,6.369428379812414e-8,250
Guldborgsund,Voted blank,0.012810851544837973,2.1871869639285345e-8,3.9676423293823636e-8,6.872852951696283e-8,5.15620392651481e-8,250
Guldborgsund,Q: Frie Grønne,0.0052750565184627,9.006063969117493e-9,1.633735076804504e-8,2.8299982742278837e-8,2.1231427932708037e-8,250
Guldborgsund,K: Kristendemokraterne,0.004521477015825174,7.719483402100703e-9,1.4003443515467166e-8,2.4257128064810426e-8,1.8198366799464046e-8,250
Guldborgsund,Another party,0.0011303692539562935,1.929870850525177e-9,3.500860878866792e-9,6.064282016202608e-9,4.549591699866012e-9,250
Guldborgsund,Independent candidate,0.0011303692539562935,1.929870850525177e-9,3.500860878866792e-9,6.064282016202608e-9,4.549591699866012e-9,250
Haderslev,A: Socialdemokratiet,0.25734740015071594,0.1653719933780113,0.1820593681754497,0.20118972287860537,0.025610083672561113,250
Haderslev,V: Venstre,0.12622456669178603,6.533010634470668e-5,1.080027019518648e-4,1.6472173782411327e-4,1.1987171365602798e-4,250
Haderslev,F: SF - Socialistisk Folkeparti,0.10587792012057276,6.090465622298997e-6,1.016817918502222e-5,1.640201951050002e-5,1.238276967567767e-5,250
Haderslev,M: Moderaterne,0.09645817633760366,5.880425043303024e-6,1.0250475341852758e-5,1.730602917746071e-5,1.4667719865743862e-5,250
Haderslev,I: Liberal Alliance,0.06066314996232106,3.1396406249071163e-6,5.759251905302123e-6,9.078326183148088e-6,7.959725009701466e-6,250
Haderslev,Æ: Danmarksdemokraterne,0.057648831951770896,1.1743959535742922e-5,2.1271267103871302e-5,3.562683511531205e-5,2.780657245511223e-5,250
Haderslev,Ø: Enhedslisten,0.057648831951770896,1.0057707461128847e-6,1.672762709799895e-6,2.7146324250320187e-6,2.3249353199525583e-6,250
Haderslev,C: Det Konservative Folkeparti,0.056895252449133356,9.721337042627816e-7,1.810638808397855e-6,3.205893527802546e-6,2.7507614371824998e-6,250
Haderslev,B: Det Radikale Venstre,0.047852298417483036,7.767719528781926e-7,1.3005000518296812e-6,2.150522561756796e-6,1.933706902548275e-6,250
Haderslev,Å: Alternativet,0.03617181612660136,5.871662006008384e-7,9.830551572885778e-7,1.625591857705923e-6,1.4616997058632646e-6,250
Haderslev,Did not vote,0.034664657121326284,0.7983041975964529,0.8178381765609968,0.8344828986532434,0.025652132534895095,250
Haderslev,D: Nye Borgerlige,0.021853805576488337,3.547462461963399e-7,5.939291575285159e-7,9.821284140306628e-7,8.831102389590552e-7,250
Haderslev,O: Dansk Folkeparti,0.015825169555388107,2.5688521276286663e-7,4.3008663131375267e-7,7.111964377463416e-7,6.394936213151778e-7,250
Haderslev,Voted blank,0.012810851544838,2.0795469604613026e-7,3.481653682063714e-7,5.757304496041813e-7,5.176853124932395e-7,250
Haderslev,Q: Frie Grønne,0.005275056518462698,8.562840425428887e-8,1.4336221043791768e-7,2.3706547924878054e-7,2.1316454043839256e-7,250
Haderslev,K: Kristendemokraterne,0.004521477015825171,7.33957750751048e-8,1.2288189466107225e-7,2.0319898221324042e-7,1.8271246323290808e-7,250
Haderslev,Another party,0.001130369253956293,1.83489437687762e-8,3.072047366526806e-8,5.079974555331011e-8,4.567811580822703e-8,250
Haderslev,Independent candidate,0.001130369253956293,1.83489437687762e-8,3.072047366526806e-8,5.079974555331011e-8,4.567811580822703e-8,250
Halsnæs,A: Socialdemokratiet,0.2573474001507158,0.17763200271920165,0.1952977569135868,0.2101145561069179,0.023392676013682886,250
Halsnæs,V: Venstre,0.12622456669178592,1.0417656106627384e-6,2.034828257522171e-6,3.6970444851216782e-6,3.281883810347532e-6,250
Halsnæs,F: SF - Socialistisk Folkeparti,0.10587792012057265,9.061872878241712e-7,1.5196981233543172e-6,2.783807284052777e-6,2.4333979059333615e-6,250
Halsnæs,M: Moderaterne,0.09645817633760359,9.733643433024496e-7,1.6458148299939316e-6,3.461305525642958e-6,3.1027547467284108e-6,250
Halsnæs,I: Liberal Alliance,0.060663149962321035,2.525402354303463e-7,4.528799525988063e-7,8.922985878089891e-7,7.524709074716719e-7,250
Halsnæs,Æ: Danmarksdemokraterne,0.057648831951770875,9.390950087380745e-7,1.8011456166486543e-6,3.800046467635355e-6,4.422597873401912e-6,250
Halsnæs,Ø: Enhedslisten,0.057648831951770875,3.1292575851891324e-7,5.042144631234913e-7,9.622879595845e-7,8.152857467905642e-7,250
Halsnæs,C: Det Konservative Folkeparti,0.056895252449133356,1.2488694517186837e-7,2.5744910385879294e-7,5.362159030940226e-7,8.246907855180155e-7,250
Halsnæs,B: Det Radikale Venstre,0.04785229841748301,2.8670888865552133e-7,5.01682090836804e-7,9.559220531512094e-7,7.558668657939962e-7,250
Halsnæs,Å: Alternativet,0.036171816126601336,2.1672482921992177e-7,3.7922425764041897e-7,7.225867488387094e-7,5.71363930049005e-7,250
Halsnæs,Did not vote,0.0346646571213263,0.7898813503294637,0.804693724052421,0.8223563431730931,0.023395512790769304,250
Halsnæs,D: Nye Borgerlige,0.021853805576488323,1.309379176537027e-7,2.2911465565775318e-7,4.365628274233868e-7,3.451990410712738e-7,250
Halsnæs,O: Dansk Folkeparti,0.015825169555388097,9.481711278371581e-8,1.6591061271768332e-7,3.1613170261693543e-7,2.499717193964397e-7,250
Halsnæs,Voted blank,0.012810851544837982,7.675671034872231e-8,1.343085912476483e-7,2.559161402137096e-7,2.023580585590226e-7,250
Halsnæs,Q: Frie Grønne,0.0052750565184626974,3.16057042612386e-8,5.53035375725611e-8,1.0537723420564517e-7,8.332390646547992e-8,250
Halsnæs,K: Kristendemokraterne,0.004521477015825169,2.7090603652490222e-8,4.740303220505237e-8,9.032334360483871e-8,7.142049125612563e-8,250
Halsnæs,Another party,0.0011303692539562924,6.772650913122559e-9,1.1850758051263094e-8,2.2580835901209677e-8,1.7855122814031408e-8,250
Halsnæs,Independent candidate,0.0011303692539562924,6.772650913122559e-9,1.1850758051263094e-8,2.2580835901209677e-8,1.7855122814031408e-8,250
Hedensted,A: Socialdemokratiet,0.25734740015071583,0.14659833980465342,0.16238189620556176,0.17935049553638144,0.024041560639666,250
Hedensted,V: Venstre,0.12622456669178597,0.0015989315537512326,0.0028643923193386435,0.004260998379126255,0.0028391185862338725,250
Hedensted,F: SF - Socialistisk Folkeparti,0.10587792012057265,6.941919541978564e-5,1.1672161041784951e-4,2.1966579951802713e-4,1.4422781039669308e-4,250
Hedensted,M: Moderaterne,0.09645817633760367,7.527163082293803e-5,1.2569249793912093e-4,2.4060623171798197e-4,1.8886253785922532e-4,250
Hedensted,I: Liberal Alliance,0.06066314996232098,2.1710855842018464e-5,4.3285963426089405e-5,8.271568384466656e-5,6.095976245668069e-5,250
Hedensted,Æ: Danmarksdemokraterne,0.057648831951770924,1.6677936851094519e-4,3.091573179635164e-4,5.578505747224305e-4,3.694002141724488e-4,250
Hedensted,Ø: Enhedslisten,0.057648831951770924,4.502239548647658e-6,9.001689053023614e-6,1.6428607234667442e-5,1.857720155194309e-5,250
Hedensted,C: Det Konservative Folkeparti,0.056895252449133384,1.6794026836698856e-6,3.551407862101278e-6,6.837036606038871e-6,7.0375285874020726e-6,250
Hedensted,B: Det Radikale Venstre,0.04785229841748307,4.715938679881831e-6,8.89753732981062e-6,1.6834200134136363e-5,1.927002974367618e-5,250
Hedensted,Å: Alternativet,0.036171816126601336,3.5648040414854806e-6,6.725697509148182e-6,1.272506466832355e-5,1.456632169600718e-5,250
Hedensted,Did not vote,0.03466465712132629,0.8167465177367941,0.8322498238804743,0.8493957082586421,0.024266312247718712,250
Hedensted,D: Nye Borgerlige,0.021853805576488312,2.1537357750641446e-6,4.0634422451103605e-6,7.688059903778821e-6,8.800486024671008e-6,250
Hedensted,O: Dansk Folkeparti,0.015825169555388083,1.559601768149899e-6,2.9424926602523305e-6,5.567215792391555e-6,6.372765742003143e-6,250
Hedensted,Voted blank,0.01281085154483799,1.262534764692773e-6,2.382017867823314e-6,4.506793736697927e-6,5.158905600669211e-6,250
Hedensted,Q: Frie Grønne,0.005275056518462695,5.198672560499662e-7,9.808308867507763e-7,1.8557385974638526e-6,2.124255247334381e-6,250
Hedensted,K: Kristendemokraterne,0.004521477015825168,4.4560050518568513e-7,8.407121886435229e-7,1.5906330835404438e-6,1.8207902120008977e-6,250
Hedensted,Another party,0.001130369253956292,1.1140012629642131e-7,2.1017804716088078e-7,3.97658270885111e-7,4.5519755300022453e-7,250
Hedensted,Independent candidate,0.001130369253956292,1.1140012629642131e-7,2.1017804716088078e-7,3.97658270885111e-7,4.5519755300022453e-7,250
Helsingør,A: Socialdemokratiet,0.257347400150716,0.16619776185122045,0.1814970304077983,0.1968412583702752,0.022076522249706233,250
