municipality,predicted_vote_party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Høje-Taastrup,Moderaterne (M),0.0735926848370558,0.07361529097099358,0.07364478713521798,0.07369557679015912,6.746307766298072e-5,250
Høje-Taastrup,Danmarksdemokraterne (Æ),0.07214566469638942,0.07214670963286227,0.07214713193837788,0.07214763084946335,2.3296381866733264e-5,250
Høje-Taastrup,Did not vote,0.051237446883162015,0.05105523037831427,0.05118928457780321,0.05129481012894246,1.942127696137106e-4,250
Høje-Taastrup,Other,0.006540936116992211,0.006540468679042328,0.006542232972874701,0.006544366921161272,3.4831032661758486e-6,250
Hørsholm,Venstre (V),0.22055092969237566,0.22048479722401307,0.2205145599185706,0.22056917953996247,7.701102073631723e-5,250
Hørsholm,Socialdemokratiet (A),0.20504407988953166,0.20488274602845552,0.20503374621179765,0.20518288157816708,2.3711671727308828e-4,250
Hørsholm,Other - Right,0.11881125433897138,0.11866996581390873,0.11871351899095418,0.11876118846993505,7.598693601324002e-5,250
Hørsholm,Moderaterne (M),0.11231427282674061,0.11234598510928742,0.1123771526072723,0.11244268755467696,7.997050125992854e-5,250
Hørsholm,Other - Left,0.10429572012449642,0.10417870636590516,0.10421803020783535,0.10427316154105107,8.972656632321207e-5,250
Hørsholm,Liberal Alliance (I),0.08768747649954689,0.08769973882247013,0.08778061497376298,0.08784753195975743,1.2372125979251593e-4,250
Hørsholm,Socialistisk Folkeparti (F),0.07422067028211407,0.07422216133150648,0.0742227982049032,0.07422452834351861,6.48657261980793e-5,250
Hørsholm,Danmarksdemokraterne (Æ),0.03444848050703367,0.03444904582585426,0.03444925142007972,0.03444947480155878,2.9744575537433895e-5,250
Hørsholm,Did not vote,0.033867176734788985,0.03368635802728273,0.03386622487674633,0.0340023021924913,2.4302585276720864e-4,250
Hørsholm,Other,0.0087599391044006,0.008760294534050549,0.008762638770319906,0.008764578393102355,3.5861234722468443e-6,250
Ikast-Brande,Socialdemokratiet (A),0.26334617138794986,0.2633714323595339,0.26342160503321027,0.26348241050421034,9.251785225642175e-5,250
Ikast-Brande,Venstre (V),0.1787137677835073,0.17869460137809853,0.17871286878199025,0.17873541068466062,3.751737103140038e-5,250
Ikast-Brande,Other - Right,0.11518533432036197,0.11505123640670957,0.11509842248163873,0.11514300186645428,7.676841156868245e-5,250
Ikast-Brande,Liberal Alliance (I),0.10214157019132193,0.10213810469537371,0.10219856144296438,0.10225585583778375,1.1088829221403121e-4,250
Ikast-Brande,Danmarksdemokraterne (Æ),0.07998154044523031,0.07998230673111201,0.07998283611489482,0.07998340362299412,2.6306997032466786e-5,250
Ikast-Brande,Moderaterne (M),0.07830632201458192,0.07832524699443341,0.07834137820248234,0.07837031470463107,4.277568386177339e-5,250
Ikast-Brande,Other - Left,0.06822323242391726,0.06817108058157574,0.06818973772701546,0.06821763275724926,4.66287957888477e-5,250
Ikast-Brande,Socialistisk Folkeparti (F),0.0631059374898861,0.06310664937690813,0.06310716556826484,0.06310866719806518,5.3709975305100045e-5,250
Ikast-Brande,Did not vote,0.04570268536379265,0.04555050414555778,0.04560786563989276,0.045673193994027056,9.14212482731175e-5,250
Ikast-Brande,Other,0.005293438579450697,0.005293338130292776,0.005295090499788158,0.005296751206884372,3.214153397508143e-6,250
Ishøj,Socialdemokratiet (A),0.2780736249088773,0.27805879417651663,0.2781818827252707,0.2783069962162543,1.9556899061618969e-4,250
Ishøj,Other - Right,0.13026887550493,0.13008479593299574,0.13014283764356163,0.1301856188865224,8.377037460919809e-5,250
Ishøj,Moderaterne (M),0.10788638530876979,0.1079092507599675,0.10793595140679102,0.10799260370393204,7.086192363622538e-5,250
Ishøj,Liberal Alliance (I),0.10177441149104406,0.10181052662516459,0.10187738844788016,0.10194165485902835,1.1507043865454873e-4,250
Ishøj,Other - Left,0.10069857296941695,0.10060329354810557,0.10063120808949282,0.10068746969873922,8.214457346331512e-5,250
Ishøj,Venstre (V),0.08054913615521568,0.080508117683494,0.08053099572786107,0.08058030876457604,6.261389217711877e-5,250
Ishøj,Danmarksdemokraterne (Æ),0.06516705515822203,0.0651679768632562,0.06516846928859517,0.06516889689816482,2.535016756880636e-5,250
Ishøj,Socialistisk Folkeparti (F),0.06505238270447945,0.06505316851072027,0.06505367783583096,0.06505497137098135,5.019482464408045e-5,250
Ishøj,Did not vote,0.0645314032478784,0.06429455167803669,0.06442335063724117,0.06452301009777184,1.9948297834534247e-4,250
Ishøj,Other,0.005998152551166317,0.0059991993666480715,0.0060011373904949004,0.006003000185020934,3.335375033465185e-6,250
Jammerbugt,Socialdemokratiet (A),0.3238372933116152,0.32384422623409204,0.3238995103610296,0.32395021862998097,9.002532879744356e-5,250
Jammerbugt,Venstre (V),0.11275603573751387,0.11273469413791767,0.11274923101683798,0.11277052565029536,3.318492329295998e-5,250
Jammerbugt,Liberal Alliance (I),0.11014587836138376,0.1101166681679872,0.11016967887530858,0.11022095994223172,8.901066158632278e-5,250
Jammerbugt,Danmarksdemokraterne (Æ),0.10330130837146746,0.10330282287836223,0.10330347992035245,0.10330415173571221,2.4013830334278757e-5,250
Jammerbugt,Moderaterne (M),0.09271742789866698,0.09273384781866377,0.09274871328548842,0.09277111852883868,4.0075191825900696e-5,250
Jammerbugt,Other - Right,0.086984169657162,0.08689712882541387,0.08693571484919294,0.08696988917865434,5.5888013901509905e-5,250
Jammerbugt,Other - Left,0.06384080833910395,0.06379425230515688,0.06381060398455869,0.06384010207326563,4.259886376042029e-5,250
Jammerbugt,Socialistisk Folkeparti (F),0.05777589693818062,0.05777667312369951,0.05777720199870696,0.0577788933192914,4.817381521626383e-5,250
Jammerbugt,Did not vote,0.0424447398030769,0.04231115313496216,0.0423742234731814,0.042423957701088255,8.975673683189953e-5,250
Jammerbugt,Other,0.006196441581829284,0.00619559490955692,0.00619713145179812,0.006198617859535022,2.5800191764151126e-6,250
Kalundborg,Socialdemokratiet (A),0.31015994076413805,0.31012268024378936,0.310190589469688,0.3102620961807246,1.0721153256713097e-4,250
Kalundborg,Other - Right,0.11280989436825571,0.11266040046297926,0.11270950721653139,0.11275197827358135,7.67586491395939e-5,250
Kalundborg,Venstre (V),0.108643269191269,0.10861669550717926,0.10863264318811702,0.10865997500784712,3.615112405416063e-5,250
Kalundborg,Moderaterne (M),0.1040385163793488,0.10405972211885794,0.10407669219418919,0.10410466436113819,4.470852268732116e-5,250
Kalundborg,Liberal Alliance (I),0.08904252667227978,0.08905557563909283,0.08911329870544854,0.08917281948759243,1.0869483076257143e-4,250
Kalundborg,Danmarksdemokraterne (Æ),0.0856478807907971,0.08564936251420895,0.08564998930993196,0.085650535411589,2.4555087592272656e-5,250
Kalundborg,Socialistisk Folkeparti (F),0.06894028587396175,0.06894190168079249,0.06894241468998051,0.06894367990028767,4.849694703259757e-5,250
Kalundborg,Other - Left,0.06531494998084886,0.06526480979597706,0.0652843699825086,0.06531791075727512,4.9785694878036756e-5,250
Kalundborg,Did not vote,0.049938945939023684,0.049813155592491616,0.049887724032382376,0.04995412185119796,1.0887812858453394e-4,250
Kalundborg,Other,0.005463790040077287,0.005464168270999404,0.005465841403357541,0.005467566643419682,3.1505748047121815e-6,250
Kerteminde,Socialdemokratiet (A),0.32711354020071226,0.32710234569595087,0.32715529232466456,0.3272242297347936,9.749039023578178e-5,250
Kerteminde,Other - Right,0.12814506382640242,0.12793457290324253,0.12799635081532867,0.12803783998207374,8.300261840034615e-5,250
Kerteminde,Moderaterne (M),0.12058722165904424,0.12060443256787287,0.12062132192466149,0.12064941648505456,4.503650109787142e-5,250
Kerteminde,Liberal Alliance (I),0.09059824933961255,0.09065422976331938,0.09071794556399307,0.09078266626028667,1.0912513159640171e-4,250
Kerteminde,Danmarksdemokraterne (Æ),0.07605970397270106,0.07606122121135901,0.07606174542854359,0.07606224934101613,2.213458946748493e-5,250
Kerteminde,Venstre (V),0.07325416590737815,0.07321971462015112,0.07323383583823898,0.07326084226720615,3.3500379622939476e-5,250
Kerteminde,Socialistisk Folkeparti (F),0.07020394689710226,0.07020505204126641,0.07020557818456039,0.07020702503401971,4.41678647164378e-5,250
Kerteminde,Other - Left,0.0661412472566751,0.06608818787009571,0.06610501403921823,0.06613651472647261,5.0847753121303035e-5,250
Kerteminde,Did not vote,0.042249757883831555,0.04215034674467756,0.04221241897820685,0.042281753401744684,9.848136077395079e-5,250
Kerteminde,Other,0.005647103056540439,0.005648725677517448,0.005650572512319584,0.0056524484745309935,3.163047292649374e-6,250
Kolding,Socialdemokratiet (A),0.2569792965106951,0.25695146948441183,0.2570402581560903,0.25712749640833943,1.4166940549321632e-4,250
Kolding,Liberal Alliance (I),0.13173344410597695,0.13176734792600775,0.1318363003123899,0.13189370558713898,1.1427807325155295e-4,250
Kolding,Other - Right,0.12549927063034133,0.12531967735598618,0.12537312375939963,0.12542343696269506,8.343217994506847e-5,250
Kolding,Venstre (V),0.1079616103533232,0.10791893844796838,0.10794240505249364,0.10797541372020025,4.6680991311750074e-5,250
Kolding,Danmarksdemokraterne (Æ),0.0895322058667837,0.08953357343580752,0.08953417506083369,0.08953473453152075,2.400481945881904e-5,250
Kolding,Other - Left,0.08524179703134417,0.08516367056939517,0.08519023348752455,0.08523439171489797,6.280070124651349e-5,250
Kolding,Moderaterne (M),0.08085566833874572,0.08087867121928517,0.0809020321977961,0.08093599504834975,5.572118740030555e-5,250
Kolding,Socialistisk Folkeparti (F),0.07209404828959903,0.07209503666849268,0.0720956963178857,0.0720970209012793,4.879155710682878e-5,250
Kolding,Did not vote,0.043613724039008935,0.0434548856107279,0.04355235778565021,0.04364767331419342,1.46271510553662e-4,250
Kolding,Other,0.006488934834181914,0.006489917553603099,0.006491916173498232,0.006493580094505451,3.3124079203347938e-6,250
Køge,Socialdemokratiet (A),0.24051126419534616,0.24044442534281876,0.2405362484161953,0.24061606910503505,1.369472446743768e-4,250
Køge,Socialistisk Folkeparti (F),0.18662369023788147,0.18662654730264405,0.1866279999571276,0.18663008851253826,5.085785801839485e-5,250
Køge,Venstre (V),0.13615713183587763,0.13612149409612823,0.13614089246364702,0.13617387807162662,4.631837289292363e-5,250
Køge,Other - Left,0.09460506950102232,0.09453455958184141,0.09455960302053643,0.09459846836337328,5.473317027736663e-5,250
Køge,Liberal Alliance (I),0.08559151694793776,0.08556618314101447,0.08561591572366115,0.08566557146190479,8.841381639631165e-5,250
Køge,Other - Right,0.0818623478665272,0.08177913500124115,0.08181666397651288,0.0818446192318314,5.050452662017445e-5,250
Køge,Moderaterne (M),0.07947395260808374,0.07949319306066306,0.07951196213805618,0.07954696675686,5.0855926056911784e-5,250
Køge,Danmarksdemokraterne (Æ),0.048208784637323074,0.04820937469228603,0.048209673641039924,0.048209973540833964,2.37144867448715e-5,250
Køge,Did not vote,0.04186421554174148,0.04174847947757619,0.04183222805509072,0.041911912110915994,1.3550816991541152e-4,250
Køge,Other,0.0051020266282592345,0.005101292315015082,0.005102733839149767,0.005104173135910453,2.562719315835101e-6,250
Langeland,Socialdemokratiet (A),0.36520976970259006,0.3651942340885482,0.36524442442050276,0.36530490569104973,9.804806608856858e-5,250
Langeland,Venstre (V),0.11618386798568503,0.11614188794813732,0.11615731066728974,0.11618200901096548,3.368388006559049e-5,250
Langeland,Danmarksdemokraterne (Æ),0.10168745671582437,0.10168885550755931,0.10168955615975178,0.10169012494243351,2.4888226895987e-5,250
Langeland,Other - Right,0.08923322939137293,0.08913705487804843,0.08917693414838335,0.08921172350124143,5.785595567013844e-5,250
Langeland,Liberal Alliance (I),0.08654741096751895,0.08650931024630576,0.08656508328444683,0.08661735105672667,9.399696034684793e-5,250
Langeland,Moderaterne (M),0.06626032414402681,0.06627593595163389,0.06629274657767092,0.06631710525987435,4.0780882485353747e-5,250
Langeland,Other - Left,0.06143701534453078,0.061381227830815156,0.06139861347460513,0.06142792648103639,4.4062842639500086e-5,250
Langeland,Socialistisk Folkeparti (F),0.05712161442256281,0.057122119774585825,0.05712260482078991,0.057123943902591776,4.929680210442187e-5,250
Langeland,Did not vote,0.050106266220440676,0.05003625239013977,0.05010682452383473,0.050165929946559475,1.0038620792397908e-4,250
Langeland,Other,0.006213045105447621,0.006211940736716804,0.006213557346517995,0.006215072354410165,2.7245495752709174e-6,250
Lejre,Socialdemokratiet (A),0.25375794915179734,0.25375177190788445,0.2538406407388093,0.2539356544866402,1.3913011963139402e-4,250
Lejre,Socialistisk Folkeparti (F),0.19133824614624992,0.19134239737374223,0.19134378502663885,0.19134576631483363,5.128411298959219e-5,250
Lejre,Venstre (V),0.12310315826296965,0.1230684848542413,0.12308758796643754,0.12312283607839457,4.825236847432466e-5,250
Lejre,Other - Left,0.10613850704572203,0.10607546548210126,0.10610148518318288,0.10614053369484962,5.757331783637195e-5,250
Lejre,Moderaterne (M),0.08069756362142474,0.08072167401293319,0.08074220716891557,0.08077999061473962,5.11809243087587e-5,250
Lejre,Liberal Alliance (I),0.07565193420005073,0.0756170090961342,0.07566928915376464,0.07571057736675485,8.886885210209008e-5,250
Lejre,Other - Right,0.07239105266539404,0.07233490678164539,0.07236480807628862,0.07239466825056812,4.9763137706515276e-5,250
Lejre,Danmarksdemokraterne (Æ),0.05717661407117341,0.05717769061140402,0.05717804528385918,0.057178385062789015,2.4891586414667062e-5,250
Lejre,Did not vote,0.03490662074108832,0.03469051909365192,0.03479465417366005,0.03487342134280098,1.437344134418511e-4,250
Lejre,Other,0.004838354094129917,0.004837341772277264,0.004838857136266552,0.004840053896063371,2.5759087565823425e-6,250
Lemvig,Socialdemokratiet (A),0.29471546691566947,0.2947211017793943,0.2947699174961093,0.29482705372604256,8.793858425226066e-5,250
Lemvig,Venstre (V),0.19834787879927315,0.19832412587730242,0.1983431702390167,0.19836340485953013,3.450751352047699e-5,250
Lemvig,Other - Right,0.0984142666732031,0.0983208591235189,0.09836813519312683,0.09840606526878025,6.643235184197248e-5,250
Lemvig,Danmarksdemokraterne (Æ),0.09336826432326531,0.09336965634357537,0.0933702106683261,0.09337094202855215,2.7922440004045282e-5,250
Lemvig,Liberal Alliance (I),0.08735465630646826,0.08731986506468617,0.08738334912696898,0.08744493320196187,1.0724677253182381e-4,250
Lemvig,Moderaterne (M),0.06615562947691288,0.06616741414252723,0.0661814759880292,0.06620255770000126,3.79294765298567e-5,250
Lemvig,Other - Left,0.06164759501402296,0.06159995827973576,0.06161500564597004,0.06164057971501759,4.153072289190985e-5,250
Lemvig,Socialistisk Folkeparti (F),0.05461196577774575,0.05461275767819303,0.05461329603417113,0.05461475923567734,5.445372299924092e-5,250
Lemvig,Did not vote,0.0402056719944305,0.04008720954421975,0.04015131100248316,0.040190050113719504,8.739260361559805e-5,250
Lemvig,Other,0.0051786047190086875,0.005177596277217903,0.00517943639496523,0.005181221440617199,3.108602102371644e-6,250
Lolland,Socialdemokratiet (A),0.38154718182172914,0.3815892128374123,0.38165461635653897,0.38171424617657546,9.780534064550811e-5,250
Lolland,Other - Right,0.10488674174322823,0.10477245580174653,0.1048187160409897,0.10485409908613084,6.674056495303558e-5,250
Lolland,Moderaterne (M),0.09333592465877007,0.0933494829773038,0.0933646966848927,0.09339071435664587,4.098947207294105e-5,250
Lolland,Venstre (V),0.09258187369243574,0.09255703973420934,0.09257179756111332,0.09259846629011262,3.3052696782756244e-5,250
Lolland,Liberal Alliance (I),0.07822341584546154,0.07820308332478637,0.07826890447126555,0.07831293875825235,9.753181750551699e-5,250
Lolland,Danmarksdemokraterne (Æ),0.0771920823548225,0.07719317246150095,0.07719364971435705,0.07719421673645448,2.3258562191681388e-5,250
Lolland,Did not vote,0.059049255552459025,0.058874563284126505,0.05893378495008254,0.05899476466766257,9.559520586043769e-5,250
Lolland,Socialistisk Folkeparti (F),0.0553429640574707,0.055343543110266374,0.05534402425187624,0.055345285562527685,4.89108778590018e-5,250
Lolland,Other - Left,0.05240760491907854,0.05236731125283913,0.05238467804067498,0.0524153023290381,4.548872755682021e-5,250
Lolland,Other,0.00543295535454452,0.005432366006119153,0.00543427386543739,0.005435550221581935,2.827009203058417e-6,250
Lyngby-Taarbæk,Socialdemokratiet (A),0.2013309860722604,0.20122334559976587,0.20143015027411942,0.2016297945490016,3.084314609519884e-4,250
Lyngby-Taarbæk,Other - Left,0.18142629549389733,0.1813002740890619,0.18134649556548066,0.18141911415120748,1.0815858915466833e-4,250
Lyngby-Taarbæk,Socialistisk Folkeparti (F),0.15938702167795685,0.1593908494102526,0.15939212378012832,0.15939385715181595,6.101810490554542e-5,250
Lyngby-Taarbæk,Moderaterne (M),0.11912484111100417,0.11916475391186115,0.11920817836399156,0.11927959436950193,1.025894231920395e-4,250
Lyngby-Taarbæk,Venstre (V),0.09395111500164219,0.09388267528052661,0.0939205830984153,0.09398887689670976,9.480023693281666e-5,250
Lyngby-Taarbæk,Other - Right,0.09231252954439989,0.09223664743841926,0.09227634057962625,0.09230887454001152,5.7230213941014074e-5,250
Lyngby-Taarbæk,Liberal Alliance (I),0.08136725334123432,0.08134930758997995,0.08140661712255984,0.08146066998071363,1.0685352519556193e-4,250
Lyngby-Taarbæk,Did not vote,0.03425944935369382,0.03389041700409959,0.034084096491433305,0.034276962720386245,3.116842468970227e-4,250
Lyngby-Taarbæk,Danmarksdemokraterne (Æ),0.03054466565426301,0.03054526896633611,0.030545452910564513,0.03054568257313566,2.9079899523973863e-5,250
Lyngby-Taarbæk,Other,0.00629584274964806,0.006295322582945035,0.006296983728816916,0.00629855047832862,3.0972036288568354e-6,250
Mariagerfjord,Socialdemokratiet (A),0.31980439861414506,0.3198280752199297,0.31988664684881907,0.3199503292575048,1.0134615277693822e-4,250
Mariagerfjord,Other - Right,0.11790812590482395,0.11773785131679725,0.11779787890934743,0.11784669130515173,7.959002213663766e-5,250
Mariagerfjord,Liberal Alliance (I),0.10732801733492076,0.10735340192247562,0.1074061869186606,0.10747647985089674,1.0812269819935146e-4,250
Mariagerfjord,Venstre (V),0.10640814290177929,0.10638661815514615,0.1064012687834396,0.10642896922336709,3.5887202145514524e-5,250
Mariagerfjord,Danmarksdemokraterne (Æ),0.09401057737951077,0.09401170677644598,0.09401235228641604,0.09401290632621537,2.3112333941006322e-5,250
Mariagerfjord,Moderaterne (M),0.0734197454831351,0.07343628326332767,0.07345344684437952,0.07348118780479715,4.370972315220199e-5,250
Mariagerfjord,Socialistisk Folkeparti (F),0.06570069265979794,0.06570150970673272,0.06570206673980229,0.06570326695762628,4.640110782517001e-5,250
Mariagerfjord,Other - Left,0.06563474746262705,0.06558497210310865,0.06560233804393333,0.0656358680571041,4.783884118294651e-5,250
Mariagerfjord,Did not vote,0.04375983941414116,0.04359656496008865,0.04366870705297321,0.043724509460988714,1.0264293707665511e-4,250
Mariagerfjord,Other,0.006025712845118974,0.006026448630265492,0.006027978630154912,0.006030016106451612,3.1339912521551176e-6,250
Middelfart,Socialdemokratiet (A),0.3386416782073618,0.3386557715321861,0.33872568095661204,0.33880153750490916,1.188424630247188e-4,250
Middelfart,Other - Right,0.10656483312459003,0.10643837111960841,0.10648865154910783,0.10652405131725383,6.788985257922548e-5,250
Middelfart,Venstre (V),0.10648685907369111,0.10646832954101004,0.1064855356943509,0.10651362521213785,3.82645203566958e-5,250
Middelfart,Moderaterne (M),0.10000336801923411,0.10001958682594916,0.10003811625956595,0.1000700836516552,4.610025088121402e-5,250
Middelfart,Liberal Alliance (I),0.09450342236759503,0.09451228492081547,0.09457271268116714,0.09463567839057492,1.0172710586259183e-4,250
Middelfart,Socialistisk Folkeparti (F),0.07424360471237294,0.0742452057848734,0.074245931611395,0.07424713613747926,5.0510353740123804e-5,250
Middelfart,Other - Left,0.07381399791311702,0.07376034698993848,0.07378191423928716,0.07381177456324328,5.128069320075495e-5,250
Middelfart,Danmarksdemokraterne (Æ),0.06229083652748565,0.062292008254389596,0.06229242830895255,0.06229282112368794,2.6263879659602693e-5,250
Middelfart,Did not vote,0.03805695214270819,0.03785077991953703,0.037936593575907784,0.03801164496278631,1.2041744740475442e-4,250
Middelfart,Other,0.00539444791184412,0.005394704797444713,0.005396456326730269,0.0053982814197565815,2.9486117641330773e-6,250
Morsø,Socialdemokratiet (A),0.35508397563441557,0.35510047054233473,0.355161500106726,0.35521355890090833,9.055351633912174e-5,250
Morsø,Venstre (V),0.11835620247502918,0.11832722689918498,0.11834166373302483,0.1183641453589189,3.138445900607693e-5,250
Morsø,Danmarksdemokraterne (Æ),0.09991739652419994,0.09991925733590261,0.09991977694626465,0.09992044388857825,2.4051083318010078e-5,250
Morsø,Liberal Alliance (I),0.09428313300355044,0.09425075988479609,0.09430195292803092,0.09435150765639401,9.203213557858356e-5,250
Morsø,Other - Right,0.09219606920757849,0.09211893565712057,0.09215865235864504,0.09219052794431486,5.945496521941351e-5,250
Morsø,Moderaterne (M),0.07004386039787673,0.07006087532438707,0.07007460199869892,0.07009805943981967,3.641735205593069e-5,250
Morsø,Socialistisk Folkeparti (F),0.0596398571054152,0.05964091494777493,0.05964142520275971,0.05964279134429879,4.900861814657602e-5,250
Morsø,Other - Left,0.057841987951096054,0.05779745810226351,0.05781339382395216,0.05783877995101852,4.1689726461326824e-5,250
Morsø,Did not vote,0.04730195243886942,0.047154671200878004,0.04721406430331381,0.04727544353978945,9.120634421028664e-5,250
Morsø,Other,0.005335565261968971,0.005334626910700729,0.005336110767026376,0.0053375471359644365,2.6675981327126e-6,250
Norddjurs,Socialdemokratiet (A),0.3296560856903514,0.32969336135951416,0.32975474451443143,0.3298231822525549,1.0250596817457187e-4,250
Norddjurs,Liberal Alliance (I),0.12987766303176107,0.12982852910288878,0.12988828075073844,0.1299470343649263,1.0253517682996082e-4,250
Norddjurs,Venstre (V),0.10713417137600077,0.10710213465656936,0.10711725120067182,0.1071447882460787,3.556004242296437e-5,250
Norddjurs,Other - Right,0.10403830322297652,0.10396740168571697,0.10401257737306523,0.10404891591652124,7.138498687254695e-5,250
Norddjurs,Moderaterne (M),0.08044362180729195,0.08046579610141513,0.08047986821774007,0.08050574755411868,4.112986868814304e-5,250
Norddjurs,Danmarksdemokraterne (Æ),0.07026121125901376,0.07026257918785926,0.0702629953790215,0.07026353581955107,2.351897594775453e-5,250
Norddjurs,Other - Left,0.06059647639409051,0.06054613644008777,0.06056442270702958,0.06059522939246966,5.019300650187608e-5,250
Norddjurs,Socialistisk Folkeparti (F),0.058045610192960645,0.05804657850855235,0.05804712777218553,0.058048699617036265,4.7113598942681124e-5,250
Norddjurs,Did not vote,0.05324585662515818,0.05305930817838327,0.05313232364833376,0.05319606508632245,1.055985368990848e-4,250
Norddjurs,Other,0.0067010004003952815,0.006699576228543911,0.0067013081603656405,0.006703011163675434,2.972034111013346e-6,250
Nordfyns,Socialdemokratiet (A),0.31694234140327304,0.31693175120310957,0.31698820896239055,0.3170451041590755,9.344664163492697e-5,250
Nordfyns,Other - Right,0.1151940169978849,0.11510844717543639,0.11515655006972422,0.11519733406562462,7.595305508623848e-5,250
Nordfyns,Moderaterne (M),0.10553193072496682,0.10554713527466564,0.1055621966357174,0.10558754984988007,4.061975878981994e-5,250
Nordfyns,Venstre (V),0.1053125250755678,0.10528768313268928,0.10530218488202284,0.10532356651511206,3.1544808931917085e-5,250
Nordfyns,Liberal Alliance (I),0.09391509702476453,0.09388130660801132,0.09393209548969442,0.09398472187919397,1.0454155433657144e-4,250
Nordfyns,Danmarksdemokraterne (Æ),0.08864851254224046,0.08864978827852925,0.0886504049878474,0.08865093698628823,2.4651932889050207e-5,250
Nordfyns,Socialistisk Folkeparti (F),0.06465593001588973,0.06465707176574892,0.0646576764397449,0.06465888187983262,4.675852309222133e-5,250
Nordfyns,Other - Left,0.059711566972342936,0.059678795569979376,0.059695366926126286,0.05972577356939159,4.551872962710298e-5,250
Nordfyns,Did not vote,0.04471694954518393,0.044585470863553654,0.0446489831649884,0.0447008045064866,9.409220366793433e-5,250
Nordfyns,Other,0.005371129697885854,0.005370150265516195,0.005371622407014257,0.005373147809608446,3.030189980770197e-6,250
Nyborg,Socialdemokratiet (A),0.31282855495298617,0.3127622877456351,0.3128378556150371,0.3129045944058444,1.0670287310635804e-4,250
Nyborg,Venstre (V),0.11765793013287897,0.1176225170703402,0.11763877158347931,0.11766387891288711,3.7371649873983666e-5,250
Nyborg,Other - Right,0.11598201842620008,0.11582825007701748,0.11587503012649598,0.11592149062086696,7.577897907007594e-5,250
Nyborg,Liberal Alliance (I),0.0937454321523612,0.0937661909973333,0.09382689110008843,0.09388663379727663,1.0589967469071932e-4,250
Nyborg,Moderaterne (M),0.09131122910239592,0.09132994551804056,0.09134811208932049,0.09137805405103593,4.606282879417018e-5,250
Nyborg,Other - Left,0.07574604877113172,0.07569972135428334,0.0757189455679809,0.07575079581762377,4.978124580824181e-5,250
Nyborg,Danmarksdemokraterne (Æ),0.07563435988677641,0.07563584571008744,0.0756362700726867,0.07563681435025284,2.5233140307334324e-5,250
Nyborg,Socialistisk Folkeparti (F),0.06937633980287276,0.06937766514410475,0.06937827805490686,0.06937964425854287,4.9983458129499484e-5,250
Nyborg,Did not vote,0.04200187300925946,0.04190488244095189,0.04197797018274167,0.04204278742532544,1.0717329162442789e-4,250
Nyborg,Other,0.005716213763137353,0.00571681546878872,0.0057185748920569835,0.00572030656443925,3.069555788136817e-6,250
Næstved,Socialdemokratiet (A),0.30863464922550593,0.30858531316076676,0.30866578154897445,0.30873402720472937,1.2165130509321156e-4,250
Næstved,Other - Right,0.12786446380316369,0.12771717045154854,0.12777830202595902,0.12781941289832,9.136512299897204e-5,250
Næstved,Liberal Alliance (I),0.10835646023141371,0.10835572270917906,0.10843326867324385,0.10849767885534783,1.1754421555645073e-4,250
Næstved,Socialistisk Folkeparti (F),0.09782129681720281,0.09782371295108962,0.09782442588126353,0.09782567085824331,4.536407926128428e-5,250
Næstved,Venstre (V),0.08466870952499891,0.08463237983899737,0.08464825107147672,0.08467443017134156,4.0881713644028614e-5,250
Næstved,Moderaterne (M),0.07465157890727687,0.0746717192439949,0.07469149737319761,0.07472818882848524,4.935570147312036e-5,250
Næstved,Other - Left,0.0717292494288085,0.07167471798066825,0.0716969832562566,0.07173443444259635,5.631445475248782e-5,250
Næstved,Danmarksdemokraterne (Æ),0.07073818306252659,0.07073964984843278,0.07074004762621361,0.07074050251137272,2.293722845482129e-5,250
Næstved,Did not vote,0.04950991661406375,0.04938601384436768,0.04945968946102392,0.04954558179305643,1.2139057515501948e-4,250
Næstved,Other,0.006025492385039311,0.006025471007583234,0.00602771871668656,0.006029585678486675,3.4070787117811506e-6,250
Odder,Socialdemokratiet (A),0.3071306776864089,0.3071145701257563,0.30718568184150485,0.30726272293784773,1.3426079126618417e-4,250
Odder,Socialistisk Folkeparti (F),0.11437592837992328,0.11437773360364535,0.11437853401244302,0.11438009528875367,5.1724086023777086e-5,250
Odder,Venstre (V),0.10747321627621975,0.10744360400212774,0.10746132884806518,0.10749320638297505,4.4152857385597496e-5,250
Odder,Other - Left,0.09863511238931752,0.0985579298273786,0.098580733716728,0.09862184566283266,5.580175542803592e-5,250
Odder,Other - Right,0.09509495449353825,0.09499849518429314,0.09503646865623905,0.09507088504126024,6.291646951476546e-5,250
Odder,Moderaterne (M),0.08898393696326087,0.08900133751348333,0.08902187210340246,0.08905828922186286,5.20004560087063e-5,250
Odder,Liberal Alliance (I),0.08576632430488454,0.0857504474406951,0.08580540062340103,0.08585884948754745,9.679413728608062e-5,250
Odder,Danmarksdemokraterne (Æ),0.059291688292633274,0.05929249593564517,0.05929281654150905,0.0592932860144982,2.6049520193193965e-5,250
Odder,Did not vote,0.03798477517951073,0.037838830045796454,0.03792732088977004,0.03800974674094384,1.3815983895424267e-4,250
Odder,Other,0.005263386034302937,0.005262925835340925,0.005264518681216459,0.005266067923655485,2.8056271677125566e-6,250
