draw,party,share
138,A: Socialdemokratiet,0.2538847108981055
138,Other - Left,0.12396087359577719
138,V: Venstre,0.1130711277659328
138,F: SF - Socialistisk Folkeparti,0.10585392341239681
138,Other - Right,0.10614961566406923
138,M: Moderaterne,0.09187934317619707
138,I: Liberal Alliance,0.07094797838136405
138,Æ: Danmarksdemokraterne,0.06385582785866195
138,Other,0.02615176997964982
139,Did not vote,0.04380254401270572
139,A: Socialdemokratiet,0.23426562286810773
139,Other - Left,0.13940198383360514
139,V: Venstre,0.12382482164591095
139,F: SF - Socialistisk Folkeparti,0.10217723915804969
139,Other - Right,0.08818978509087848
139,M: Moderaterne,0.0938380566011601
139,I: Liberal Alliance,0.0632571035178631
139,Æ: Danmarksdemokraterne,0.08037962589587441
139,Other,0.030863217375847397
140,Did not vote,0.05074199189365375
140,A: Socialdemokratiet,0.2142716573950989
140,Other - Left,0.14682464393742203
140,V: Venstre,0.11968506046720441
140,F: SF - Socialistisk Folkeparti,0.12287368467396247
140,Other - Right,0.10039821568966754
140,M: Moderaterne,0.08401491914668081
140,I: Liberal Alliance,0.06548947811631041
140,Æ: Danmarksdemokraterne,0.06638501058348034
140,Other,0.029315338096521686
141,Did not vote,0.03759184283167705
141,A: Socialdemokratiet,0.21991329245537933
141,Other - Left,0.13644815556754114
141,V: Venstre,0.1291263369103169
141,F: SF - Socialistisk Folkeparti,0.1087016816953738
141,Other - Right,0.09614085226971857
141,M: Moderaterne,0.1049094619185463
141,I: Liberal Alliance,0.07615656396162
141,Æ: Danmarksdemokraterne,0.06233501861928665
141,Other,0.02867679377054416
142,Did not vote,0.04364654560122766
142,A: Socialdemokratiet,0.254409151727405
142,Other - Left,0.11874409342864818
142,V: Venstre,0.1427085704525282
142,F: SF - Socialistisk Folkeparti,0.09354132847368098
142,Other - Right,0.08408184483161726
142,M: Moderaterne,0.10015074899873204
142,I: Liberal Alliance,0.07137464350483756
142,Æ: Danmarksdemokraterne,0.06272875187640842
142,Other,0.028614321104918947
143,Did not vote,0.043624021980213395
143,A: Socialdemokratiet,0.25182495869499943
143,Other - Left,0.11658364527962424
143,V: Venstre,0.12549941161317849
143,F: SF - Socialistisk Folkeparti,0.10604355563990621
143,Other - Right,0.1007274354765941
143,M: Moderaterne,0.09621872199913156
143,I: Liberal Alliance,0.06405633886292308
143,Æ: Danmarksdemokraterne,0.07322112571172842
143,Other,0.022200784741704723
144,Did not vote,0.04341691404413391
144,A: Socialdemokratiet,0.2198625128219952
144,Other - Left,0.14270772342258817
144,V: Venstre,0.13984147129691937
144,F: SF - Socialistisk Folkeparti,0.09479755197164039
144,Other - Right,0.09673995297245679
144,M: Moderaterne,0.08694888642167858
144,I: Liberal Alliance,0.07472498056087715
144,Æ: Danmarksdemokraterne,0.07082194473164388
144,Other,0.030138061756071532
145,Did not vote,0.04105001520087937
145,A: Socialdemokratiet,0.23716111864187056
145,Other - Left,0.14354574699283368
145,V: Venstre,0.11135467682788726
145,F: SF - Socialistisk Folkeparti,0.10327135578584969
145,Other - Right,0.09715493442786312
145,M: Moderaterne,0.09625969127512941
145,I: Liberal Alliance,0.07237259571136434
145,Æ: Danmarksdemokraterne,0.06613219392248279
145,Other,0.03169767121384352
146,Did not vote,0.047092603281690744
146,A: Socialdemokratiet,0.21979319230916936
146,Other - Left,0.13802996564419165
146,V: Venstre,0.1339884710714549
146,F: SF - Socialistisk Folkeparti,0.09450831874988164
146,Other - Right,0.10397439936371727
146,M: Moderaterne,0.0903628520009893
146,I: Liberal Alliance,0.07375872975098073
146,Æ: Danmarksdemokraterne,0.07137880905787213
146,Other,0.027112658770055757
147,Did not vote,0.042532432413688565
147,A: Socialdemokratiet,0.22514184826168399
147,Other - Left,0.12761452518171038
147,V: Venstre,0.11768527581797808
147,F: SF - Socialistisk Folkeparti,0.1102858051645877
147,Other - Right,0.10089882788758542
147,M: Moderaterne,0.10933996981275
147,I: Liberal Alliance,0.06404657898236463
147,Æ: Danmarksdemokraterne,0.07620189143896197
147,Other,0.02625284503869395
148,Did not vote,0.04687861776254306
148,A: Socialdemokratiet,0.23274353893933428
148,Other - Left,0.15188767863416827
148,V: Venstre,0.10731588130638046
148,F: SF - Socialistisk Folkeparti,0.09666010679830449
148,Other - Right,0.11804988531333835
148,M: Moderaterne,0.10596201736336325
148,I: Liberal Alliance,0.06097698407404341
148,Æ: Danmarksdemokraterne,0.057408101663835844
148,Other,0.022117188144693906
149,Did not vote,0.04362377000508628
149,A: Socialdemokratiet,0.22204739606105664
149,Other - Left,0.13991085176298912
149,V: Venstre,0.11920242405802188
149,F: SF - Socialistisk Folkeparti,0.11743478427038916
149,Other - Right,0.09685343587386656
149,M: Moderaterne,0.08405091329267027
149,I: Liberal Alliance,0.08486958915338408
149,Æ: Danmarksdemokraterne,0.06701249679294315
149,Other,0.024994338729598834
150,Did not vote,0.04281750862514839
150,A: Socialdemokratiet,0.2720104906515856
150,Other - Left,0.13297735202942548
150,V: Venstre,0.1119633237158334
150,F: SF - Socialistisk Folkeparti,0.07997659286405791
150,Other - Right,0.10129652910551908
150,M: Moderaterne,0.0840713284136423
150,I: Liberal Alliance,0.0773111686292444
150,Æ: Danmarksdemokraterne,0.0669266297210158
150,Other,0.030649076244531268
151,Did not vote,0.04140788242499521
151,A: Socialdemokratiet,0.2473595338451352
151,Other - Left,0.14687325552165556
151,V: Venstre,0.1248001992975143
151,F: SF - Socialistisk Folkeparti,0.10302528216257247
151,Other - Right,0.10427628996640001
151,M: Moderaterne,0.0936286655739038
151,I: Liberal Alliance,0.05532001476572769
151,Æ: Danmarksdemokraterne,0.061369894248029785
151,Other,0.021938982194068247
152,Did not vote,0.04099447888042233
152,A: Socialdemokratiet,0.224107278230155
152,Other - Left,0.1331842328070736
152,V: Venstre,0.15410819009107454
152,F: SF - Socialistisk Folkeparti,0.09557666493204311
152,Other - Right,0.10011152109164549
152,M: Moderaterne,0.08270570757411082
152,I: Liberal Alliance,0.063627182712885
152,Æ: Danmarksdemokraterne,0.0775448908719372
152,Other,0.02803985280865858
153,Did not vote,0.039874052434451614
153,A: Socialdemokratiet,0.24041649959006295
153,Other - Left,0.12366113428976784
153,V: Venstre,0.11535436811766735
153,F: SF - Socialistisk Folkeparti,0.1043311684534938
153,Other - Right,0.10750596641112468
153,M: Moderaterne,0.10653107753472951
153,I: Liberal Alliance,0.0657869251439951
153,Æ: Danmarksdemokraterne,0.07052458082376677
153,Other,0.026014227200945615
154,Did not vote,0.04084754887356866
154,A: Socialdemokratiet,0.22111336903648107
154,Other - Left,0.13327612061022012
154,V: Venstre,0.1275101415766267
154,F: SF - Socialistisk Folkeparti,0.10866260008188076
154,Other - Right,0.10289753444493745
154,M: Moderaterne,0.09962384802350936
154,I: Liberal Alliance,0.06782920097461984
154,Æ: Danmarksdemokraterne,0.06859152049164345
154,Other,0.029648115886517206
155,Did not vote,0.04215636220678539
155,A: Socialdemokratiet,0.23275075831005212
155,Other - Left,0.12990865272457605
155,V: Venstre,0.12637590934282333
155,F: SF - Socialistisk Folkeparti,0.1043956560791282
155,Other - Right,0.10456694679280779
155,M: Moderaterne,0.10143570825229466
155,I: Liberal Alliance,0.07765040844091241
155,Æ: Danmarksdemokraterne,0.054171889346010534
155,Other,0.02658770850461367
156,Did not vote,0.048129905423917776
156,A: Socialdemokratiet,0.22515081921062302
156,Other - Left,0.1339112686505765
156,V: Venstre,0.1140118881621798
156,F: SF - Socialistisk Folkeparti,0.10233719704694397
156,Other - Right,0.10533252154819188
156,M: Moderaterne,0.11009300217221715
156,I: Liberal Alliance,0.07047290999486003
156,Æ: Danmarksdemokraterne,0.06680629996354463
156,Other,0.023754187826950577
157,Did not vote,0.04803276903375591
157,A: Socialdemokratiet,0.23815592642267006
157,Other - Left,0.1488528872393453
157,V: Venstre,0.11901224128372827
157,F: SF - Socialistisk Folkeparti,0.08390684235112662
157,Other - Right,0.1009260294525557
157,M: Moderaterne,0.10293656778979102
157,I: Liberal Alliance,0.07023641077178501
157,Æ: Danmarksdemokraterne,0.06463717014870449
157,Other,0.023303155506544014
158,Did not vote,0.050576582416149214
158,A: Socialdemokratiet,0.24599291466837997
158,Other - Left,0.1305457245861633
158,V: Venstre,0.12814338566831543
158,F: SF - Socialistisk Folkeparti,0.09866719650937271
158,Other - Right,0.09937260139959911
158,M: Moderaterne,0.08859170847078404
158,I: Liberal Alliance,0.07190036222338073
158,Æ: Danmarksdemokraterne,0.0625890551391756
158,Other,0.02362046891868568
159,Did not vote,0.04202312774990038
159,A: Socialdemokratiet,0.2220819729928237
159,Other - Left,0.1388280307778985
159,V: Venstre,0.13069882044428305
159,F: SF - Socialistisk Folkeparti,0.10537424340162524
159,Other - Right,0.10922618869734553
159,M: Moderaterne,0.0953496397167041
159,I: Liberal Alliance,0.06772207433090659
159,Æ: Danmarksdemokraterne,0.057935976652164274
159,Other,0.030759925236355828
160,Did not vote,0.04380527223211778
160,A: Socialdemokratiet,0.2502763696569582
160,Other - Left,0.14809061609652321
160,V: Venstre,0.12999501068096672
160,F: SF - Socialistisk Folkeparti,0.10110686749184246
160,Other - Right,0.0899295216516939
160,M: Moderaterne,0.08931465866769757
160,I: Liberal Alliance,0.056047560713868655
160,Æ: Danmarksdemokraterne,0.0704163403137452
160,Other,0.02101778249458927
161,Did not vote,0.04477935739100253
161,A: Socialdemokratiet,0.21914943521854122
161,Other - Left,0.1293048429423067
161,V: Venstre,0.1418475517464444
161,F: SF - Socialistisk Folkeparti,0.10563974802317926
161,Other - Right,0.10777944215128699
161,M: Moderaterne,0.10260561736442896
161,I: Liberal Alliance,0.06079944191666899
161,Æ: Danmarksdemokraterne,0.06319690284398155
161,Other,0.02489766040216281
162,Did not vote,0.03914859686440942
162,A: Socialdemokratiet,0.23178520900517333
162,Other - Left,0.13082402967576887
162,V: Venstre,0.12807354452504688
162,F: SF - Socialistisk Folkeparti,0.12132659133337584
162,Other - Right,0.1010005008524874
162,M: Moderaterne,0.09073568349545885
162,I: Liberal Alliance,0.0657087106353394
162,Æ: Danmarksdemokraterne,0.06481267641624468
162,Other,0.026584457196700915
163,Did not vote,0.0468293550432275
163,A: Socialdemokratiet,0.23396896573537432
163,Other - Left,0.1378982919628349
163,V: Venstre,0.13929524934757517
163,F: SF - Socialistisk Folkeparti,0.10221651723545314
163,Other - Right,0.09196259558081749
163,M: Moderaterne,0.08666088616941228
163,I: Liberal Alliance,0.07649821608735954
163,Æ: Danmarksdemokraterne,0.06222600211411799
163,Other,0.022443920723833995
164,Did not vote,0.0417487248993715
164,A: Socialdemokratiet,0.2356944605800976
164,Other - Left,0.15370278579220992
164,V: Venstre,0.12725184296036668
164,F: SF - Socialistisk Folkeparti,0.10058916928716248
164,Other - Right,0.0825261736540368
164,M: Moderaterne,0.08110570255498434
164,I: Liberal Alliance,0.07011160315411337
164,Æ: Danmarksdemokraterne,0.0809684372035004
164,Other,0.026301099914162025
165,Did not vote,0.0467013110888384
165,A: Socialdemokratiet,0.21990807244356958
165,Other - Left,0.14017169567539067
165,V: Venstre,0.11732565568621277
165,F: SF - Socialistisk Folkeparti,0.10418783907121677
165,Other - Right,0.0995194574905854
165,M: Moderaterne,0.106408336207351
165,I: Liberal Alliance,0.07823478664075918
165,Æ: Danmarksdemokraterne,0.06345527532735908
165,Other,0.024087570368719727
166,Did not vote,0.051484756663677404
166,A: Socialdemokratiet,0.22324419087545505
166,Other - Left,0.12980626856093458
166,V: Venstre,0.12410902979718012
166,F: SF - Socialistisk Folkeparti,0.10920829632819921
166,Other - Right,0.09968935680640773
166,M: Moderaterne,0.0959992191632903
166,I: Liberal Alliance,0.0787534032890595
166,Æ: Danmarksdemokraterne,0.06324176211437475
166,Other,0.02446371640142611
167,Did not vote,0.041850530524578586
167,A: Socialdemokratiet,0.23996722718055796
167,Other - Left,0.12480413375881987
167,V: Venstre,0.10455663601613228
167,F: SF - Socialistisk Folkeparti,0.09939281019557188
167,Other - Right,0.10486853177828775
167,M: Moderaterne,0.1157324339532408
167,I: Liberal Alliance,0.06701530625256269
167,Æ: Danmarksdemokraterne,0.07248874275525986
167,Other,0.0293236475849912
168,Did not vote,0.04567135136574864
168,A: Socialdemokratiet,0.24428188749608878
168,Other - Left,0.147181250172805
168,V: Venstre,0.1200556022534742
168,F: SF - Socialistisk Folkeparti,0.10573102394194928
168,Other - Right,0.09016185551292784
168,M: Moderaterne,0.08768931795600571
168,I: Liberal Alliance,0.052449380737754354
168,Æ: Danmarksdemokraterne,0.07798245891174035
168,Other,0.028795871651508907
169,Did not vote,0.04710476833289658
169,A: Socialdemokratiet,0.22250816507757412
169,Other - Left,0.12956058211012245
169,V: Venstre,0.12058557856662128
169,F: SF - Socialistisk Folkeparti,0.1008919002014505
169,Other - Right,0.10389699710547193
169,M: Moderaterne,0.1092878696579736
169,I: Liberal Alliance,0.06815098745924766
169,Æ: Danmarksdemokraterne,0.0720356822078396
169,Other,0.025977469280804917
170,Did not vote,0.048420634412320106
170,A: Socialdemokratiet,0.24341829372878795
170,Other - Left,0.11898531881723329
170,V: Venstre,0.12679950352777436
170,F: SF - Socialistisk Folkeparti,0.10334246430369116
170,Other - Right,0.09372262381558462
170,M: Moderaterne,0.10370392887762894
170,I: Liberal Alliance,0.07433639419848752
170,Æ: Danmarksdemokraterne,0.05915265529752251
170,Other,0.028118183020974706
171,Did not vote,0.039029047459183175
171,A: Socialdemokratiet,0.25632899618307
171,Other - Left,0.13358856191409094
171,V: Venstre,0.10194101718476435
171,F: SF - Socialistisk Folkeparti,0.10099649515503015
171,Other - Right,0.10985450874304094
171,M: Moderaterne,0.09473243386792578
171,I: Liberal Alliance,0.08366100196684954
171,Æ: Danmarksdemokraterne,0.05698327263684337
171,Other,0.022884664889205326
172,Did not vote,0.043736687409844266
172,A: Socialdemokratiet,0.22777452195852052
172,Other - Left,0.12836301069004405
172,V: Venstre,0.13010393956484825
172,F: SF - Socialistisk Folkeparti,0.09480924022532149
172,Other - Right,0.09700069833030693
172,M: Moderaterne,0.0919451594118221
172,I: Liberal Alliance,0.06867526283233762
172,Æ: Danmarksdemokraterne,0.08469398991099417
172,Other,0.032897489665964605
173,Did not vote,0.05124515395217186
173,A: Socialdemokratiet,0.22629101589451647
173,Other - Left,0.14263149671746483
173,V: Venstre,0.1227361010762842
173,F: SF - Socialistisk Folkeparti,0.11113585975030525
173,Other - Right,0.09165559448294343
173,M: Moderaterne,0.10005308976423483
173,I: Liberal Alliance,0.06262149051891823
173,Æ: Danmarksdemokraterne,0.06743424605748319
173,Other,0.024195951785682464
174,Did not vote,0.04396258634991478
174,A: Socialdemokratiet,0.23825110314752201
174,Other - Left,0.11925632326152208
174,V: Venstre,0.12565955574561302
174,F: SF - Socialistisk Folkeparti,0.09236734665143959
174,Other - Right,0.10778118854814342
174,M: Moderaterne,0.1027402765998928
174,I: Liberal Alliance,0.07490536843645614
174,Æ: Danmarksdemokraterne,0.07206780191007918
174,Other,0.023008449349419383
175,Did not vote,0.046892132961457646
175,A: Socialdemokratiet,0.24297358120691556
175,Other - Left,0.13140884523648466
175,V: Venstre,0.12921392135884713
175,F: SF - Socialistisk Folkeparti,0.09865157140130493
175,Other - Right,0.10286023072883718
175,M: Moderaterne,0.09473282599579556
175,I: Liberal Alliance,0.06521367167453462
175,Æ: Danmarksdemokraterne,0.0634302152555009
175,Other,0.02462300418032601
176,Did not vote,0.04460487375066333
176,A: Socialdemokratiet,0.2346301544583077
176,Other - Left,0.11874194605080625
176,V: Venstre,0.12802860165531926
176,F: SF - Socialistisk Folkeparti,0.1067705602431418
176,Other - Right,0.10420364909754747
176,M: Moderaterne,0.0976105866338746
176,I: Liberal Alliance,0.08148335891369539
176,Æ: Danmarksdemokraterne,0.05952712303338469
176,Other,0.02439914616326357
177,Did not vote,0.04737667980619571
177,A: Socialdemokratiet,0.2307962159903514
177,Other - Left,0.11644214857333841
177,V: Venstre,0.1384850559557379
177,F: SF - Socialistisk Folkeparti,0.10163826069924868
177,Other - Right,0.11053782795030752
177,M: Moderaterne,0.09799245415268264
177,I: Liberal Alliance,0.06595686381382466
177,Æ: Danmarksdemokraterne,0.0673763373372585
177,Other,0.02339815572106058
178,Did not vote,0.04668562542221574
178,A: Socialdemokratiet,0.22440538243217292
178,Other - Left,0.13327380426184796
178,V: Venstre,0.10857419094979638
178,F: SF - Socialistisk Folkeparti,0.10429006324896911
178,Other - Right,0.11316136728172184
178,M: Moderaterne,0.09814747949068856
178,I: Liberal Alliance,0.08805360967714819
178,Æ: Danmarksdemokraterne,0.05710558216873247
178,Other,0.026302895066709013
179,Did not vote,0.04557340001668968
179,A: Socialdemokratiet,0.2460811878817228
179,Other - Left,0.1396260953580807
179,V: Venstre,0.12777911454204946
179,F: SF - Socialistisk Folkeparti,0.08803701428480999
179,Other - Right,0.10602715177609597
179,M: Moderaterne,0.09135908176725462
179,I: Liberal Alliance,0.08044186255291125
179,Æ: Danmarksdemokraterne,0.05192161210961382
179,Other,0.023153479710773233
180,Did not vote,0.04678048769670046
180,A: Socialdemokratiet,0.22247390431647593
180,Other - Left,0.14701645896878585
180,V: Venstre,0.12890553100618554
180,F: SF - Socialistisk Folkeparti,0.11282508210256675
180,Other - Right,0.09298085571798795
180,M: Moderaterne,0.08883938905815082
180,I: Liberal Alliance,0.06750064127693438
180,Æ: Danmarksdemokraterne,0.06873311708894803
180,Other,0.02394453276726747
181,Did not vote,0.03979765955685834
181,A: Socialdemokratiet,0.23856417361742496
181,Other - Left,0.12648511161337236
181,V: Venstre,0.12381692537862872
181,F: SF - Socialistisk Folkeparti,0.09163310155465583
181,Other - Right,0.10138724195504485
181,M: Moderaterne,0.10508288987244524
181,I: Liberal Alliance,0.09010700636729847
181,Æ: Danmarksdemokraterne,0.05920924327964732
181,Other,0.023916646804628235
182,Did not vote,0.04483012105075417
182,A: Socialdemokratiet,0.2024425531182313
182,Other - Left,0.14477007198761874
182,V: Venstre,0.1150381687273768
182,F: SF - Socialistisk Folkeparti,0.12053724353827441
182,Other - Right,0.10560578947584268
182,M: Moderaterne,0.11065877628774506
182,I: Liberal Alliance,0.061167171024663604
182,Æ: Danmarksdemokraterne,0.07233172047757364
182,Other,0.022618384311923694
183,Did not vote,0.045884723380736125
183,A: Socialdemokratiet,0.21381572438078292
183,Other - Left,0.1282991530560565
183,V: Venstre,0.11712351106596765
183,F: SF - Socialistisk Folkeparti,0.11871156619424908
183,Other - Right,0.1066488538666731
183,M: Moderaterne,0.09690858758528798
183,I: Liberal Alliance,0.08916639956948146
183,Æ: Danmarksdemokraterne,0.059702849945150155
183,Other,0.02373863095561887
184,Did not vote,0.04153360562852338
184,A: Socialdemokratiet,0.2250311587464492
184,Other - Left,0.12728715120844786
184,V: Venstre,0.10153526188544001
184,F: SF - Socialistisk Folkeparti,0.10922917006033246
184,Other - Right,0.1106971689374144
184,M: Moderaterne,0.10488319288139565
184,I: Liberal Alliance,0.06786597954653958
184,Æ: Danmarksdemokraterne,0.0796631132865509
184,Other,0.03227419781891021
185,Did not vote,0.04224867375384409
185,A: Socialdemokratiet,0.2317617799274241
185,Other - Left,0.15052708729545927
185,V: Venstre,0.12596356587165558
185,F: SF - Socialistisk Folkeparti,0.09230593440834911
185,Other - Right,0.09238536542362552
185,M: Moderaterne,0.11148338277122487
185,I: Liberal Alliance,0.06347896777702772
185,Æ: Danmarksdemokraterne,0.06054368615261256
185,Other,0.02930155661878259
186,Did not vote,0.04341441261517525
186,A: Socialdemokratiet,0.262566966640408
186,Other - Left,0.14078460312445093
186,V: Venstre,0.12122704157139941
186,F: SF - Socialistisk Folkeparti,0.08720427794942379
186,Other - Right,0.08948325269378422
186,M: Moderaterne,0.09803579622815436
186,I: Liberal Alliance,0.06992823386953369
186,Æ: Danmarksdemokraterne,0.054366378367961925
186,Other,0.03298903693971356
187,Did not vote,0.045919168047768466
187,A: Socialdemokratiet,0.25374362458559196
187,Other - Left,0.12415364480770834
187,V: Venstre,0.1433778318347698
187,F: SF - Socialistisk Folkeparti,0.10511492069507733
187,Other - Right,0.08856185632037038
187,M: Moderaterne,0.07535380099134616
187,I: Liberal Alliance,0.07281122041357403
187,Æ: Danmarksdemokraterne,0.06755601550130252
187,Other,0.0234079168024952
188,Did not vote,0.047735666815920764
188,A: Socialdemokratiet,0.2639273103068123
188,Other - Left,0.12655852961439476
188,V: Venstre,0.11852707443631741
188,F: SF - Socialistisk Folkeparti,0.09054821830503391
188,Other - Right,0.09605113837009656
188,M: Moderaterne,0.10577235752427729
188,I: Liberal Alliance,0.06499319672376128
188,Æ: Danmarksdemokraterne,0.05913415777822051
188,Other,0.026752350125168113
189,Did not vote,0.03822671808002959
189,A: Socialdemokratiet,0.2544942152466849
189,Other - Left,0.11994711769825386
189,V: Venstre,0.13277984151843988
189,F: SF - Socialistisk Folkeparti,0.09655394013981763
189,Other - Right,0.0971879771918102
189,M: Moderaterne,0.09118723451297399
189,I: Liberal Alliance,0.06890942911439012
189,Æ: Danmarksdemokraterne,0.07427057844409143
189,Other,0.026442948053510662
190,Did not vote,0.04998577591322068
190,A: Socialdemokratiet,0.2495511787417791
190,Other - Left,0.14661319166255823
190,V: Venstre,0.10981172733479615
190,F: SF - Socialistisk Folkeparti,0.09725509507581312
190,Other - Right,0.09239988779662912
190,M: Moderaterne,0.1055442246014796
190,I: Liberal Alliance,0.06145344863903991
190,Æ: Danmarksdemokraterne,0.06413505677236409
190,Other,0.023250413462323354
191,Did not vote,0.04448386211095956
191,A: Socialdemokratiet,0.23679120588535685
191,Other - Left,0.15994892687801612
191,V: Venstre,0.10639218995610741
191,F: SF - Socialistisk Folkeparti,0.1015307402805658
191,Other - Right,0.09818791773090314
191,M: Moderaterne,0.0861953524540529
191,I: Liberal Alliance,0.08183929909049757
191,Æ: Danmarksdemokraterne,0.060367808556315836
191,Other,0.02426269705722955
192,Did not vote,0.04300516844394426
192,A: Socialdemokratiet,0.23668430591884126
192,Other - Left,0.149017864894775
192,V: Venstre,0.13082828129607857
192,F: SF - Socialistisk Folkeparti,0.09642251362533792
192,Other - Right,0.10706670837505705
192,M: Moderaterne,0.08358840864595968
192,I: Liberal Alliance,0.06547766262203678
192,Æ: Danmarksdemokraterne,0.06242979742266434
192,Other,0.025479288755311014
193,Did not vote,0.04388848789413823
193,A: Socialdemokratiet,0.22338688911822363
193,Other - Left,0.13026991725499465
193,V: Venstre,0.12016614869658876
193,F: SF - Socialistisk Folkeparti,0.11080525349142739
193,Other - Right,0.10362651434903972
193,M: Moderaterne,0.0993928809410279
193,I: Liberal Alliance,0.07012040563636933
193,Æ: Danmarksdemokraterne,0.0719497331962691
193,Other,0.026393769421923896
194,Did not vote,0.03976648580190582
194,A: Socialdemokratiet,0.264672248129141
194,Other - Left,0.11728955946814794
194,V: Venstre,0.11836968452335286
194,F: SF - Socialistisk Folkeparti,0.10471721962554095
194,Other - Right,0.09141161538370082
194,M: Moderaterne,0.09598995331713868
194,I: Liberal Alliance,0.06390543804829679
194,Æ: Danmarksdemokraterne,0.07777941165139848
194,Other,0.026098384051381585
195,Did not vote,0.042304954052885854
195,A: Socialdemokratiet,0.22237272537144182
195,Other - Left,0.13636166261538327
195,V: Venstre,0.12916450230362772
195,F: SF - Socialistisk Folkeparti,0.11399019773085886
195,Other - Right,0.1026274997742853
195,M: Moderaterne,0.10235848339766691
195,I: Liberal Alliance,0.059248315317915544
195,Æ: Danmarksdemokraterne,0.0654324080689208
195,Other,0.026139251367018577
196,Did not vote,0.03793032288396073
196,A: Socialdemokratiet,0.25325736861706555
196,Other - Left,0.15385452368906213
196,V: Venstre,0.11566983567035083
196,F: SF - Socialistisk Folkeparti,0.10277945857043577
196,Other - Right,0.10742090081940346
196,M: Moderaterne,0.08080409377667391
196,I: Liberal Alliance,0.05751874224497244
196,Æ: Danmarksdemokraterne,0.06780304417084207
196,Other,0.022961709557238003
197,Did not vote,0.044910183841232285
197,A: Socialdemokratiet,0.27446378460616355
197,Other - Left,0.1106125160016575
197,V: Venstre,0.11459692611156176
197,F: SF - Socialistisk Folkeparti,0.10021084921489648
197,Other - Right,0.10375070147280854
197,M: Moderaterne,0.10097028033392572
197,I: Liberal Alliance,0.06475164470512745
197,Æ: Danmarksdemokraterne,0.06522074700703469
197,Other,0.020512366705596845
198,Did not vote,0.04959130836182543
198,A: Socialdemokratiet,0.24041499150917164
198,Other - Left,0.1322763234319994
198,V: Venstre,0.10806945929008269
198,F: SF - Socialistisk Folkeparti,0.11579594350823771
198,Other - Right,0.08761301004881367
198,M: Moderaterne,0.09058508730611903
198,I: Liberal Alliance,0.07289764372860906
198,Æ: Danmarksdemokraterne,0.0779200333340235
198,Other,0.024836199481122208
199,Did not vote,0.042905315940100386
199,A: Socialdemokratiet,0.23530250534546626
199,Other - Left,0.1492443772726143
199,V: Venstre,0.11950586198777863
199,F: SF - Socialistisk Folkeparti,0.09942550243001075
199,Other - Right,0.09735229271492529
199,M: Moderaterne,0.08594441538784375
199,I: Liberal Alliance,0.07966036667596499
199,Æ: Danmarksdemokraterne,0.06749110488912047
199,Other,0.02316825735617774
200,Did not vote,0.05133546654672404
200,A: Socialdemokratiet,0.24521446633562563
200,Other - Left,0.14701576983666917
200,V: Venstre,0.11660389560378509
200,F: SF - Socialistisk Folkeparti,0.09137056820855308
200,Other - Right,0.09253448817587072
200,M: Moderaterne,0.10291923186738473
200,I: Liberal Alliance,0.06990196792763505
200,Æ: Danmarksdemokraterne,0.05778320843327495
200,Other,0.025320937064484128
201,Did not vote,0.043057570262383056
201,A: Socialdemokratiet,0.24311885469373878
201,Other - Left,0.11705334915736539
201,V: Venstre,0.11261678518563359
201,F: SF - Socialistisk Folkeparti,0.12316860654427063
201,Other - Right,0.10523964470033313
201,M: Moderaterne,0.0869114211747349
201,I: Liberal Alliance,0.07073176072628566
201,Æ: Danmarksdemokraterne,0.07001025737780027
201,Other,0.028091750177458283
202,Did not vote,0.04256827543637317
202,A: Socialdemokratiet,0.23125250575931325
202,Other - Left,0.12535081574904147
202,V: Venstre,0.12427242169154913
202,F: SF - Socialistisk Folkeparti,0.1252250614541195
202,Other - Right,0.0919897724426681
202,M: Moderaterne,0.07082017099808438
202,I: Liberal Alliance,0.09323807644706196
202,Æ: Danmarksdemokraterne,0.06912222678297365
202,Other,0.026160673238820802
203,Did not vote,0.04318940188217598
203,A: Socialdemokratiet,0.2365829365127115
203,Other - Left,0.14766696186136602
203,V: Venstre,0.12836102845251016
203,F: SF - Socialistisk Folkeparti,0.10055352494305754
203,Other - Right,0.08349440098020562
203,M: Moderaterne,0.08913579294948441
203,I: Liberal Alliance,0.05997810312297375
203,Æ: Danmarksdemokraterne,0.08061842386961951
203,Other,0.03041942542589826
204,Did not vote,0.04637929475669117
204,A: Socialdemokratiet,0.2312263822687894
204,Other - Left,0.13984818247235514
204,V: Venstre,0.12165077582635657
204,F: SF - Socialistisk Folkeparti,0.098448534120719
204,Other - Right,0.08843213343487416
204,M: Moderaterne,0.09321746786295783
204,I: Liberal Alliance,0.08482896094173185
204,Æ: Danmarksdemokraterne,0.06665522496974641
204,Other,0.029313043345780873
205,Did not vote,0.04105547230240912
205,A: Socialdemokratiet,0.23660793459923565
205,Other - Left,0.14250841965110222
205,V: Venstre,0.1331119137170755
205,F: SF - Socialistisk Folkeparti,0.09902839910272174
205,Other - Right,0.08759285233411113
205,M: Moderaterne,0.10581739227832163
205,I: Liberal Alliance,0.05479032457846862
205,Æ: Danmarksdemokraterne,0.0733280055910734
205,Other,0.026159285845485575
206,Did not vote,0.04006837833090405
206,A: Socialdemokratiet,0.2340037239201719
206,Other - Left,0.13569992419581567
206,V: Venstre,0.11520937034661509
206,F: SF - Socialistisk Folkeparti,0.10372592858021919
206,Other - Right,0.10300135518222857
206,M: Moderaterne,0.10798884807896213
